repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,631197,1756914,1723330,2424693,2387586,2673103,2675694,2372882,5312838,6393342,7645589,8605589,8847013,9806826,3333,3350,3296,3553,3549,8776,8788,2666,2779,2670,2975,2928,6446,6328
10,10,100,1,0,2,80,8,1,706179,1748988,1820951,2455694,2686893,2710476,2781361,2692882,5952838,7033342,8285589,9245589,9487013,10446826,5888,5492,5367,6150,6085,14680,14549,4000,4299,4232,4456,4430,7892,7793
10,10,100,1,0,2,80,12,1,989671,2195109,2204989,2782475,3111733,3039622,3121896,4052882,7232838,8313342,9565589,10525589,10767013,11726826,15074,15078,14514,16153,16069,25111,25163,5494,6158,6031,6401,6168,9849,9671
10,10,100,1,0,2,80,16,1,856915,2008032,1865601,2616946,2802561,2898646,2970913,3252882,6512838,7593342,8845589,9805589,10047013,11006826,36565,36211,35849,38191,37300,51657,51393,7069,7840,7739,7871,7973,11571,11527
10,10,100,1,0,2,80,20,1,1133503,2434568,2331637,3028214,2884152,3202503,3276646,4612882,7792838,8873342,10125589,11085589,11327013,12286827,79641,78476,76529,80288,79333,90910,91156,8787,9883,9571,10018,9888,13499,13451
10,10,100,1,0,2,80,24,1,1016510,2215055,2026628,2613070,2894644,3039903,3115346,3812882,7072838,8153342,9405589,10365589,10607013,11566826,117376,117754,116174,119770,119593,127808,126925,9908,11358,10850,11558,11440,15239,14890
10,10,100,1,0,2,80,28,1,1287751,2688282,2498151,3129301,3122487,3462474,3462554,5172882,8352838,9433342,10685589,11645589,11887013,12846826,139502,136691,134781,137776,137264,143855,144587,11869,13426,13025,13680,13362,17091,17012
10,10,100,1,0,2,80,32,1,1184170,2500418,2246620,2823258,3135205,3318614,3318024,4372882,7632838,8713342,9965589,10925589,11167012,12126826,171903,171725,170634,172584,173298,181510,181433,13942,15621,15212,16088,15629,19889,19554
10,10,100,1,0,2,80,36,2,1454836,2932310,2707787,3225394,3326846,3727888,3775915,5732882,8912838,10313342,11245589,12525589,12447013,13726826,190703,185827,187706,187838,189787,194426,196184,17403,19405,18946,19865,19316,23452,23199
10,10,100,1,0,2,80,40,2,1351949,2755045,2424377,2984704,3334342,3564520,3618158,4932882,8192838,9593342,10525589,11805589,11727013,13006827,212173,214266,214318,216603,217712,222612,225618,19563,21913,21700,22865,22376,26646,26087
10,10,100,1,0,2,80,44,2,1597509,3178701,2853181,3320325,3501935,3959116,4044397,6292882,9472838,10873342,11805589,13085589,13007013,14286826,226202,225891,227630,226140,228730,235241,237396,20136,22963,22502,23452,23262,27796,27000
10,10,100,1,0,2,80,48,2,1521819,2998731,2557252,3074171,3499255,3806908,3868394,5492882,8752838,10153342,11085589,12365589,12287013,13566826,254474,259100,259073,260325,263446,269576,270671,21878,24544,23755,25019,25071,29514,29117
10,10,100,1,0,2,80,52,2,1756889,3451229,3018019,3472955,3674282,4217926,4296444,6852882,10032838,11433342,12365589,13645589,13567013,14846826,265110,267199,270088,269463,270634,276894,278776,24424,27604,26538,28092,27697,32669,32308
10,10,100,1,0,2,80,56,2,1705334,3257236,2741636,3307219,3721469,4065466,4123109,6052882,9312838,10713342,11645589,12925589,12847013,14126826,296238,304277,301585,302594,303850,315324,314199,27167,31149,30269,32080,31491,36439,35858
10,10,100,1,0,2,80,60,2,1933626,3723494,3236646,3577119,3805637,4489861,4546850,7412882,10592838,11993342,12925589,14205589,14127013,15406826,303103,309509,309184,306406,310183,317555,319043,29020,33653,32794,33923,33319,38704,38173
10,10,100,1,0,2,80,64,2,1899867,3523426,2983660,3438096,3941768,4329869,4389870,6612882,9872838,11273342,12205589,13485589,13407013,14686826,336634,347316,344429,344791,346679,357143,356365,31336,36265,35820,36881,36539,41680,41009
10,10,100,1,0,2,80,68,3,2087778,3981929,3774907,3696693,4164914,4744742,4914285,7972882,11152838,12873342,13485589,15085589,14687013,16286826,340224,348204,352169,345689,352601,356607,359625,33164,39371,38288,39426,38954,44358,43781
10,10,100,1,0,2,80,72,3,2093738,3829622,3196982,3539664,4190383,4588043,4736743,7172882,10432838,12153342,12765589,14365589,13967013,15566827,376815,391053,389022,385875,392274,400619,402175,37006,42903,41134,43187,42782,48679,47971
10,10,100,1,0,2,80,76,3,2276622,4269771,3640162,3822573,4295500,4962203,5108003,8532882,11712838,13433342,14045589,15645589,15247013,16846826,375972,388508,394172,387671,394759,396360,403871,39334,44332,42028,44053,43649,50363,49551
10,10,100,1,0,2,80,80,3,2264997,4041982,3390781,3740454,4402702,4862043,4993202,7732882,10992838,12713342,13325589,14925589,14527013,16126826,414545,431912,430913,425827,432625,442037,443844,41850,48289,46536,48191,48165,54318,53456
10,10,100,1,0,2,80,84,3,2498737,4515677,3859654,3925643,4554680,5280571,5427616,9092882,12272838,13993342,14605589,16205589,15807013,17406826,414904,431169,429928,426392,431428,441085,442109,45543,53711,51870,53797,52890,59613,58044
10,10,100,1,0,2,80,88,3,2456747,4298309,3580027,3792070,4623684,5119346,5220933,8292882,11552838,13273342,13885589,15485589,15087013,16686826,454035,471782,472525,464206,473634,480510,485949,45180,52773,51169,52671,52796,58852,57746
10,10,100,1,0,2,80,92,3,2679597,4748778,4021510,4011021,4698344,5679884,5739284,9652882,12832838,14553342,15165589,16765589,16367013,17966826,454494,465439,469992,463436,469754,474935,481193,47750,56999,55130,56965,56279,62881,61384
10,10,100,1,0,2,80,96,3,2653892,4568327,3742219,3922205,4836517,5534403,5550661,8852882,12112838,13833342,14445589,16045589,15647013,17246826,494434,515402,512596,507777,516108,524611,528846,50295,59690,57314,59318,59567,66253,65183
10,10,100,1,0,2,80,100,4,2891876,4997085,4238586,4215265,4913856,5777652,6017763,10212882,13392838,15433342,15725589,17645589,16927013,18846826,487476,509252,510086,502703,507728,514458,515662,52301,59863,56889,59504,58516,66214,64499
10,10,100,1,0,2,80,104,4,2849367,4820884,3987671,4100646,5052690,5638970,5825672,9412882,12672838,14713342,15005589,16925589,16207013,18126826,532147,556802,556615,548455,560416,564949,574468,56102,63700,61560,63808,63625,70033,68855
10,10,100,1,0,2,80,108,4,3029002,5282648,4437007,4439577,5140257,6053299,6241901,10772882,13952838,15993342,16285589,18205589,17487013,19406826,520404,546150,551542,539500,548922,556082,563082,59156,70569,67427,69428,68359,76418,74405
10,10,100,1,0,2,80,112,4,3190133,5083392,4480421,4247535,5410339,5908610,6189307,9972882,13232838,15273342,15565589,17485589,16767013,18686826,574477,595398,604577,585695,604972,604415,618938,64278,76001,73569,74935,75435,82016,80676
10,10,100,1,0,2,80,116,4,3215940,5523756,4608692,4586569,5405455,6304840,6553602,11332882,14512838,16553342,16845589,18765589,18047013,19966826,559061,585601,589388,573407,585722,593425,600060,63368,76053,72871,75304,74548,82247,80600
10,10,100,1,0,2,80,120,4,3229133,5347824,4343928,4373395,5466779,6150326,6385615,10532882,13792838,15833342,16125589,18045589,17327013,19246826,611319,637392,642301,625473,642485,646791,657951,66011,79739,76111,78905,78861,86089,84412
10,10,100,1,0,2,80,124,4,3421084,5800657,4821881,4710278,5514401,6567922,6796673,11892882,15072838,17113342,17405589,19325589,18607013,20526826,592606,625128,633603,614827,629658,634334,641353,68231,79632,75354,78703,77234,86593,84753
10,10,100,1,0,2,80,128,4,3315101,5561950,4495327,4462302,5640317,6364622,6632515,11092882,14352838,16393342,16685589,18605589,17887013,19806826,647409,678102,683800,668776,684806,688920,704096,70794,79328,76179,79480,78919,86637,85728
10,10,100,1,0,2,80,132,5,3647076,6066986,5082812,4888682,5673931,6843414,7123280,12452882,15632838,17993342,17965589,20205589,19167013,21406826,655753,703893,693411,688823,689170,711723,699596,74019,87284,84743,86045,84086,93688,91432
10,10,100,1,0,2,80,136,5,3563251,5866543,4790528,4734897,5786290,6693954,7063222,11652882,14912838,17273342,17245589,19485589,18447013,20686826,687569,723173,714082,705974,708169,728413,728511,77658,94767,90732,93715,92339,100912,98690
10,10,100,1,0,2,80,140,5,3846352,6289274,5323937,5223257,6054137,7075351,7371859,13012882,16192838,18553342,18525589,20765589,19727013,21966827,664897,703986,698818,689051,689002,711891,703375,76350,93795,89981,91564,90907,100354,97695
