repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,1,0,2,40,4,4,1,12542,26741,27657,34450,35139,40605,39584,30009,66578,77302,90823,100340,106033,115633,434,759,598,736,817,968,891,399,570,478,593,654,677,643
2,2,10,1,0,2,40,8,4,1,16524,34711,31620,43171,45121,51239,49246,43623,80378,90916,103756,113455,119356,128668,662,999,892,1064,984,1306,1221,498,807,675,832,808,1013,950
2,2,10,1,0,2,40,12,4,1,23272,38089,38642,45452,49023,54029,52800,57223,93978,104516,116556,126255,132156,141468,869,1151,1112,1198,1217,1425,1423,643,955,928,1007,1003,1196,1159
2,2,10,1,0,2,40,16,4,1,28628,43556,45580,52881,54124,62297,59465,70823,107578,118116,129356,139055,144956,154268,1050,1414,1308,1468,1425,1652,1520,788,1195,1084,1229,1196,1411,1261
2,2,10,1,0,2,40,20,4,2,36958,51748,53517,63204,63881,73611,71380,84423,121178,134916,142156,155055,157756,170268,1379,1724,1587,1701,1770,1866,1841,1009,1383,1274,1369,1431,1532,1515
2,2,10,1,0,2,40,24,4,2,46927,60670,63518,73062,71720,80717,78090,98023,134778,148516,154956,167855,170556,183068,1581,1794,1731,1966,1932,2154,1985,1361,1546,1509,1717,1593,1776,1623
2,2,10,1,0,2,40,28,4,2,50401,69490,70168,77742,77872,84506,83518,111623,148378,162116,167756,180655,183357,195868,1682,2075,2017,2126,2182,2254,2262,1378,1581,1555,1651,1649,1867,1754
2,2,10,1,0,2,40,32,4,2,62134,83901,82772,88994,89040,95811,96116,125223,161978,175716,180556,193455,196156,208668,1921,2336,2268,2462,2390,2614,2587,1557,1706,1689,1874,1774,1981,1930
2,2,10,1,0,2,40,36,4,3,64327,87119,89115,96530,97927,101940,101725,138823,175578,192516,193356,209455,208956,224668,2107,2421,2391,2571,2653,2876,2660,1719,1974,1984,1926,1988,2140,2149
2,2,10,1,0,2,40,40,4,3,76955,99773,98559,106060,106063,113090,110513,152423,189178,206116,206156,222255,221756,237468,2476,2741,2649,2847,2791,3012,2924,1787,2081,2041,2174,2142,2338,2271
2,2,10,1,0,2,40,44,4,3,90242,107929,107564,117408,117055,123913,120175,166023,202778,219716,218956,235055,234556,250269,2929,3192,3229,3307,3367,3425,3407,2209,2407,2223,2284,2294,2434,2364
2,2,10,1,0,2,40,48,4,3,97971,111436,114412,120906,121377,126953,126249,179623,216378,233316,231756,247855,247356,263068,2951,3332,3171,3315,3464,3809,3820,2092,2459,2585,2671,2573,2658,2635
2,2,10,1,0,2,40,52,4,4,109140,124707,122714,133661,134090,139519,134288,193223,229978,250116,244556,263855,260156,279068,3202,3615,3446,3635,3535,3907,3774,2162,2572,2471,2602,2584,2881,2765
2,2,10,1,0,2,40,56,4,4,120911,131338,129450,140546,137390,148736,142622,206823,243578,263716,257356,276655,272956,291868,3172,3663,3534,3757,3718,3768,3708,2608,2719,2657,2770,2784,3129,3054
2,2,10,1,0,2,40,60,4,4,127798,141218,140447,152527,149913,156997,155986,220423,257178,277316,270156,289455,285756,304668,3381,3946,3764,3969,3876,4144,3994,2777,2872,2818,2900,2837,3059,2965
2,2,10,1,0,2,40,64,4,4,135085,150915,148957,160551,158455,169870,162764,234023,270778,290916,282956,302255,298556,317468,3688,3972,3876,4077,4195,4470,4300,3120,3325,3307,3460,3209,3323,3232
2,2,10,1,0,2,40,68,4,5,145015,161148,156214,167500,170819,178917,173952,247623,284378,307716,295756,318255,311356,333468,4213,4465,4281,4533,4470,4808,4681,2883,3201,3103,3274,3288,3415,3390
2,2,10,1,0,2,40,72,4,5,149843,164262,164348,173774,179090,183059,183567,261223,297978,321316,308556,331055,324156,346268,4798,5372,5245,5464,5459,5769,5558,3252,3221,3256,3318,3391,3516,3398
2,2,10,1,0,2,40,76,4,5,161635,177288,173527,184777,185702,195357,199221,274823,311578,334916,321356,343855,336956,359068,4651,4953,4718,4873,4799,5255,5100,3243,3573,3486,3578,3565,3768,3676
2,2,10,1,0,2,40,80,4,5,173593,187770,183315,195321,195686,204877,210313,288423,325178,348516,334156,356655,349756,371868,5440,5400,4946,5375,5343,5815,5383,3348,3665,3879,3682,3683,3886,3765
2,2,10,1,0,2,40,84,4,6,176124,191469,195153,200629,211034,216478,224751,302023,338778,365316,346956,372655,362556,387868,6130,6555,6398,6724,6186,6951,6749,3394,3741,3713,3768,4165,3921,3823
2,2,10,1,0,2,40,88,4,6,188024,205868,208271,219147,225117,235816,236448,315623,352378,378916,359756,385455,375357,400668,5822,6163,5718,6182,5956,6907,6132,3660,3895,3821,3965,3919,4010,3951
2,2,10,1,0,2,40,92,4,6,202750,214655,220748,228950,235657,249233,250622,329223,365978,392516,372556,398255,388156,413468,6364,6204,6227,6605,6223,7108,6523,3778,4469,4031,4135,4076,4306,4129
2,2,10,1,0,2,40,96,4,6,207799,228332,234553,243865,252191,257753,264041,342823,379578,406116,385356,411055,400956,426268,6211,6483,6178,6604,6251,6938,6517,3941,4230,4215,4332,4265,4563,4376
2,2,10,1,0,2,40,100,4,7,211452,235048,246350,252227,264932,263495,278235,356423,393178,422916,398156,427055,413756,442268,6959,7211,7070,7287,7250,7710,7364,3923,4299,4210,4312,4366,4556,4487
