repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,200,4,1,1546631,4360300,4272853,6009498,5939157,6516092,6526786,5864292,13184246,15884773,18936999,21336999,21518276,23918236,7543,7544,7802,9141,7740,18138,19150,5479,5783,5789,6014,5911,9637,9562
10,10,100,1,0,2,200,8,1,1759847,4317564,4503648,6085442,6664483,6585715,6769416,6664292,14784246,17484773,20536999,22936999,23118276,25518237,100544,100103,97009,102582,102629,114069,114263,9924,10436,10426,10685,10547,14256,14322
10,10,100,1,0,2,200,12,1,2440988,5438150,5434649,6897771,7680789,7409751,7578001,10064292,17984246,20684773,23736999,26136999,26318276,28718236,174741,167222,167193,169737,170376,176977,176750,14905,15647,15601,15925,15779,19687,19635
10,10,100,1,0,2,200,16,1,2119251,4932492,4575210,6403079,6906570,6991523,7186997,8064292,16184246,18884773,21936999,24336999,24518276,26918237,237413,240220,238833,242368,241904,250285,249577,19870,21616,21480,21849,21653,25795,25837
10,10,100,1,0,2,200,20,1,2792131,6056958,5763253,7519893,7197565,7810456,8001343,11464292,19384246,22084773,25136999,27536999,27718277,30118236,284326,279863,280400,282737,282843,290789,291131,24593,26900,26616,27319,27097,31438,31123
10,10,100,1,0,2,200,24,1,2497249,5529432,5008905,6547560,7241054,7453541,7620296,9464292,17584246,20284773,23336999,25736999,25918276,28318236,342487,352792,349568,354298,354362,364818,365184,31002,33892,33922,34978,34903,39075,39159
10,10,100,1,0,2,200,28,1,3185622,6682430,6195760,7757575,7662636,8471050,8451591,12864292,20784246,23484773,26536999,28936999,29118277,31518236,385340,388132,386939,389524,389209,400414,400172,40044,45333,45163,46079,45877,50258,50198
10,10,100,1,0,2,200,32,1,2920158,6223000,5534790,6997371,7746417,8104999,8070436,10864292,18984246,21684773,24736999,27136999,27318276,29718236,446559,467085,460666,466154,469208,480062,479363,48381,54540,54191,55533,55215,59877,59524
10,10,100,1,0,2,200,36,2,3612169,7352243,6669211,8016396,8221335,9104646,9243726,14264292,22184246,25684773,27936999,31136999,30518276,33718236,483169,488664,493521,492220,497218,502947,506915,52647,59571,59880,60477,60217,65316,65186
10,10,100,1,0,2,200,40,2,3336692,6769486,5852379,7295144,9512441,8642033,8826055,12264292,20384247,23884773,26136999,29336999,28718276,31918237,547531,574773,570520,574976,579223,583436,587596,58502,65717,64627,67443,68347,73023,72371
10,10,100,1,0,2,200,44,2,3993937,7905999,7098063,8255081,8625082,9723220,9875116,15664292,23584246,27084773,29336999,32536999,31918276,35118237,576861,589047,593624,589324,594748,602558,608218,63439,72711,71968,73711,73645,79241,78585
10,10,100,1,0,2,200,48,2,3820269,7489867,6461070,7649709,8767354,9342687,9493567,13664292,21784247,25284773,27536999,30736999,30118276,33318237,647460,683874,677641,682638,686920,696874,697581,73731,85332,83996,86448,86382,91643,90788
10,10,100,1,0,2,200,52,2,4420723,8610076,7515464,8634631,9079350,10410319,10554037,17064292,24984247,28484773,30736999,33936999,33318276,36518236,663979,686088,689549,688192,692298,696821,701268,79584,91394,90771,92401,92541,98506,97675
10,10,100,1,0,2,200,56,2,4297210,8149819,6964151,8247769,9821798,10015625,10569994,15064292,23184246,26684773,28936999,32136999,31518276,34718237,712601,743296,737389,740791,742773,750848,748919,84268,101163,99694,102210,102840,108665,107106
10,10,100,1,0,2,200,60,2,4854763,9257748,8028696,8811000,9551799,11008549,11233041,18464292,26384247,29884773,32136999,35336999,34718276,37918237,790576,841441,839277,835486,841022,850292,854411,94716,107741,105135,108606,109041,115978,115234
10,10,100,1,0,2,200,64,2,4760914,8802570,7340214,8523889,9767567,10650657,10831950,16464292,24584247,28084773,30336999,33536999,32918276,36118237,805483,842797,837449,838156,842561,853325,854149,96488,116589,114176,117068,117691,123436,123084
10,10,100,1,0,2,200,68,3,5345598,9976197,8760029,9186867,10279886,11652464,12027002,19864292,27784247,32084773,33536999,37536999,36118276,40118237,883443,946199,949489,936000,954475,958993,964416,109886,131315,129300,131550,130949,137819,136010
10,10,100,1,0,2,200,72,3,5220556,9534371,8054018,8792090,10320052,11493795,11764426,17864292,25984247,30284773,31736999,35736999,34318276,38318237,900424,946748,948940,937382,947360,951557,959876,108696,127196,123633,127295,129019,136541,136116
10,10,100,1,0,2,200,76,3,5869958,10597748,9176192,9591642,10739511,12330230,12639526,21264292,29184247,33484773,34936999,38936999,37518277,41518237,982782,1049038,1055245,1036574,1056895,1057642,1074393,121957,147041,144036,147073,146129,152555,151190
10,10,100,1,0,2,200,80,3,5673912,10099197,8761161,9247867,10878375,11940167,12260710,19264292,27384247,31684773,33136999,37136999,35718276,39718237,992591,1044648,1047628,1032053,1045549,1048028,1059631,121729,142727,138583,141342,143319,151736,150286
10,10,100,1,0,2,200,84,3,6316478,11170335,9634633,9702304,11220647,12998964,13364002,22664292,30584247,34884773,36336999,40336999,38918277,42918237,1060208,1153870,1165780,1147048,1164126,1166786,1184539,136084,165368,162603,165154,165064,172432,169686
10,10,100,1,0,2,200,88,3,6246146,10751829,8977152,9452864,11429960,12609167,12918432,20664292,28784247,33084774,34536999,38536999,37118277,41118237,1086658,1136138,1137471,1121006,1138232,1145041,1158047,135930,167790,163837,166262,168612,175281,174600
10,10,100,1,0,2,200,92,3,6829991,11869050,10143098,10008346,11658500,14007486,14016432,24064292,31984247,36284773,37736999,41736999,40318276,44318237,1164923,1262313,1271916,1249807,1271134,1271427,1291517,149523,172960,168509,169771,172688,183229,182195
