repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,400,4,1,4437088,8338458,9194362,12186836,12643100,12998705,13589808,19690945,34909798,40310303,47362589,52162589,52245882,57045827,122036,120623,117526,123063,123359,131902,132168,10860,11225,11134,11581,11339,14927,14669
10,10,100,1,0,2,400,8,1,5489681,9913639,10677609,13164589,13634552,14425627,14923600,22090955,39311028,44711533,52162589,56962589,57045883,61845827,260770,256426,252895,260146,259032,270006,269665,21520,22584,22079,22479,22600,26052,25923
10,10,100,1,0,2,400,12,1,12405985,17144641,18053601,16796915,17071147,17805003,18397819,35691195,52158899,57559403,64962590,69762590,69845883,74645827,378919,375989,374877,378237,376958,386176,380372,34906,34475,34767,34870,35433,39437,40056
10,10,100,1,0,2,400,16,1,11563798,15856254,17122922,15676972,15952215,16677367,17469817,30891145,48149099,53549603,60962590,65762590,65845883,70645827,489680,497645,496281,499930,493512,504006,494699,50118,50417,50604,50767,51788,56010,56767
10,10,100,1,0,2,400,20,1,18664398,23699013,24476833,18954505,19451468,20201988,20636843,44491376,61000160,66400664,73762590,78562590,78645883,83445827,601450,605643,597238,597921,596953,614316,614202,63821,64165,65328,65360,65826,68427,68279
10,10,100,1,0,2,400,24,1,10954473,14490432,15452418,18093473,18272830,18712532,19479692,39691935,57107389,62507893,69762590,74562590,74645883,79445827,695339,707056,716436,718097,722084,729314,710888,79821,81066,78960,79533,78829,84998,85143
10,10,100,1,0,2,400,28,1,19426805,23606414,24444413,21424982,21450014,22010867,22852634,53291586,69840760,75241264,82562590,87362590,87445883,92245828,812632,818592,820418,822923,810793,830587,821730,97574,97176,97271,94536,98771,101094,101041
10,10,100,1,0,2,400,32,1,15725226,18862940,19955969,20409103,20736936,21321752,21943214,48491006,65732089,71132594,78562590,83362590,83445882,88245827,935832,928753,940139,941958,939980,955932,946516,108648,113279,112157,111139,110706,115204,114755
10,10,100,1,0,2,400,36,2,17018846,21087738,22113655,23633556,24676394,24653543,25663771,62091006,78528850,85529354,91362590,97762590,96245883,102645828,1045017,1024620,1019411,1027143,1037042,1050359,1047966,122391,127970,130760,128340,128184,132812,132110
10,10,100,1,0,2,400,40,2,19444248,22329251,23182646,23086519,23604767,24300497,24359254,57291156,74539840,81540344,87362590,93762590,92245883,98645828,1118827,1132586,1109969,1132258,1128364,1142412,1156560,147230,148345,151719,149495,148833,153733,146383
10,10,100,1,0,2,400,44,2,23204886,27770384,28341966,26406389,26894044,27005376,27526814,70891636,87458350,94458854,100162590,106562590,105045883,111445828,1234751,1216557,1231854,1254097,1262366,1273442,1251319,163229,170622,164124,159372,159649,164008,166700
10,10,100,1,0,2,400,48,2,21434500,24092111,25216013,25667343,27033238,26679824,27230957,66091876,83486870,90487374,96162590,102562590,101045883,107445828,1374612,1383632,1386428,1369694,1350714,1376288,1391440,168765,172626,171772,177691,178791,182178,176649
10,10,100,1,0,2,400,52,2,27046206,30844782,31651447,29083420,29490395,29980544,30243331,79691606,96250880,103251384,108962590,115362590,113845883,120245828,1448349,1481206,1483757,1476793,1477508,1502618,1492220,197058,191105,190829,191125,190803,196063,194934
10,10,100,1,0,2,400,56,2,25109385,27770138,28814344,28821580,29164335,29667128,29867172,74891786,92279650,99280154,104962591,111362590,109845883,116245828,1551322,1556402,1579261,1598945,1604025,1615625,1583870,213112,218649,213342,209546,207661,212923,217167
10,10,100,1,0,2,400,60,2,26723380,30647416,31511994,32185730,32786621,32482411,32904597,88491816,105076430,112076934,117762591,124162591,122645884,129045828,1683335,1680412,1705398,1697350,1698673,1715840,1681684,225662,230284,224322,225776,225510,229815,234575
10,10,100,1,0,2,400,64,2,34099501,37368138,38308595,31526908,31950046,32671827,32844899,83691427,101017471,108017975,113762591,120162591,118645883,125045828,1745543,1786088,1790169,1777193,1759069,1768503,1771428,257493,259947,258197,258955,263616,269142,267715
10,10,100,1,0,2,400,68,3,30287057,33952949,34754321,36281419,36693136,35884970,35866545,97291137,113745540,122346044,126562591,134562591,131445884,139445828,1857024,1874511,1897015,1905940,1901575,1897041,1880836,281945,282700,273894,276396,276129,286394,286985
10,10,100,1,0,2,400,72,3,32300475,35061620,36107481,34278126,34853689,35472815,35606681,92491127,109754330,118354835,122562591,130562591,127445884,135445828,2011679,2025028,1979999,2038036,2000167,2030624,2036297,286028,294946,303534,287820,298953,298331,298774
10,10,100,1,0,2,400,76,3,34637720,38195323,38801359,38206850,38358786,38626771,38590592,106091267,122556340,131156845,135362591,143362591,140245884,148245828,2147725,2149789,2113536,2091048,2024392,2118717,2080740,299467,305994,311706,320982,335951,318598,324215
10,10,100,1,0,2,400,80,3,39927342,43367190,44401418,37385737,37986671,38412210,38581890,101291427,118605111,127205615,131362591,139362591,136245884,144245829,2194902,2182908,2233233,2203091,2207763,2274971,2232897,328148,349335,335396,343619,345134,332713,341424
10,10,100,1,0,2,400,84,3,40204323,44117123,45093702,40760514,41631690,41621061,41818631,114891637,131432521,140033025,144162591,152162591,149045884,157045829,2365169,2338667,2356631,2227495,2338404,2367676,2379644,351166,367438,367672,397128,365353,362759,362668
10,10,100,1,0,2,400,88,3,41164906,44627881,45013694,40731911,40739070,41981546,41873703,110091317,127380601,135981105,140162591,148162591,145045884,153045829,2383322,2455380,2472145,2485328,2479069,2507904,2490101,389089,392706,381946,383821,381392,387121,388734
10,10,100,1,0,2,400,92,3,45557971,49205692,49846762,44465573,44264935,45367585,44845632,123691428,140203251,148803755,152962591,160962592,157845884,165845829,2555857,2575162,2563930,2587238,2548354,2613491,2596816,417568,428833,422946,414838,425497,423272,417988
10,10,100,1,0,2,400,96,3,46027352,49020196,52154620,45820049,43807777,44325992,44439155,118891538,136218861,144819366,148962592,156962591,153845884,161845829,2696868,2685042,2721343,2679291,2705182,2720116,2731372,442601,458997,478119,464093,450445,455341,453744
10,10,100,1,0,2,400,100,4,48147909,52806068,53091250,47306535,47408444,47713048,47993753,132491388,149013992,159214495,161762592,171362592,166645885,176245829,2692950,2765879,2780548,2787554,2792807,2814743,2780823,476631,495663,481641,483242,478457,488575,498206
10,10,100,1,0,2,400,104,4,47188437,49944046,50315992,47117581,46879995,48736905,47584199,127691288,144973662,155174165,157762592,167362592,162645885,172245829,2883872,2934041,2779058,2887853,2820916,2958940,2850775,505620,496748,492427,514562,502679,510357,503604
10,10,100,1,0,2,400,108,4,51201598,55070280,55432676,50294223,50466456,50642594,50781774,141291538,157818682,168019186,170562592,180162592,175445885,185045829,2924902,3036970,3014826,3020613,3029427,2971370,3038850,558176,572904,565425,571808,565275,602399,568237
10,10,100,1,0,2,400,112,4,48355801,51222925,51382746,49782521,49909372,50972183,50576717,136491128,153754522,163955025,166562592,176162592,171445885,181045829,3078776,3100507,3063137,3133281,3104175,3164625,3174011,624432,634785,650650,623301,630916,632712,625275
10,10,100,1,0,2,400,116,4,53956206,57524753,58305708,53234410,53609802,54076228,54080477,150091458,166594282,176794786,179362592,188962592,184245885,193845830,3084685,3210258,3157005,3196300,3241286,3215948,3257303,671741,691222,700416,681838,665091,695666,674210
10,10,100,1,0,2,400,120,4,56039315,58928044,59550369,53247909,53269430,54566816,53535730,145291498,162618182,172818686,175362592,184962592,180245885,189845830,3270178,3293677,3229899,3287935,3276010,3349614,3307839,686710,731524,726293,744792,703736,723804,712907
10,10,100,1,0,2,400,124,4,54377202,58429699,58997869,56472079,56475401,57223239,56644724,158891618,175451182,185651686,188162592,197762592,193045885,202645830,3279752,3389376,3462519,3471261,3469459,3448457,3486996,740905,796231,761056,759155,749727,787465,765016
10,10,100,1,0,2,400,128,4,56478274,58669799,59118892,56105301,55749052,56989261,56464393,154091558,171445952,181646456,184162592,193762592,189045885,198645830,3490632,3539286,3597717,3546071,3589903,3567407,3563232,796721,819619,796628,810170,781118,829389,805938
10,10,100,1,0,2,400,132,5,57808112,61728357,61738478,60138408,59189337,60468896,59384619,167691239,184171922,195972426,196962592,208162593,201845885,213045830,3535325,3706218,3600017,3694693,3624691,3675047,3598423,823877,847887,846178,847445,849247,880518,874380
10,10,100,1,0,2,400,136,5,59883791,62281656,62769661,59430831,58476733,60701707,59502083,162891259,180173912,191974416,192962593,204162593,197845886,209045830,3681175,3777353,3568813,3706143,3706752,3837744,3718791,944022,939727,982569,964618,902593,929499,932227
10,10,100,1,0,2,400,140,5,64769730,68247542,68622416,63421768,62330368,64099199,62657035,176491449,193007412,204807917,205762593,216962593,210645886,221845830,3662730,3855368,3821270,3899641,3831483,3894200,3780541,985950,1004613,976197,988009,970957,1027518,1024897
10,10,100,1,0,2,400,144,5,63254452,65633452,66212493,62679062,61981613,64098021,62669292,171691289,188975132,200775637,201762593,212962593,206645886,217845830,4014507,4068271,3957880,3852911,3884453,4059183,3953812,1036554,1065857,1069774,1175742,1089182,1079489,1104760
10,10,100,1,0,2,400,148,5,67227785,69813670,69682842,66816674,65100359,67934998,65572716,185291599,201835283,213635787,214562593,225762593,219445886,230645830,3864682,4081799,3959208,4126883,3970535,4110370,3879292,1138624,1150997,1133845,1116217,1115044,1159576,1200067
10,10,100,1,0,2,400,152,5,66788517,69117830,69143858,66757064,65034641,67196737,65391556,180491529,197844513,209645017,210562593,221762593,215445886,226645830,4086832,4122558,4105150,4205218,4189426,4229302,4055729,1211138,1285650,1226039,1236932,1185373,1250584,1276652
10,10,100,1,0,2,400,156,5,72007851,74905637,73943114,71384937,68819122,72601409,69340005,194091579,210630513,222431017,223362593,234562593,228245886,239445831,4220107,4406627,4195784,4376348,4146553,4403421,4192861,1243590,1277455,1265755,1269920,1286689,1278419,1282310
10,10,100,1,0,2,400,160,5,72843549,75158416,75150197,69665467,68441304,70860104,68678193,189291619,206621143,218421647,219362593,230562593,224245886,235445831,4384511,4500258,4381481,4424486,4345735,4467770,4463571,1421944,1347238,1349126,1373328,1398358,1385576,1361973
10,10,100,1,0,2,400,164,6,76061731,78468693,77675701,73986970,70560066,74505294,71221221,202889490,219400333,232800837,232160704,244960703,237043996,249843941,4321364,4533017,4234693,4535723,4240229,4467427,4350566,1420069,1460126,1475225,1409614,1454627,1496808,1441865
10,10,100,1,0,2,400,168,6,74225838,76210746,75596344,72107102,70281622,73742756,70779909,198089379,215378333,228778837,228160773,240960773,233044066,245844011,4492023,4584772,4466032,4655037,4555873,4682556,4535769,1554169,1595401,1508041,1522732,1468695,1549017,1521266
10,10,100,1,0,2,400,172,6,77036193,79683351,78263743,76762089,74002606,77628774,73943708,211689530,228180473,241580977,240960844,253760844,245844137,258644081,4484383,4696288,4583555,4802689,4620649,4844097,4658051,1658420,1704075,1588208,1611505,1594631,1627841,1605651
