repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,200,4,1,2258277,4784234,5607170,6614374,7735574,7352832,7929584,9867355,17486208,20186715,23738999,26138999,26322276,28722237,7194,7749,12435,8870,11814,24664,25024,5692,5946,6510,6147,6411,9943,9966
10,10,100,1,0,2,200,8,1,3200150,5554526,6263197,7734925,8551382,7952462,8197311,11067355,19686208,22386715,26138999,28538999,28722276,31122237,96143,94190,91855,95284,95345,105407,105643,10331,10979,10831,11279,11101,14815,14603
10,10,100,1,0,2,200,12,1,8489054,11217522,11941520,9151842,10178450,11168154,10522315,17867915,26140479,28840985,32538999,34938999,35122276,37522237,184868,172946,172987,174401,176594,183318,183496,16587,16413,16321,16601,16689,21107,20511
10,10,100,1,0,2,200,16,1,6830895,9639282,10252677,8379097,9145818,8847789,9609768,15468045,24160059,26860565,30538999,32938999,33122276,35522237,229226,225647,223746,227369,227356,233787,234036,21056,22077,22256,22498,22307,26109,26102
10,10,100,1,0,2,200,20,1,7833989,10217317,10753831,10190061,10606950,10389415,10773614,22268135,30562539,33263046,36938999,39338999,39522276,41922237,291187,282660,283251,284439,285304,293315,294219,27839,28198,28378,28766,28457,32494,32582
10,10,100,1,0,2,200,24,1,5838218,7355265,7890574,9882291,10205194,9986511,10318297,19868345,28585349,31285855,34938999,37338999,37522276,39922237,348722,338878,339867,341559,341519,351168,350203,36709,37932,38181,38668,38086,42973,42577
10,10,100,1,0,2,200,28,1,11004837,13375237,14089490,10925448,11682438,11433203,11846542,26667765,34929389,37629896,41338999,43738999,43922276,46322237,402027,392842,393538,392942,394490,401804,398148,45069,45654,45756,45868,45784,50107,49878
10,10,100,1,0,2,200,32,1,10809533,12416005,13120854,10807668,11022737,10998270,11442746,24268005,32951569,35652076,39338999,41738999,41922276,44322237,456665,446295,445539,446683,446620,456254,454797,52190,53626,53218,53299,53411,57873,57206
10,10,100,1,0,2,200,36,2,9181186,10829267,11322895,12177760,12764763,12527472,13521168,31067455,39293569,42794076,45738999,48939000,48322276,51522237,501865,493447,495345,491994,496514,501288,505494,61747,63032,62310,63535,62984,66956,67142
10,10,100,1,0,2,200,40,2,11958645,13874071,14593984,11803189,12393334,13364858,13646657,28667805,37323019,40823526,43738999,46938999,46322277,49522237,559917,552216,552362,548080,549895,557922,558378,67014,68577,67538,68214,67780,72887,72308
10,10,100,1,0,2,200,44,2,10292224,11838306,12348092,13236888,13687290,14264478,15196896,35467445,43692169,47192676,50138999,53338999,52722277,55922237,604103,597205,599643,595761,598521,606615,610972,77041,79019,78502,78839,78770,83989,83027
10,10,100,1,0,2,200,48,2,11132808,12599035,13103172,13104019,13449304,14041222,14335346,33067535,41699379,45199886,48138999,51339000,50722277,53922237,663560,653717,654651,651402,652901,661773,661351,83466,85905,85172,86503,85569,91010,89941
10,10,100,1,0,2,200,52,2,14312621,16170859,16896577,14629295,15051577,15354128,15626108,39867705,48118799,51619306,54539000,57739000,57122277,60322237,708247,700232,701652,697180,700262,705419,706716,93660,95244,94304,95086,94985,100156,99160
10,10,100,1,0,2,200,56,2,12885067,14799725,15426231,14461279,14664521,15083199,15403594,37468165,46169059,49669566,52539000,55739000,55122277,58322237,767956,757193,758899,756117,758179,765407,765181,101361,104830,103524,104984,103393,108700,107976
10,10,100,1,0,2,200,60,2,14386608,16860848,16988220,16183914,16449659,16658250,17163008,44268135,52564889,56065396,58939000,62139000,61522277,64722237,814477,807863,808840,803697,804889,812046,815009,109827,121491,118781,115079,111916,119570,138279
10,10,100,1,0,2,200,64,2,15160575,16989029,17491100,16200213,16693932,16624977,16725080,41867556,50511339,54011846,56939000,60139000,59522277,62722237,922963,918440,919978,915442,919976,926385,925514,124859,130375,132101,126644,134410,130896,129990
10,10,100,1,0,2,200,68,3,16616974,18673043,19274740,17301877,18091785,17844725,18670271,48667646,56917289,61217796,63339000,67339000,65922277,69922237,914857,906642,913467,901442,914569,913310,924997,127985,131585,131691,131476,134903,136399,141880
10,10,100,1,0,2,200,72,3,17836107,19887302,20579441,17277534,17540151,18034535,18167535,46267766,54924579,59225086,61339000,65339000,63922277,67922237,1036687,1030204,1032237,1026309,1032059,1036334,1038468,138275,141655,140727,141186,140535,146662,145243
10,10,100,1,0,2,200,76,3,19348588,21649670,22397213,18999810,19381594,19470416,19789826,53067906,61342550,65643056,67739000,71739000,70322277,74322237,1021075,1012605,1019593,1006035,1018618,1019061,1026248,147163,150124,149892,149664,148552,153992,153609
10,10,100,1,0,2,200,80,3,16891750,18293589,18878864,18831080,19205474,19562826,19566683,50667536,59300059,63600566,65739000,69739000,68322277,72322237,1074081,1066877,1068603,1063034,1068722,1075326,1075828,154844,157220,156064,157578,156139,161976,160730
10,10,100,1,0,2,200,84,3,18080927,20168507,20791759,20553869,20904199,20929250,21174958,57467536,65704990,70005496,72139000,76139000,74722277,78722238,1120455,1113560,1122244,1110441,1121539,1121342,1129092,166784,171548,170087,171499,170320,175830,174835
10,10,100,1,0,2,200,88,3,18839268,20324161,20931394,20293895,20539904,21035602,21078484,55068176,63767789,68068296,70139000,74139000,72722277,76722237,1177881,1170149,1173653,1168811,1174137,1179125,1181696,185747,190611,189156,189745,189086,195349,193434
10,10,100,1,0,2,200,92,3,20709844,22970176,23670056,21892967,22171082,22356980,22558501,61868126,70154990,74455496,76539000,80539000,79122277,83122238,1228533,1212616,1221389,1209766,1222612,1223753,1231521,184356,188976,187984,188725,188310,193153,192284
10,10,100,1,0,2,200,96,3,23111961,25193058,25915631,21812678,21922872,22358400,22340404,59467886,68135670,72436176,74539000,78539000,77122277,81122237,1370766,1362904,1360216,1359412,1360140,1368369,1366001,199776,203662,201936,203557,202470,208352,206285
10,10,100,1,0,2,200,100,4,22082025,24148560,24662135,23251739,23651209,23960137,24290456,66267616,74513010,79613517,80939000,85739000,83522277,88322238,1324744,1318349,1313646,1314260,1315655,1329445,1329066,215584,220829,219800,221403,220108,226012,224459
10,10,100,1,0,2,200,104,4,24394400,26448136,27152446,23193495,23457196,23893180,23927102,63867836,72539730,77640236,78939000,83739000,81522277,86322238,1388194,1381420,1374205,1378243,1378651,1389833,1388516,218463,223016,220526,221761,219519,225887,225069
10,10,100,1,0,2,200,108,4,24125511,26918425,27535879,25435411,25717121,25380558,25517852,70667716,78920430,84020937,85339000,90139000,87922277,92722238,1415940,1423204,1418487,1419787,1419375,1435378,1433411,226591,231972,233858,232573,230533,236966,235668
10,10,100,1,0,2,200,112,4,24020973,25396856,26038082,24321857,24551852,25212170,25085399,68267626,76912730,82013236,83339000,88139000,85922277,90722238,1490346,1484385,1479179,1479607,1480388,1495005,1492746,237255,241897,241205,240956,240787,247683,244919
10,10,100,1,0,2,200,116,4,25580000,27743922,28571551,26330168,27082383,26789803,27065439,75067786,83319320,88419827,89739000,94539000,92322277,97122238,1514486,1525953,1521836,1523317,1523676,1539289,1539639,251295,257649,256234,256973,254847,262486,261043
10,10,100,1,0,2,200,120,4,27294762,29137127,29761296,26504622,26410675,27099944,26916115,72667856,81346080,86446587,87739001,92539000,90322278,95122238,1696381,1691421,1684027,1689613,1685218,1704066,1699303,358471,405630,345896,326940,382629,370764,362480
10,10,100,1,0,2,200,124,4,26723796,28650107,29149331,28054549,28094898,28570013,28451663,79468086,87758870,92859377,94139000,98939000,96722278,101522238,1604653,1634466,1620379,1633603,1623438,1648824,1638531,295252,308427,301944,311139,304550,312025,309968
10,10,100,1,0,2,200,128,4,27233517,28845181,29390818,28519238,28583545,28367569,28395527,77068056,85758900,90859407,92139000,96939000,94722277,99522238,1806147,1800218,1792648,1799316,1795084,1812902,1807728,331919,341414,332858,333683,332166,339424,342135
10,10,100,1,0,2,200,132,5,29440652,31964677,32596481,29305408,29459877,29931905,29882465,83867706,92126520,98027027,98539001,104139001,101122278,106722238,1828116,1852893,1802992,1847840,1802527,1867083,1820780,343140,356278,355872,355009,350346,360765,360643
10,10,100,1,0,2,200,136,5,29370441,31091158,31633605,29270011,29497403,30019117,29843360,81467976,90151990,96052497,96539000,102139001,99122278,104722238,1794758,1795919,1750051,1793111,1760266,1805374,1773067,351758,359683,356900,364777,355014,363801,361954
10,10,100,1,0,2,200,140,5,30253170,32588868,33099797,31077919,31396772,31649405,31509066,88267987,96551280,102451787,102939001,108539001,105522278,111122238,1930808,1961271,1908845,1957870,1909283,1971214,1920040,378292,391218,383005,386065,384941,392790,390035
10,10,100,1,0,2,200,144,5,31015926,32921186,33496534,30811167,30713212,31702407,31255230,85867747,94521310,100421817,100939001,106539001,103522278,109122238,1902403,1901161,1862921,1899783,1867204,1912883,1877216,405541,412926,408847,414625,405795,446453,417758
10,10,100,1,0,2,200,148,5,31818260,34089871,34968950,32503361,32433514,33179681,33063504,92668017,100952060,106852567,107339001,112939001,109922278,115522238,1932811,1954780,1917442,1951860,1914256,1963952,1930376,442748,444108,459315,441569,437419,453203,456344
10,10,100,1,0,2,200,152,5,33591987,35437573,36066359,32479779,32374254,33131930,32861950,90267967,98942320,104842827,105339001,110939001,107922278,113522238,2009356,2005564,1974519,2004294,1971828,2021276,1986637,443208,448819,450923,448132,446158,454416,453912
10,10,100,1,0,2,200,156,5,33714363,35996141,36460793,34096040,33925693,34665421,34320812,97067917,105348271,111248777,111739001,117339001,114322278,119922238,2024670,2057618,2019668,2058301,2020655,2071280,2034156,458846,471657,467104,473418,466568,481342,472507
10,10,100,1,0,2,200,160,5,35327904,37253298,37699253,34078124,34248847,34601672,34211561,94667907,103339331,109239837,109739001,115339001,112322278,117922238,2111289,2117880,2082850,2116497,2086934,2127619,2095542,485337,500806,493786,499504,500131,506957,513998
10,10,100,1,0,2,200,164,6,36446412,38757489,39086400,35723349,35570307,36616466,35845244,101467927,109739281,116439787,116139001,122539001,118722278,125122238,2242819,2296743,2186314,2291019,2197293,2307779,2212397,522525,544943,542113,536816,544158,545254,543366
10,10,100,1,0,2,200,168,6,36215290,38111384,38379605,35696118,35471131,36952242,36087141,99067747,107725050,114425557,114139001,120539001,116722278,123122238,2219506,2222879,2136966,2217924,2138902,2235331,2156016,548414,563517,560959,572766,552764,571152,567711
10,10,100,1,0,2,200,172,6,38440025,41632678,42029905,38038346,37340894,38657017,37403600,105867977,114139311,120839818,120539001,126939001,123122279,129522238,2350102,2412187,2321409,2406042,2324612,2422889,2336655,718558,838950,805392,809375,809202,718670,769428
