model,test_num,test_name,tasks,epochs,batch,height,width,dims,total,unit,pf,unitsize,lines,cpu_cycles,instructions,d_cache_reads,d_cache_misses
cnn,0,control,1,10,100,200,86,2,32271,0.00187622,1,8,33,125099368,280472486,11890773,7551420
cnn,5,coro-no-prefetch,2,10,100,200,86,2,34078,0.00198128,0,8,33,131660020,296763186,11964967,7595839
cnn,6,coro-prefetch,2,10,100,200,86,2,33081,0.00192331,1,8,33,127756708,314762918,10952912,7102154
cnn,0,control,1,10,100,200,86,2,32394,0.00188337,1,8,33,125558716,280472486,11888900,7532043
cnn,5,coro-no-prefetch,2,10,100,200,86,2,33994,0.0019764,0,8,33,131304561,296762919,11961623,7558909
cnn,6,coro-prefetch,2,10,100,200,86,2,32999,0.00191855,1,8,33,127332913,314762757,10969413,7102540
cnn,0,control,1,10,100,200,86,2,32236,0.00187419,1,8,33,124944440,280472486,11891466,7542501
cnn,5,coro-no-prefetch,2,10,100,200,86,2,33996,0.00197651,0,8,33,131332326,296762919,11960732,7565084
cnn,6,coro-prefetch,2,10,100,200,86,2,32967,0.00191669,1,8,33,127339914,314762918,10964206,7106801
cnn,0,control,1,10,100,200,86,2,32278,0.00187663,1,8,33,125093628,280472486,11891545,7533612
cnn,5,coro-no-prefetch,2,10,100,200,86,2,34003,0.00197692,0,8,33,131331178,296762919,11960533,7554059
cnn,6,coro-prefetch,2,10,100,200,86,2,32980,0.00191744,1,8,33,127374526,314762756,10981634,7102750
cnn,0,control,1,10,100,200,86,2,32641,0.00189773,1,8,33,126510586,280472486,11833714,7524420
cnn,5,coro-no-prefetch,2,10,100,200,86,2,33982,0.0019757,0,8,33,131256348,296762919,11960771,7558318
cnn,6,coro-prefetch,2,10,100,200,86,2,33025,0.00192006,1,8,33,127562058,314762918,10959798,7123929
cnn,0,control,1,10,100,200,86,2,32317,0.0018789,1,8,33,125250588,280472486,11890042,7534609
cnn,5,coro-no-prefetch,2,10,100,200,86,2,34007,0.00197715,0,8,33,131380406,296762756,11958047,7551435
cnn,6,coro-prefetch,2,10,100,200,86,2,32948,0.00191558,1,8,33,127274763,314762918,10953213,7097156
cnn,0,control,1,10,100,200,86,2,32213,0.00187285,1,8,33,124814155,280472487,11892290,7537879
cnn,5,coro-no-prefetch,2,10,100,200,86,2,33983,0.00197576,0,8,33,131254914,296762918,11960051,7557356
cnn,6,coro-prefetch,2,10,100,200,86,2,32953,0.00191587,1,8,33,127307487,314762756,10958331,7111440
cnn,0,control,1,10,100,200,86,2,32349,0.00188076,1,8,33,125357147,280472486,11892223,7543912
cnn,5,coro-no-prefetch,2,10,100,200,86,2,33960,0.00197442,0,8,33,131189794,296762918,11959643,7555127
cnn,6,coro-prefetch,2,10,100,200,86,2,32965,0.00191657,1,8,33,127341367,314762917,10961883,7109755
cnn,0,control,1,10,100,200,86,2,32401,0.00188378,1,8,33,125582394,280472486,11891925,7532631
