repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,200,4,1,1524400,3122022,3610373,4507743,4892101,5313710,5709210,5864292,13184246,15884773,18936999,21336999,21518276,23918236,9212,9700,9933,11644,11152,18959,19149,5239,5537,5550,5700,5701,9533,9277
10,10,100,1,0,2,200,8,1,1733679,3758411,4212630,5192930,5434776,5879075,6159045,6664292,14784246,17484773,20536999,22936999,23118276,25518236,99070,100199,99168,102878,102478,115449,113312,9205,10048,9833,10189,9900,13533,13417
10,10,100,1,0,2,200,12,1,2407614,4449076,4887108,6154543,6541658,6824093,7095678,10064292,17984246,20684773,23736999,26136999,26318276,28718236,175900,171827,172905,175494,175875,182968,182378,14054,15097,14937,15077,15058,18736,18488
10,10,100,1,0,2,200,16,1,2092755,4065220,4549907,5547397,5792931,6262246,6563940,8064292,16184246,18884773,21936999,24336999,24518276,26918236,234215,239676,237118,243806,243955,249180,249121,18079,20412,20011,20670,20063,24322,23824
10,10,100,1,0,2,200,20,1,2777848,4768750,5235401,6356447,6522926,7142596,7383951,11464292,19384247,22084773,25136999,27536999,27718276,30118236,287619,291915,293225,292693,292856,304126,304579,24056,25038,25195,26365,26014,29729,29243
10,10,100,1,0,2,200,24,1,2517899,4402852,4873626,5833331,6145779,6547031,6866331,9464292,17584246,20284773,23336999,25736999,25918276,28318236,335953,343175,348186,354306,359076,367421,358757,29173,32708,32032,33384,32550,36784,37516
10,10,100,1,0,2,200,28,1,3153908,5073817,5557639,6645581,6846103,7243182,7608833,12864292,20784246,23484773,26536999,28936999,29118276,31518237,388975,407002,403071,402831,402663,415694,419858,33535,35651,36500,38026,37961,41789,40680
10,10,100,1,0,2,200,32,1,2914674,4746838,5224539,6213725,6501869,6928234,7269702,10864292,18984246,21684773,24736999,27136999,27318276,29718237,437651,446725,458461,462566,469274,473019,463699,40134,45646,44204,46288,45356,50684,52288
10,10,100,1,0,2,200,36,2,3601598,5448281,6062497,6961545,7201580,7589710,7966153,14264292,22184247,25684773,27936999,31136999,30518276,33718236,473119,510251,508363,520389,529867,519657,526166,50810,52163,53578,53361,53360,60205,59815
10,10,100,1,0,2,200,40,2,3437260,5171199,5678077,6487001,7106310,7167472,7591286,12264292,20384247,23884773,26136999,29336999,28718276,31918236,530344,562412,561664,572403,576248,567851,589359,52302,54658,55703,58015,58493,65838,61656
10,10,100,1,0,2,200,44,2,4083304,5970930,6407522,7377858,7599296,7966917,8335124,15664292,23584247,27084773,29336999,32536999,31918276,35118236,591576,616095,609173,621763,628364,632961,636055,61545,69755,71440,71804,71445,76706,76222
10,10,100,1,0,2,200,48,2,3860717,5512942,6063462,6906186,7190398,7623325,7972638,13664292,21784246,25284773,27536999,30736999,30118276,33318236,633138,663951,676214,681470,686410,683484,696891,64771,72745,72193,74207,74174,81450,78848
10,10,100,1,0,2,200,52,2,4446333,6261045,6765333,7631919,8019027,8256581,8649860,17064292,24984247,28484773,30736999,33936999,33318276,36518237,686743,726093,733738,735028,735331,745003,752226,71377,78933,79743,81669,83633,87310,87992
10,10,100,1,0,2,200,56,2,4469879,6100046,6553793,7405909,7726493,8102020,8411418,15064292,23184247,26684773,28936999,32136999,31518276,34718237,743956,791833,789240,798465,790857,798801,800568,77477,86533,87366,90634,91548,98334,96486
10,10,100,1,0,2,200,60,2,4863097,6549014,7074579,7947720,8271570,8557151,8971474,18464292,26384247,29884773,32136999,35336999,34718276,37918237,780622,828263,838567,829401,839804,851996,852947,82388,88033,87308,92409,92680,95994,98234
10,10,100,1,0,2,200,64,2,4910039,6400723,6893489,7746317,8074212,8382340,8726983,16464292,24584247,28084773,30336999,33536999,32918276,36118237,843562,881752,903342,914141,921276,926761,920955,87989,101767,98802,102040,102213,107832,109222
10,10,100,1,0,2,200,68,3,5500909,7246057,7573931,8777759,8735228,9148071,9470226,19864292,27784247,32084773,33536999,37536999,36118276,40118237,884388,948928,938353,942950,937293,951392,950246,97053,108427,107253,115121,112366,119400,117133
10,10,100,1,0,2,200,72,3,5372488,6851064,7281188,8141066,8547501,8818022,9187628,17864292,25984247,30284773,31736999,35736999,34318276,38318237,927095,983895,946987,976869,987081,1002292,985322,101737,110229,114663,117072,112918,120464,120980
10,10,100,1,0,2,200,76,3,5956406,7535134,7953559,8788143,9128530,9434358,9808326,21264292,29184247,33484773,34936999,38936999,37518276,41518237,988163,1070871,1056422,1056470,1080715,1070121,1090469,106518,118423,123691,126635,123048,132401,127825
10,10,100,1,0,2,200,80,3,5772683,7201033,7891478,8526395,9105448,9193595,9532297,19264292,27384247,31684773,33137000,37136999,35718277,39718237,1007258,1079241,1090689,1071329,1099577,1106417,1110170,114396,121152,118439,128930,122411,129581,127087
