repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,10,4,1,197335,0,0,0,0,697812,743358,443372,0,0,0,0,1492381,1632283,61233,0,0,0,0,559426,579375,191,0,0,0,0,1407,1211
10,10,100,1,0,2,10,8,1,123535,0,0,0,0,684101,710772,273372,0,0,0,0,1352381,1492283,31215,0,0,0,0,540343,549920,157,0,0,0,0,1542,1057
10,10,100,1,0,2,10,12,1,318336,0,0,0,0,833258,875642,563372,0,0,0,0,1632381,1772283,71232,0,0,0,0,580476,588085,1343,0,0,0,0,3659,3575
10,10,100,1,0,2,10,16,1,336495,0,0,0,0,917030,920678,323372,0,0,0,0,1402381,1542283,41592,0,0,0,0,601499,608255,1444,0,0,0,0,3687,1919
10,10,100,1,0,2,10,20,1,526991,0,0,0,0,1015942,1090725,613372,0,0,0,0,1682381,1822283,81693,0,0,0,0,573502,592528,2516,0,0,0,0,5797,5702
10,10,100,1,0,2,10,24,1,236397,0,0,0,0,809409,801488,373372,0,0,0,0,1452381,1592283,51230,0,0,0,0,559856,562866,3546,0,0,0,0,7194,6178
10,10,100,1,0,2,10,28,1,399428,0,0,0,0,888838,940586,663372,0,0,0,0,1732381,1872283,91239,0,0,0,0,583455,602404,2968,0,0,0,0,8889,8154
10,10,100,1,0,2,10,32,1,265218,0,0,0,0,884246,838528,423372,0,0,0,0,1502381,1642283,61227,0,0,0,0,569240,572861,2172,0,0,0,0,9874,6755
10,10,100,1,0,2,10,36,2,415471,0,0,0,0,950817,1145328,713372,0,0,0,0,1782381,1962283,101232,0,0,0,0,593422,642522,2596,0,0,0,0,11123,2314
10,10,100,1,0,2,10,40,2,292283,0,0,0,0,889091,1041751,473372,0,0,0,0,1552381,1732283,71228,0,0,0,0,570626,621254,2417,0,0,0,0,11969,2168
10,10,100,1,0,2,10,44,2,448353,0,0,0,0,1012630,1209320,763372,0,0,0,0,1832381,2012283,111232,0,0,0,0,611697,661957,3016,0,0,0,0,13988,5137
10,10,100,1,0,2,10,48,2,319659,0,0,0,0,914618,1065417,523372,0,0,0,0,1602381,1782283,81231,0,0,0,0,581472,631170,2772,0,0,0,0,14204,2842
10,10,100,1,0,2,10,52,2,475240,0,0,0,0,1022526,1261534,813372,0,0,0,0,1882381,2062283,121229,0,0,0,0,613331,666812,3205,0,0,0,0,17407,8540
10,10,100,1,0,2,10,56,2,349310,0,0,0,0,934425,1071467,573372,0,0,0,0,1652381,1832283,91231,0,0,0,0,584292,637717,2947,0,0,0,0,17855,6881
10,10,100,1,0,2,10,60,2,505863,0,0,0,0,1069039,1319667,863372,0,0,0,0,1932381,2112283,131231,0,0,0,0,631914,685350,3268,0,0,0,0,16086,8803
10,10,100,1,0,2,10,64,2,375214,0,0,0,0,964915,1128329,623372,0,0,0,0,1702381,1882283,101230,0,0,0,0,599809,659259,3057,0,0,0,0,17744,7367
10,10,100,1,0,2,10,68,3,537862,0,0,0,0,1124006,1073279,913372,0,0,0,0,1982381,2202283,141246,0,0,0,0,650054,672422,3643,0,0,0,0,19708,2891
10,10,100,1,0,2,10,72,3,416592,0,0,0,0,991620,1013649,673372,0,0,0,0,1752381,1972283,111232,0,0,0,0,604204,642921,3708,0,0,0,0,19416,2458
10,10,100,1,0,2,10,76,3,570538,0,0,0,0,1157132,1107650,963372,0,0,0,0,2032381,2252283,151249,0,0,0,0,660075,682416,3759,0,0,0,0,20514,5174
10,10,100,1,0,2,10,80,3,467680,0,0,0,0,1060349,1033818,723372,0,0,0,0,1802381,2022283,121231,0,0,0,0,631222,652909,3314,0,0,0,0,19211,2894
10,10,100,1,0,2,10,84,3,606387,0,0,0,0,1165618,1179914,1013372,0,0,0,0,2082381,2302283,161238,0,0,0,0,661997,701107,3971,0,0,0,0,21648,7395
10,10,100,1,0,2,10,88,3,496076,0,0,0,0,1121783,1064738,773372,0,0,0,0,1852381,2072283,131232,0,0,0,0,643423,662872,3644,0,0,0,0,23538,6758
10,10,100,1,0,2,10,92,3,640718,0,0,0,0,1205222,1197133,1063372,0,0,0,0,2132381,2352283,171210,0,0,0,0,670830,702404,4377,0,0,0,0,25304,9398
10,10,100,1,0,2,10,96,3,529918,0,0,0,0,1093323,1097090,823372,0,0,0,0,1902381,2122283,141234,0,0,0,0,634753,672885,3793,0,0,0,0,23186,7852
10,10,100,1,0,2,10,100,4,681033,0,0,0,0,1238845,1197351,1113372,0,0,0,0,2182381,2442283,181239,0,0,0,0,689094,722445,4247,0,0,0,0,23684,2809
10,10,100,1,0,2,10,104,4,558882,0,0,0,0,1160225,1131969,873372,0,0,0,0,1952381,2212283,151248,0,0,0,0,659894,692893,3827,0,0,0,0,23370,2769
10,10,100,1,0,2,10,108,4,711533,0,0,0,0,1233902,1238622,1163372,0,0,0,0,2232381,2492283,191242,0,0,0,0,683342,732476,4431,0,0,0,0,26463,5623
10,10,100,1,0,2,10,112,4,590175,0,0,0,0,1149786,1163855,923372,0,0,0,0,2002381,2262283,161236,0,0,0,0,654027,702930,4171,0,0,0,0,22804,3537
10,10,100,1,0,2,10,116,4,739760,0,0,0,0,1313821,1309554,1213372,0,0,0,0,2282381,2542283,201240,0,0,0,0,709227,742426,4434,0,0,0,0,26368,7336
10,10,100,1,0,2,10,120,4,621368,0,0,0,0,1214125,1220040,973372,0,0,0,0,2052381,2312283,171231,0,0,0,0,670511,719739,4278,0,0,0,0,30155,7004
10,10,100,1,0,2,10,124,4,779620,0,0,0,0,1340438,1366089,1263372,0,0,0,0,2332381,2592283,211224,0,0,0,0,711653,761339,4607,0,0,0,0,31165,10092
