repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,938398,0,0,0,0,2873049,3083980,3972586,0,0,0,0,10767640,11727467,3486,0,0,0,0,11336,8947,2720,0,0,0,0,6664,6470
10,10,100,1,0,2,80,8,1,1383452,0,0,0,0,3104513,3375763,4452586,0,0,0,0,11727640,12687467,10021,0,0,0,0,15163,15507,4159,0,0,0,0,8358,8182
10,10,100,1,0,2,80,12,1,2830091,0,0,0,0,3930866,4066713,7172926,0,0,0,0,14287639,15247467,23852,0,0,0,0,31084,32645,5867,0,0,0,0,10010,9920
10,10,100,1,0,2,80,16,1,2103374,0,0,0,0,3678067,3801018,6213496,0,0,0,0,13487640,14447467,46891,0,0,0,0,60029,60693,7546,0,0,0,0,11971,11850
10,10,100,1,0,2,80,20,1,3179062,0,0,0,0,4313987,4321222,8933306,0,0,0,0,16047639,17007467,83830,0,0,0,0,92098,89008,9397,0,0,0,0,14266,13863
10,10,100,1,0,2,80,24,1,2463107,0,0,0,0,4025789,4144234,7973556,0,0,0,0,15247640,16207467,109404,0,0,0,0,116163,113980,10946,0,0,0,0,16291,15671
10,10,100,1,0,2,80,28,1,3362149,0,0,0,0,4657951,4784148,10693456,0,0,0,0,17807640,18767467,156590,0,0,0,0,156890,155365,13131,0,0,0,0,18114,17943
10,10,100,1,0,2,80,32,1,3608526,0,0,0,0,4557390,5011795,9733336,0,0,0,0,17007639,17967467,167975,0,0,0,0,170548,170633,15993,0,0,0,0,21008,21122
10,10,100,1,0,2,80,36,2,4844326,0,0,0,0,5233178,5460868,12453016,0,0,0,0,19567640,20847468,196344,0,0,0,0,197292,198551,18178,0,0,0,0,23014,22804
10,10,100,1,0,2,80,40,2,3583587,0,0,0,0,5100804,5383489,11492676,0,0,0,0,18767640,20047467,220249,0,0,0,0,216920,218144,20542,0,0,0,0,25825,25936
10,10,100,1,0,2,80,44,2,5351121,0,0,0,0,5837981,5952696,14212896,0,0,0,0,21327639,22607468,248685,0,0,0,0,246616,248055,25416,0,0,0,0,29968,29435
10,10,100,1,0,2,80,48,2,4708638,0,0,0,0,5603475,5842182,13252746,0,0,0,0,20527639,21807467,263388,0,0,0,0,261233,261658,24949,0,0,0,0,29939,29733
10,10,100,1,0,2,80,52,2,5021088,0,0,0,0,6233124,6429374,15973346,0,0,0,0,23087640,24367467,292797,0,0,0,0,291824,293058,28316,0,0,0,0,33979,33498
10,10,100,1,0,2,80,56,2,5594307,0,0,0,0,6166531,6476756,15013346,0,0,0,0,22287640,23567468,302710,0,0,0,0,301976,302049,31919,0,0,0,0,37044,36706
10,10,100,1,0,2,80,60,2,6512750,0,0,0,0,6791597,6797458,17733216,0,0,0,0,24847640,26127467,324811,0,0,0,0,321961,321745,34090,0,0,0,0,39389,39143
10,10,100,1,0,2,80,64,2,6005072,0,0,0,0,6754931,6828670,16772786,0,0,0,0,24047640,25327467,362307,0,0,0,0,360390,360238,39023,0,0,0,0,44335,43214
10,10,100,1,0,2,80,68,3,6586742,0,0,0,0,7293027,7410379,19493256,0,0,0,0,26607640,28207467,366961,0,0,0,0,364369,368189,40427,0,0,0,0,47411,46076
10,10,100,1,0,2,80,72,3,7233518,0,0,0,0,7339602,7327412,18532996,0,0,0,0,25807640,27407467,408825,0,0,0,0,406178,408999,44141,0,0,0,0,49768,49107
10,10,100,1,0,2,80,76,3,7756621,0,0,0,0,7847849,8089413,21253146,0,0,0,0,28367640,29967468,405778,0,0,0,0,404573,409980,45620,0,0,0,0,51648,51584
10,10,100,1,0,2,80,80,3,7110824,0,0,0,0,7913284,7893202,20292876,0,0,0,0,27567640,29167468,455137,0,0,0,0,451133,455056,44854,0,0,0,0,53523,52850
10,10,100,1,0,2,80,84,3,7596990,0,0,0,0,8459297,8603938,23012796,0,0,0,0,30127640,31727468,447662,0,0,0,0,447465,451262,51968,0,0,0,0,58832,58208
10,10,100,1,0,2,80,88,3,8491129,0,0,0,0,8490847,8527224,22053146,0,0,0,0,29327640,30927468,499438,0,0,0,0,496779,499229,56331,0,0,0,0,63181,62145
10,10,100,1,0,2,80,92,3,9035422,0,0,0,0,9146163,9295570,24773056,0,0,0,0,31887640,33487468,489786,0,0,0,0,491018,492977,60950,0,0,0,0,66467,65933
10,10,100,1,0,2,80,96,3,8332965,0,0,0,0,9096745,9009339,23812766,0,0,0,0,31087640,32687468,543284,0,0,0,0,538051,544943,64142,0,0,0,0,69902,69141
10,10,100,1,0,2,80,100,4,9304404,0,0,0,0,9774021,10188120,26533006,0,0,0,0,33647640,35567468,530986,0,0,0,0,532626,530649,64185,0,0,0,0,71026,70148
10,10,100,1,0,2,80,104,4,9115824,0,0,0,0,10080950,9852946,25572846,0,0,0,0,32847640,34767468,554143,0,0,0,0,557702,556782,67316,0,0,0,0,73450,73595
10,10,100,1,0,2,80,108,4,9894122,0,0,0,0,10220672,10304398,28293176,0,0,0,0,35407640,37327468,568002,0,0,0,0,572774,571196,73126,0,0,0,0,79820,78718
10,10,100,1,0,2,80,112,4,10011274,0,0,0,0,10246633,10267238,27333226,0,0,0,0,34607640,36527468,593682,0,0,0,0,594083,591646,74966,0,0,0,0,81918,80785
10,10,100,1,0,2,80,116,4,10405817,0,0,0,0,10784390,10843577,30053286,0,0,0,0,37167640,39087468,643917,0,0,0,0,648201,647186,80290,0,0,0,0,89663,86382
10,10,100,1,0,2,80,120,4,10535789,0,0,0,0,10784616,10801944,29093266,0,0,0,0,36367640,38287468,636795,0,0,0,0,637155,636342,82241,0,0,0,0,88783,87951
10,10,100,1,0,2,80,124,4,10589840,0,0,0,0,11479157,11442976,31813286,0,0,0,0,38927640,40847468,683657,0,0,0,0,694753,691820,88689,0,0,0,0,93291,95547
10,10,100,1,0,2,80,128,4,10980052,0,0,0,0,11421649,11325728,30852876,0,0,0,0,38127640,40047468,675514,0,0,0,0,675269,667140,88189,0,0,0,0,95312,93698
10,10,100,1,0,2,80,132,5,11579437,0,0,0,0,11928178,11941768,33572956,0,0,0,0,40687640,42927468,686138,0,0,0,0,695192,677805,95769,0,0,0,0,99420,97959
10,10,100,1,0,2,80,136,5,11535239,0,0,0,0,12132464,12024729,32612956,0,0,0,0,39887640,42127468,767741,0,0,0,0,767244,737916,100181,0,0,0,0,104516,106566
10,10,100,1,0,2,80,140,5,11846657,0,0,0,0,12633570,12595233,35332796,0,0,0,0,42447640,44687468,733645,0,0,0,0,739287,716076,99867,0,0,0,0,105633,103173
10,10,100,1,0,2,80,144,5,12372201,0,0,0,0,12618359,12575935,34373186,0,0,0,0,41647640,43887468,809047,0,0,0,0,806317,783978,109937,0,0,0,0,110911,109706
10,10,100,1,0,2,80,148,5,12927473,0,0,0,0,13854575,13690892,37093276,0,0,0,0,44207640,46447468,773297,0,0,0,0,782127,765582,109139,0,0,0,0,114069,113376
10,10,100,1,0,2,80,152,5,13273376,0,0,0,0,13159067,13155635,36133176,0,0,0,0,43407640,45647468,856080,0,0,0,0,853579,835104,114832,0,0,0,0,118231,116600
10,10,100,1,0,2,80,156,5,13305738,0,0,0,0,13782064,13791007,38853086,0,0,0,0,45967640,48207468,810884,0,0,0,0,823250,805986,115619,0,0,0,0,122570,120756
10,10,100,1,0,2,80,160,5,13544588,0,0,0,0,13896744,13661034,37892956,0,0,0,0,45167640,47407468,897029,0,0,0,0,894980,861899,122319,0,0,0,0,125238,124189
10,10,100,1,0,2,80,164,6,13982635,0,0,0,0,14352697,15256966,40613216,0,0,0,0,47727640,50287468,853609,0,0,0,0,864508,828514,122368,0,0,0,0,130192,148857
10,10,100,1,0,2,80,168,6,14602909,0,0,0,0,14449993,14292469,39653057,0,0,0,0,46927640,49487468,941274,0,0,0,0,942261,895487,133810,0,0,0,0,133574,131041
10,10,100,1,0,2,80,172,6,14906838,0,0,0,0,14960393,14907319,42373016,0,0,0,0,49487640,52047468,901322,0,0,0,0,908991,868387,132127,0,0,0,0,140420,136294
10,10,100,1,0,2,80,176,6,15039873,0,0,0,0,15171869,14859059,41413107,0,0,0,0,48687640,51247468,981741,0,0,0,0,980842,937234,133275,0,0,0,0,146918,139722
10,10,100,1,0,2,80,180,6,15640428,0,0,0,0,16317614,16604565,44133127,0,0,0,0,51247641,53807469,925757,0,0,0,0,951644,910515,138927,0,0,0,0,145808,161054
10,10,100,1,0,2,80,184,6,15539338,0,0,0,0,15675848,15475310,43173117,0,0,0,0,50447640,53007468,1031492,0,0,0,0,1033491,976555,146228,0,0,0,0,150054,149631
10,10,100,1,0,2,80,188,6,16178863,0,0,0,0,17136168,17102092,45893307,0,0,0,0,53007640,55567468,959393,0,0,0,0,993888,951929,146260,0,0,0,0,152511,149491
10,10,100,1,0,2,80,192,6,16176589,0,0,0,0,16146059,16005092,44933157,0,0,0,0,52207640,54767468,1076658,0,0,0,0,1072549,1012797,151448,0,0,0,0,155439,159676
10,10,100,1,0,2,80,196,7,16494431,0,0,0,0,16743994,16667628,47653217,0,0,0,0,54767640,57647468,1003130,0,0,0,0,1031779,966562,156522,0,0,0,0,161801,158035
10,10,100,1,0,2,80,200,7,16844321,0,0,0,0,16665441,16498727,46692987,0,0,0,0,53967640,56847468,1118539,0,0,0,0,1115881,1050334,159812,0,0,0,0,165021,165869
10,10,100,1,0,2,80,204,7,17233937,0,0,0,0,17701273,17172074,49413007,0,0,0,0,56527641,59407468,1047477,0,0,0,0,1071227,1006429,171572,0,0,0,0,165576,164745
10,10,100,1,0,2,80,208,7,17445670,0,0,0,0,17837996,17152210,48453147,0,0,0,0,55727641,58607469,1163490,0,0,0,0,1161568,1084300,166859,0,0,0,0,175346,170056
10,10,100,1,0,2,80,212,7,17725589,0,0,0,0,17914322,17809979,51172967,0,0,0,0,58287641,61167468,1089330,0,0,0,0,1111933,1051251,169403,0,0,0,0,176100,189300
10,10,100,1,0,2,80,216,7,18044264,0,0,0,0,17911889,17771620,50213167,0,0,0,0,57487640,60367468,1209354,0,0,0,0,1205411,1136906,186588,0,0,0,0,182095,179720
