repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,400,4,1,2996170,0,0,0,0,10475710,11204299,11687882,0,0,0,0,42641906,47441827,113708,0,0,0,0,128950,127945,10632,0,0,0,0,14683,14702
10,10,100,1,0,2,400,8,1,3347410,0,0,0,0,11395837,12124055,13287882,0,0,0,0,45841906,50641827,255927,0,0,0,0,269236,267812,19878,0,0,0,0,24812,24658
10,10,100,1,0,2,400,12,1,4735898,0,0,0,0,13429301,13980193,20087882,0,0,0,0,52241906,57041827,384628,0,0,0,0,397137,398814,34129,0,0,0,0,40499,39554
10,10,100,1,0,2,400,16,1,4122155,0,0,0,0,12258817,12958859,16087882,0,0,0,0,48641907,53441827,490971,0,0,0,0,526756,524558,43987,0,0,0,0,53210,53111
10,10,100,1,0,2,400,20,1,5477994,0,0,0,0,14006907,14539589,22887882,0,0,0,0,55041907,59841827,589594,0,0,0,0,613321,602969,58993,0,0,0,0,68746,69984
10,10,100,1,0,2,400,24,1,4935120,0,0,0,0,12776681,13494448,18887882,0,0,0,0,51441906,56241827,665410,0,0,0,0,730124,728499,69374,0,0,0,0,82114,82031
10,10,100,1,0,2,400,28,1,6331431,0,0,0,0,14380139,15065861,25687882,0,0,0,0,57841907,62641827,812692,0,0,0,0,855737,863985,84084,0,0,0,0,99270,98906
10,10,100,1,0,2,400,32,1,5829296,0,0,0,0,13599086,14383105,21687882,0,0,0,0,54241907,59041827,866359,0,0,0,0,950608,938764,97624,0,0,0,0,117694,120508
10,10,100,1,0,2,400,36,2,7223404,0,0,0,0,15028102,15772534,28487882,0,0,0,0,60641907,67041827,964869,0,0,0,0,1057970,1075304,120734,0,0,0,0,128754,129072
10,10,100,1,0,2,400,40,2,6697106,0,0,0,0,13986876,14930052,24487882,0,0,0,0,57041906,63441827,1076793,0,0,0,0,1169732,1166503,117309,0,0,0,0,137267,143097
10,10,100,1,0,2,400,44,2,7977015,0,0,0,0,15520656,16415896,31287882,0,0,0,0,63441906,69841827,1144356,0,0,0,0,1227946,1240857,136835,0,0,0,0,164436,165363
10,10,100,1,0,2,400,48,2,7751599,0,0,0,0,15127922,15857264,27287882,0,0,0,0,59841907,66241827,1289172,0,0,0,0,1402691,1416608,146210,0,0,0,0,182983,180332
