svm,0,control,1,10,100,80,480,1,99946,0.00260276,1,4,30,123485419,269993092,77006632,145068
svm,5,coro-no-prefetch,2,10,100,80,480,1,85445,0.00222513,0,4,30,126976407,275657113,80342667,1410550
svm,6,coro-prefetch,2,10,100,80,480,1,107200,0.00279167,1,4,30,159363202,285496570,82460020,352214
svm,0,control,1,10,100,80,480,1,83252,0.00216802,1,4,30,123417043,269993092,77006617,145107
svm,5,coro-no-prefetch,2,10,100,80,480,1,86148,0.00224344,0,4,30,127873421,275656570,80249022,1553911
svm,6,coro-prefetch,2,10,100,80,480,1,107147,0.00279029,1,4,30,159262643,285496570,82458218,351148
svm,0,control,1,10,100,80,480,1,83169,0.00216586,1,4,30,123477758,269993092,77006637,145022
svm,5,coro-no-prefetch,2,10,100,80,480,1,85807,0.00223456,0,4,30,127420939,275656570,80297330,1485752
svm,6,coro-prefetch,2,10,100,80,480,1,107230,0.00279245,1,4,30,159265638,285496570,82538457,346326
svm,0,control,1,10,100,80,480,1,83105,0.00216419,1,4,30,123447799,269993092,77006671,145064
svm,5,coro-no-prefetch,2,10,100,80,480,1,86315,0.00224779,0,4,30,128163049,275656570,80349434,1566729
svm,6,coro-prefetch,2,10,100,80,480,1,107257,0.00279315,1,4,30,159371451,285496570,82508451,352008
svm,0,control,1,10,100,80,480,1,83115,0.00216445,1,4,30,123442717,269993092,77006651,144986
svm,5,coro-no-prefetch,2,10,100,80,480,1,86003,0.00223966,0,4,30,127782849,275656570,80347238,1520617
svm,6,coro-prefetch,2,10,100,80,480,1,107138,0.00279005,1,4,30,159335005,285496570,82465434,352435
svm,0,control,1,10,100,80,480,1,83050,0.00216276,1,4,30,123400230,269993092,77006683,145081
svm,5,coro-no-prefetch,2,10,100,80,480,1,86516,0.00225302,0,4,30,128428725,275656570,80385654,1575938
svm,6,coro-prefetch,2,10,100,80,480,1,107200,0.00279167,1,4,30,159380596,285496570,82497711,351816
svm,0,control,1,10,100,80,480,1,83141,0.00216513,1,4,30,123454858,269993092,77006667,145046
svm,5,coro-no-prefetch,2,10,100,80,480,1,86022,0.00224016,0,4,30,127677931,275656570,80249453,1514454
svm,6,coro-prefetch,2,10,100,80,480,1,107232,0.0027925,1,4,30,159387746,285496570,82466769,351240
svm,0,control,1,10,100,80,480,1,83083,0.00216362,1,4,30,123395134,269993092,77006646,145087
svm,5,coro-no-prefetch,2,10,100,80,480,1,85925,0.00223763,0,4,30,127654197,275656570,80337899,1501873
svm,6,coro-prefetch,2,10,100,80,480,1,107130,0.00278984,1,4,30,159355744,285496570,82471426,358200
svm,0,control,1,10,100,80,480,1,83212,0.00216698,1,4,30,123452352,269993092,77006677,145186
svm,5,coro-no-prefetch,2,10,100,80,480,1,86052,0.00224094,0,4,30,127838004,275656570,80374040,1495751
svm,6,coro-prefetch,2,10,100,80,480,1,107313,0.00279461,1,4,30,159362446,285496570,82470721,352673
svm,0,control,1,10,100,80,480,1,83113,0.0021644,1,4,30,123405427,269993092,77006663,145057
svm,5,coro-no-prefetch,2,10,100,80,480,1,86199,0.00224477,0,4,30,128032925,275656570,80273314,1574598
svm,6,coro-prefetch,2,10,100,80,480,1,107174,0.00279099,1,4,30,159324050,285496570,82481852,348141
