repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,40,4,1,512741,641468,732976,927762,1003802,1133770,1193154,1163402,2680887,3221343,3792089,4272089,4533668,5013326,1865,2120,2120,2370,2437,7388,7387,1578,1744,1760,1967,2034,5229,5191
10,10,100,1,0,2,40,8,1,671155,766694,848236,1070975,1126267,1266549,1320919,1683402,3200887,3741343,4312089,4792089,5053668,5533326,2902,2969,2963,3134,3301,8843,8711,2333,2416,2391,2603,2571,5987,5900
10,10,100,1,0,2,40,12,1,692823,904964,995072,1245977,1271358,1468597,1491313,1963402,3600887,4141343,4712089,5192089,5453668,5933326,3967,3757,3888,4121,4136,11095,10221,3103,3143,3174,3302,3234,6544,6487
10,10,100,1,0,2,40,16,1,841982,1065427,1134073,1415534,1440700,1615385,1628370,2483402,4120887,4661343,5232089,5712089,5973668,6453326,8126,8003,7768,8215,7917,14316,14269,3847,3864,3739,4157,3931,7335,7109
10,10,100,1,0,2,40,20,1,827153,1022374,1099121,1340861,1365009,1552743,1574614,2243402,3880887,4421343,4992089,5472089,5733668,6213326,10957,10830,10686,10577,11029,19518,19464,4434,4558,4503,4821,4712,8059,7890
10,10,100,1,0,2,40,24,1,920664,1153349,1211608,1471757,1496741,1681740,1705207,2763402,4400887,4941343,5512089,5992089,6253668,6733326,10033,10291,9906,11012,11336,19983,21039,5302,5505,5478,5737,5605,9134,8718
10,10,100,1,0,2,40,28,1,920113,1098120,1173756,1409233,1432093,1607432,1639772,2523402,4160887,4701343,5272089,5752089,6013668,6493326,21329,20768,20214,21050,22165,29650,31407,6020,6261,6203,6373,6299,9745,9388
10,10,100,1,0,2,40,32,1,1058814,1241269,1300514,1550617,1578235,1760763,1790017,3043402,4680887,5221343,5792089,6272089,6533668,7013326,27713,26845,26682,27462,28789,40742,42065,6736,6871,6743,6907,6795,10433,10090
10,10,100,1,0,2,40,36,2,1064018,1209662,1278288,1502595,1517054,1712008,1729071,2803402,4440887,5141343,5552089,6192089,6293669,6933326,43669,42589,42866,43778,44640,55565,56345,7327,7296,7155,7459,7299,10824,10566
10,10,100,1,0,2,40,40,2,1239247,1360734,1404870,1657045,1649306,1878293,1859050,3323402,4960887,5661343,6072089,6712089,6813668,7453326,58754,59402,58737,60394,61621,71079,72257,7969,8147,7935,8157,8066,11669,11427
10,10,100,1,0,2,40,44,2,1342601,1366985,1406452,1655119,1617511,1871898,1836374,3083402,4720887,5421343,5832089,6472089,6573668,7213326,81577,79196,78225,80224,82842,89636,90417,8702,8717,8538,8849,8614,12331,12290
10,10,100,1,0,2,40,48,2,1404467,1466444,1497511,1768781,1723495,1970811,1930191,3603402,5240887,5941343,6352089,6992089,7093668,7733326,94000,94595,92370,95320,96919,102265,103698,8991,9151,9075,9221,9171,12664,12588
10,10,100,1,0,2,40,52,2,1342987,1395433,1446489,1678491,1679633,1880946,1902711,3363402,5000887,5701343,6112089,6752089,6853668,7493326,97971,97840,97364,99636,102627,106881,110145,10490,10521,10240,10820,10363,14158,13780
10,10,100,1,0,2,40,56,2,1550394,1566744,1601098,1905672,1833068,2072794,2030999,3883402,5520887,6221343,6632089,7272089,7373668,8013326,107756,109120,109133,109138,115469,116170,120230,11096,10956,10718,11087,10845,14393,14277
10,10,100,1,0,2,40,60,2,1525046,1570346,1613181,1840701,1823733,2060494,2023533,3643402,5280887,5981343,6392089,7032089,7133668,7773326,114885,115737,115480,117203,120721,123758,128662,12661,12780,12440,12774,12620,16501,16045
10,10,100,1,0,2,40,64,2,1687406,1696698,1724582,1974236,1929169,2165320,2123441,4163402,5800887,6501343,6912089,7552089,7653668,8293326,133556,133614,132483,132670,136428,137892,142786,13135,13104,12854,13393,12895,17054,16545
10,10,100,1,0,2,40,68,3,1605493,1670738,1676790,1926563,1878896,2126672,2086378,3923402,5560887,6421343,6672089,7472089,7413668,8213326,143959,142317,141812,143392,144488,148549,149303,14421,14572,14097,14671,14154,18324,17774
10,10,100,1,0,2,40,72,3,1911766,1940869,1897293,2232592,2065868,2433352,2253569,4443402,6080887,6941343,7192089,7992089,7933669,8733326,149054,146135,144892,147007,147000,154018,151999,15409,15491,15139,15537,15106,19193,18617
10,10,100,1,0,2,40,76,3,1750112,1801108,1801768,2059323,1976542,2279308,2193012,4203402,5840887,6701343,6952089,7752089,7693668,8493326,153071,152334,152367,152297,157404,156894,163640,15445,15585,15314,15786,15334,19301,18683
10,10,100,1,0,2,40,80,3,1969902,1939884,1936654,2218446,2115753,2419199,2304490,4723402,6360887,7221343,7472089,8272089,8213668,9013326,162861,161385,161345,161485,165242,168100,172042,17112,17485,17139,17502,17112,21265,20694
10,10,100,1,0,2,40,84,3,1841762,1892643,1893338,2153676,2073812,2341939,2266737,4483402,6120887,6981343,7232089,8032089,7973668,8773326,169970,168772,170320,170584,177105,177963,182394,17738,17998,17527,18091,17573,21851,21103
10,10,100,1,0,2,40,88,3,1991261,1980939,1989186,2248994,2164581,2436300,2365747,5003402,6640887,7501343,7752089,8552089,8493668,9293326,178359,180427,182492,183735,188894,187927,193147,17662,18074,17673,18226,17635,21870,21390
10,10,100,1,0,2,40,92,3,1984634,1982012,1986976,2242823,2161231,2443304,2384983,4763402,6400887,7261343,7512089,8312089,8253668,9053326,179835,180404,186394,180417,191149,188026,197483,19959,19704,19355,19937,19511,23786,23144
10,10,100,1,0,2,40,96,3,2121469,2134505,2119497,2417998,2305032,2634197,2498898,5283402,6920887,7781343,8032089,8832089,8773669,9573326,183532,182903,187281,185135,190195,189353,199225,20703,20424,20067,20655,20212,24379,23549
10,10,100,1,0,2,40,100,4,2027754,2089968,2136369,2348446,2253732,2558367,2473908,5043402,6680887,7701343,7792089,8752089,8533669,9493326,199367,201674,201173,203475,204744,209143,211192,21854,22328,21759,22390,21493,26312,25174
10,10,100,1,0,2,40,104,4,2237197,2253326,2221472,2538569,2371288,2747150,2563469,5563402,7200887,8221343,8312089,9272089,9053668,10013326,205712,203823,203166,205468,207582,212551,215406,22426,22535,22192,22723,22097,26691,25597
10,10,100,1,0,2,40,108,4,2267065,2242858,2238484,2506929,2359752,2727838,2606106,5323402,6960887,7981343,8072089,9032089,8813668,9773326,217588,219316,216424,220541,219226,227939,226491,23584,23905,23588,24217,23370,28246,27260
10,10,100,1,0,2,40,112,4,2390245,2360617,2325610,2631134,2473522,2853116,2672585,5843402,7480887,8501343,8592089,9552089,9333668,10293326,215545,217463,220369,218032,224160,224418,232444,25495,25597,25058,25535,24987,29545,28396
10,10,100,1,0,2,40,116,4,2390227,2379182,2355274,2640197,2461323,2852331,2705621,5603402,7240887,8261343,8352089,9312089,9093668,10053326,223995,223091,225846,224012,230637,232446,239506,24986,25437,25134,25913,25115,29707,28858
10,10,100,1,0,2,40,120,4,2526722,2492160,2438922,2799366,2561659,3009280,2805585,6123402,7760887,8781343,8872089,9832089,9613668,10573326,235356,236615,237573,237904,240776,245465,247722,24823,25096,24855,25618,24620,29596,28558
10,10,100,1,0,2,40,124,4,2338887,2402559,2426481,2669276,2527905,2877260,2790174,5883402,7520887,8541343,8632089,9592089,9373668,10333326,244295,246341,250438,247432,251550,252863,260454,29257,28993,28486,29370,28397,33554,31905
10,10,100,1,0,2,40,128,4,2417198,2489313,2441325,2761785,2596060,2983222,2838128,6403402,8040887,9061343,9152089,10112089,9893668,10853326,247101,249378,253658,250472,258502,256336,265544,30286,30369,29713,30556,29730,34527,33570
10,10,100,1,0,2,40,132,5,2594315,2561535,2587891,2834664,2665814,3059498,2959328,6163402,7800887,8981343,8912089,10032089,9653669,10773326,255881,260832,257851,263434,260265,269302,267925,28529,29101,28431,29048,28336,33495,32186
10,10,100,1,0,2,40,136,5,2703433,2643683,2640895,3014023,2728224,3172313,2986661,6683402,8320887,9501343,9432089,10552089,10173669,11293326,258090,263442,266943,260733,270735,273091,279299,33552,33382,32569,33875,32613,38003,36533
10,10,100,1,0,2,40,140,5,2661450,2702457,2688616,2971548,2793086,3210669,3003446,6443402,8080887,9261343,9192089,10312089,9933668,11053326,268506,271387,272829,273538,273116,279885,284627,34391,34466,33987,34771,33704,39022,37700
10,10,100,1,0,2,40,144,5,2817180,2835838,2796799,3125067,2849241,3374542,3113542,6963402,8600887,9781343,9712089,10832089,10453668,11573326,276810,280709,278320,282152,282069,288569,291406,35504,35663,35359,36037,34706,40163,38735
10,10,100,1,0,2,40,148,5,2748776,2778973,2759141,3064714,2877717,3304233,3105620,6723402,8360887,9541343,9472089,10592089,10213668,11333326,276813,280570,285304,281295,289075,289147,295712,35016,35110,34444,35300,34547,39962,38360
10,10,100,1,0,2,40,152,5,2894611,2929744,2911751,3265251,3009763,3539868,3227580,7243402,8880887,10061343,9992089,11112089,10733668,11853326,287922,289464,292878,290909,294898,297334,302927,37484,38583,38215,38949,37840,42983,41931
10,10,100,1,0,2,40,156,5,2902165,2884673,2897840,3198864,3003710,3439027,3228499,7003402,8640887,9821343,9752089,10872089,10493669,11613326,302388,308215,307592,306212,310599,312141,318268,39607,39711,38932,39948,38621,44019,42505
10,10,100,1,0,2,40,160,5,2866496,2894681,2917982,3216069,2998634,3435154,3267681,7523402,9160887,10341343,10272089,11392089,11013668,12133326,310746,313613,322790,314880,328129,321777,336824,39656,39546,38937,40037,38651,44295,42614
10,10,100,1,0,2,40,164,6,2977426,3036981,3007214,3345955,3089419,3584716,3342281,7283402,8920887,10261343,10032089,11312089,10773668,12053326,315611,316986,313761,317763,315761,327232,327735,41368,41860,40906,41647,40491,45658,44162
10,10,100,1,0,2,40,168,6,3165982,3191405,3137221,3575448,3202262,3792425,3433980,7803402,9440887,10781343,10552089,11832089,11293668,12573326,325811,323950,319112,323909,320530,331752,332534,43523,44251,42894,44321,42141,48419,46041
10,10,100,1,0,2,40,172,6,3183862,3155388,3211682,3538588,3207111,3749948,3466679,7563402,9200887,10541343,10312089,11592089,11053668,12333326,332002,330902,324302,328400,329371,337792,338695,42968,42889,42278,43136,41481,47038,45629
10,10,100,1,0,2,40,176,6,3085198,3164679,3179070,3539064,3239725,3714145,3473508,8083402,9720887,11061343,10832089,12112089,11573669,12853326,344518,344469,345435,341152,348107,354635,357500,42974,43025,41899,43344,41509,46859,45471
10,10,100,1,0,2,40,180,6,2964073,3070136,3115068,3416184,3233914,3605935,3494567,7843402,9480887,10821343,10592089,11872089,11333669,12613326,353351,357764,361102,357181,364920,364115,372093,46750,47239,45937,47553,45562,51844,49387
10,10,100,1,0,2,40,184,6,3276522,3270589,3274441,3624488,3350397,3846407,3592070,8363402,10000887,11341343,11112089,12392089,11853668,13133326,356316,359841,365040,361022,367443,366088,376531,47288,47212,46238,47284,45820,51796,50147
10,10,100,1,0,2,40,188,6,3317322,3306872,3293486,3682915,3382232,3900201,3646008,8123402,9760887,11101343,10872089,12152089,11613668,12893326,360051,368334,372365,367508,377675,371209,382393,50361,49439,48581,49168,48319,54112,52384
10,10,100,1,0,2,40,192,6,3418611,3431256,3381607,3810323,3467943,4007017,3710211,8643402,10280887,11621343,11392089,12672089,12133668,13413326,358532,366256,377251,368351,380431,375576,386289,49103,49840,48740,50020,48722,54163,52515
10,10,100,1,0,2,40,196,7,3363287,3423763,3419419,3794294,3487716,3974634,3744370,8403402,10040887,11541343,11152089,12592089,11893668,13333326,381211,384385,378174,385789,382586,393220,388941,50940,50493,48940,50514,48449,55176,52695
10,10,100,1,0,2,40,200,7,3326229,3460906,3400085,3880015,3533786,4038324,3808434,8923402,10560887,12061343,11672089,13112089,12413668,13853326,373950,379829,375152,374340,377303,385544,384199,49835,49241,47602,49787,47244,53448,50922
10,10,100,1,0,2,40,204,7,3314452,3443702,3517983,3815442,3542020,4008118,3816170,8683402,10320887,11821343,11432089,12872089,12173668,13613326,397145,398511,397307,398626,402050,401023,406521,55472,55404,53322,55399,53370,59727,57148
10,10,100,1,0,2,40,208,7,3446592,3571053,3586911,3942913,3640766,4139840,3918368,9203402,10840887,12341343,11952089,13392089,12693669,14133326,402883,403397,403568,406754,410904,406844,417659,57071,56136,54905,55908,54612,60542,58445
10,10,100,1,0,2,40,212,7,3450827,3576250,3607295,3966145,3650954,4155454,3924251,8963402,10600887,12101343,11712089,13152089,12453668,13893326,406693,410653,411946,408045,416180,415057,421734,56976,57411,55368,57457,55057,61888,59021
10,10,100,1,0,2,40,216,7,3543963,3634229,3665249,4019813,3734936,4196516,4015694,9483402,11120887,12621343,12232089,13672089,12973668,14413326,414853,421275,426842,419062,431161,425217,438377,61298,60984,59421,61112,58850,65286,62697
10,10,100,1,0,2,40,220,7,3662211,3629369,3718033,4015582,3782151,4196612,4050999,9243402,10880887,12381343,11992089,13432089,12733669,14173326,418498,431165,434860,428341,437001,431081,444402,63725,62304,60368,62513,59519,66742,63624
10,10,100,1,0,2,40,224,7,3595193,3717828,3708772,4091473,3834448,4252216,4109175,9763402,11400887,12901343,12512089,13952089,13253669,14693326,417524,428471,434408,429425,434350,434138,443254,60229,60464,58479,60575,58244,64898,62236
10,10,100,1,0,2,40,228,8,3683796,3820619,3856562,4202755,3877416,4375417,4154235,9523402,11160887,12821343,12272089,13872089,13013669,14613326,434722,445268,441371,440992,440849,449064,445794,61285,61742,59288,61895,58565,66004,62586
10,10,100,1,0,2,40,232,8,3664938,3856046,3811896,4236811,3942547,4390550,4224473,10043402,11680887,13341343,12792089,14392089,13533668,15133326,427478,432589,431496,431269,432283,436578,441036,64665,65093,62455,64983,61838,68839,65845
10,10,100,1,0,2,40,236,8,3767695,3872916,3938374,4266667,3970850,4425319,4278581,9803402,11440887,13101343,12552089,14152089,13293668,14893326,451162,463542,462525,462007,460610,466345,472194,67046,67917,65648,68097,65213,72569,69295
10,10,100,1,0,2,40,240,8,3957998,4059555,4067453,4438845,4066330,4601320,4342092,10323402,11960887,13621343,13072089,14672089,13813668,15413326,445498,451949,453713,450880,456404,459389,467008,65359,65721,63352,65875,62918,70333,67066
10,10,100,1,0,2,40,244,8,3898598,3988500,4047683,4354113,4072262,4492791,4343881,10083402,11720887,13381343,12832089,14432089,13573668,15173326,463584,476776,476278,474950,480806,481581,485524,68544,69751,67763,69817,66790,73919,71114
10,10,100,1,0,2,40,248,8,3947178,4096025,4117698,4465008,4129267,4599053,4425621,10603402,12240887,13901343,13352089,14952089,14093668,15693326,476683,476158,483557,477670,488522,483244,492324,67958,68949,66359,68833,65696,73029,69920
10,10,100,1,0,2,40,252,8,4000033,4074377,4154701,4473797,4174009,4615095,4450681,10363402,12000887,13661343,13112089,14712089,13853668,15453326,489214,496735,494479,496384,494856,502198,503169,76568,72065,69584,72325,68817,76717,72769
10,10,100,1,0,2,40,256,8,4065282,4219220,4260530,4625118,4498817,4766246,4536165,10883402,12520887,14181343,13632089,15232089,14373669,15973326,487417,493229,494164,492108,494527,496205,504966,73264,72277,69794,72078,69467,76555,73441
10,10,100,1,0,2,40,260,9,3978230,4083975,4240737,4480662,4245387,4589891,4516489,10643402,12280887,14101343,13392089,15152089,14133668,15893326,507326,516448,508349,515699,510401,521044,517599,73372,74267,71017,74839,70059,78833,74118
10,10,100,1,0,2,40,264,9,4037697,4183562,4244174,4586397,4319263,4685762,4615030,11163402,12800887,14621343,13912089,15672089,14653669,16413326,485638,499485,494672,498228,497437,505658,504554,72798,73994,71274,74046,70406,78371,74571
10,10,100,1,0,2,40,268,9,4216886,4381064,4423927,4874536,4387010,4884223,4659395,10923402,12560887,14381343,13672089,15432089,14413669,16173326,503670,512130,507187,513466,507994,520044,514067,76134,76330,73055,75793,72275,80192,76433
10,10,100,1,0,2,40,272,9,4349249,4512901,4559374,4923210,4597463,5099002,4793418,11443402,13080887,14901343,14192089,15952089,14933669,16693326,499638,506599,508245,505540,507537,512024,515983,75328,75420,72655,75633,72058,79985,76031
10,10,100,1,0,2,40,276,9,4773889,4369930,4469998,4874797,4458767,4874125,4739625,11203402,12840887,14661343,13952089,15712089,14693668,16453327,545373,545729,539004,544467,540968,546422,548255,79835,80567,77872,80393,77291,85372,81691
10,10,100,1,0,2,40,280,9,4367806,4552437,4633680,4955516,4586114,5340064,4892974,11723402,13360887,15181343,14472089,16232089,15213668,16973326,521764,530103,530159,530734,527154,540964,535691,77856,78472,75669,78050,75027,82558,79120
10,10,100,1,0,2,40,284,9,4317121,4516335,4498242,4907622,4573346,5018925,4827468,11483402,13120887,14941343,14232089,15992089,14973669,16733326,520356,524552,524138,530133,525237,532873,534418,79677,80651,77564,80404,77486,84733,81073
10,10,100,1,0,2,40,288,9,5034327,4871487,4668621,5032887,4656529,5131496,4973939,12003402,13640887,15461343,14752089,16512089,15493669,17253327,548445,553652,553389,549735,552413,557875,559798,81889,82177,79551,82075,78542,86347,82588
