repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,2,0,2,200,2,4,1,8307,73248,119922,109964,136935,109700,141217,2838,243683,333579,355258,439258,350520,442447,950,1229,1624,1280,1639,1428,1711,795,979,1260,1031,1284,1146,1307
2,2,10,2,0,2,200,6,4,2,214300,319132,359584,330684,353105,337182,359529,813608,1045733,1155629,1157308,1261308,1200090,1312017,4067,4300,4384,4445,4736,4599,4633,2162,2426,2489,2579,2538,2600,2609
2,2,10,2,0,2,200,10,4,2,410147,522191,557133,534057,550282,534685,558735,1573928,1821893,1931789,1933468,2037468,1960410,2072337,8516,8894,9015,9124,9096,9639,9457,3479,3779,3744,3798,3858,3940,3950
2,2,10,2,0,2,200,14,4,3,601993,720817,762125,725421,747007,727191,754531,2334248,2598053,2727949,2709628,2833628,2720730,2852657,9513,9877,9850,10097,9971,10517,10479,4780,4987,5006,5148,5126,5312,5236
2,2,10,2,0,2,200,18,4,4,796328,917512,954342,927216,950189,927264,960430,3094568,3374213,3544109,3485788,3649788,3481050,3652977,16863,16221,16129,16668,16444,18378,17000,6065,6235,6334,6382,6332,6556,6489
2,2,10,2,0,2,200,22,4,5,994582,1131351,1160083,1128497,1153972,1129183,1160921,3854888,4150373,4340269,4261948,4445948,4241370,4433297,28490,28717,28337,28898,28358,29221,28769,7857,8075,8080,8215,8225,8348,8300
2,2,10,2,0,2,200,26,4,5,1185002,1313726,1356992,1324690,1363993,1326174,1358548,4615208,4926533,5116429,5038108,5222108,5001690,5193617,29621,29795,29506,30022,29659,30397,29981,8762,9012,9024,9171,9103,9236,9162
2,2,10,2,0,2,200,30,4,6,1383668,1517260,1552358,1523976,1567463,1528190,1558427,5375528,5702693,5912589,5814268,6018268,5762010,5973937,37195,37225,37005,37410,37158,37894,37454,10681,10625,10638,10744,10859,11066,10853
2,2,10,2,0,2,200,34,4,7,1584444,1725496,1753071,1729582,1772659,1728509,1760110,6135848,6478854,6728749,6590428,6834428,6522330,6774257,42245,42512,40281,42472,40612,42672,41677,12336,12668,12222,12566,12450,12616,12643
2,2,10,2,0,2,200,38,4,8,1771665,1911742,1949490,1944045,1951600,1923067,1940040,6896168,7255013,7400909,7366588,7506588,7282650,7426577,47497,47431,45047,47945,44249,47845,44921,13576,13401,13387,13524,13337,13655,13704
