repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,400,4,1,5986516,6408008,7225029,8995758,9660353,10373517,10899286,11288402,26305877,31706362,36957089,41757089,41838397,46638327,113728,109772,106978,111574,111293,120459,122487,10561,10665,10538,10616,10447,14157,13825
10,10,100,1,0,2,400,8,1,7833534,7886165,8559395,10564689,10984779,11948490,12354458,16488402,31505878,36906361,42157089,46957090,47038396,51838327,211912,208745,204983,211209,217372,221235,225408,20054,20254,20242,20253,19985,23492,23693
10,10,100,1,0,2,400,12,1,8204658,9314011,10034218,12506949,12526658,13971585,14084985,19288402,35505878,40906362,46157089,50957090,51038397,55838327,305592,301460,301520,306414,316561,313331,325729,33407,33568,33226,33381,33639,37458,37334
10,10,100,1,0,2,400,16,1,9732152,10866408,11416685,14169918,14204749,15576011,15491036,24488402,40705878,46106362,51357089,56157090,56238397,61038327,382098,375964,376927,384552,394650,393116,405025,46287,46056,45822,45945,45924,49856,50111
10,10,100,1,0,2,400,20,1,9524911,10666110,11262438,13697380,13591099,15025086,15015165,22088402,38305878,43706362,48957090,53757089,53838397,58638327,452516,446016,444358,452928,478309,465795,488177,58861,57387,57019,57462,56833,61848,61587
10,10,100,1,0,2,400,24,1,11253621,12316033,12720494,15317714,15176125,16655344,16542492,27288402,43505878,48906362,54157090,58957090,59038397,63838327,543664,541155,541370,546579,571833,551609,578628,75508,75259,74617,75742,74767,79626,79037
10,10,100,1,0,2,400,28,1,11669363,11893698,12482935,14832332,14642625,16137676,16073599,24888402,41105878,46506362,51757089,56557090,56638397,61438327,607559,606925,604611,608359,645534,624549,666871,90285,88543,88320,89313,88244,93280,92406
10,10,100,1,0,2,400,32,1,15737878,14142395,13932291,16824415,16176301,18246997,17698182,30088403,46305878,51706362,56957090,61757090,61838397,66638327,714324,711382,712227,721574,745722,727899,754599,107418,105856,103838,105867,104865,109522,108544
10,10,100,1,0,2,400,36,2,12572129,12844131,13227527,15603343,15418169,16965580,16884061,27688402,43905878,50906362,54557090,60957090,59438397,65838327,752197,763558,759342,765268,772488,781086,781927,117067,112872,111987,113726,112889,117654,117857
10,10,100,1,0,2,400,40,2,14661497,14784497,14811623,17396405,16878590,18801245,18320171,32888403,49105878,56106362,59757090,66157090,64638397,71038327,830552,831979,832351,839935,869661,858363,872766,133214,130056,128073,128825,126995,132639,132413
