repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,100,4,1,1134212,2391325,2750308,3316643,3858964,3511350,3906064,4952585,8771440,10121924,11924245,13124229,13357631,14557466,3917,4116,3865,4186,4339,9865,9861,3048,3287,3232,3446,3518,6972,6937
10,10,100,1,0,2,100,8,1,1607317,2786132,3127752,3875207,4292624,3992606,4148234,5555945,9874800,11225284,13127605,14327589,14560991,15760826,16617,15909,15894,16385,16714,25162,24896,5055,5563,5455,5809,5685,9265,9063
10,10,100,1,0,2,100,12,1,2965519,4299170,4592622,4562821,5098812,4790402,4882000,8956225,13084050,14434534,16327675,17527659,17761061,18960896,17779,17351,16816,20137,20300,38341,37965,7003,7640,7598,7763,7783,11374,11150
10,10,100,1,0,2,100,16,1,3853840,5080895,5455340,4249395,4610170,4505397,4890421,7756615,12106460,13456944,15327675,16527659,16761061,17960896,91069,87293,86594,90478,90490,100353,100463,9296,10031,10084,10420,10429,13984,13856
10,10,100,1,0,2,100,20,1,3042270,4019615,4239676,5102575,5325791,5252090,5434005,11153565,15320620,16671104,18524245,19724229,19957631,21157466,120060,114599,115601,115546,117708,123273,125941,11475,12428,12440,12578,12766,16095,16150
10,10,100,1,0,2,100,24,1,3206177,4329086,4595211,4983126,5118169,5040223,5203101,9956865,14321150,15671634,17527605,18727589,18960991,20160826,160895,154304,154950,155414,155185,163047,162597,14435,15178,15132,15629,15121,19322,18985
10,10,100,1,0,2,100,28,1,5589377,6807594,7210038,5573089,5853227,5768405,6000707,13356455,17498580,18849064,20727675,21927659,22161061,23360897,201861,192135,193440,193441,194642,200798,200233,17637,18568,18287,18817,18398,22221,21861
10,10,100,1,0,2,100,32,1,5350641,6304727,6680722,5390854,5566473,5575812,5828395,12156605,16506240,17856724,19727675,20927659,21161061,22360897,216057,208948,208738,209498,209831,220088,220639,23211,24500,24184,24691,24419,28192,28162
10,10,100,1,0,2,100,36,2,4856463,5658375,5994863,6074013,6373829,6344939,6965583,15552655,19677980,21428464,22924245,24524229,24357631,25957466,246278,236559,238647,234946,239730,244867,249577,23135,24560,24239,24580,24152,28441,28511
10,10,100,1,0,2,100,40,2,4414809,5089880,5371275,5980976,6127816,6181247,6771554,14355955,18677060,20427544,21927605,23527589,23360991,24960826,290286,281818,283354,282300,285001,290062,291922,27372,28486,28200,28336,28503,32699,32400
10,10,100,1,0,2,100,44,2,7013763,8072669,8440509,6997015,7205382,7298765,7580976,17756625,21902140,23652624,25127676,26727659,26561061,28160896,298742,290004,292498,290054,291985,299776,301302,30127,31336,30963,31124,31173,35725,35046
10,10,100,1,0,2,100,48,2,5865761,6974535,6956692,6753472,6738657,7623807,7295473,16556865,20914970,22665454,24127675,25727659,25561061,27160897,349087,341379,340593,341386,342470,350484,350007,35870,38064,36921,37944,37248,42948,41608
10,10,100,1,0,2,100,52,2,7383351,8401589,8727270,7341549,7521354,7829643,8104513,19953165,24102010,25852494,27324245,28924229,28757631,30357466,352318,342361,344469,341770,343469,350191,352963,37571,39197,38883,39480,39043,43188,42932
10,10,100,1,0,2,100,56,2,6161462,6856795,7153967,7566842,7702466,7651219,7965764,18756865,23119410,24869894,26327605,27927589,27760991,29360827,402443,393542,395462,393601,395591,401882,403796,44084,44490,44301,44390,43912,48715,48590
10,10,100,1,0,2,100,60,2,7002394,7818520,8063418,8188930,8320209,8402188,8582243,22156195,26282880,28033364,29527675,31127659,30961062,32560896,404866,396333,396651,396183,396315,404753,404874,48322,47513,46896,47593,47647,51848,51916
10,10,100,1,0,2,100,64,2,7729216,8309164,8636061,8291568,8457504,8310736,8549923,20956775,25312340,27062824,28527675,30127659,29961061,31560897,435107,423223,424777,423054,426266,431855,433762,49061,49985,50310,50200,49755,54640,53809
10,10,100,1,0,2,100,68,3,8148366,9054417,9368890,8712029,8962957,9039918,9462636,24353335,28508320,30658804,31724245,33724229,33157631,35157467,485260,476732,476041,474802,479127,484313,487053,55531,57234,56893,57592,57388,61677,61464
10,10,100,1,0,2,100,72,3,7874993,8648560,8948936,8727386,8839677,9097076,9178446,23156125,27483690,29634174,30727605,32727589,32160991,34160826,485663,474935,475006,474733,478279,483009,484820,56989,59220,58908,59456,58919,63836,63080
10,10,100,1,0,2,100,76,3,9763786,10827279,11255710,9531332,9687242,9795581,9959781,26556485,30697420,32847904,33927675,35927659,35361061,37360897,541191,531719,536463,528060,535588,537185,542083,62186,63290,62888,62967,62635,67860,67229
10,10,100,1,0,2,100,80,3,8724127,9506187,9832912,9419644,9529641,9811689,9848232,25356195,29684870,31835354,32927675,34927659,34361061,36360897,537325,525568,529499,526004,527812,534845,534237,64117,65580,65426,66124,65764,70917,69553
10,10,100,1,0,2,100,84,3,9572169,10652743,10934442,10275622,10436702,10514198,10629344,28753225,32907690,35058174,36124245,38124229,37557631,39557467,594474,585331,589555,585009,591168,591946,596380,70489,71657,71837,72733,71598,76366,75702
10,10,100,1,0,2,100,88,3,9695055,10524993,10831839,10141119,10282500,10557867,10578327,27556725,31911910,34062394,35127605,37127589,36560992,38560827,625358,614835,617935,615295,618611,623696,625240,73513,75730,75128,75633,75197,80029,79208
10,10,100,1,0,2,100,92,3,11099528,12308199,12670385,10953144,11112536,11243290,11330019,30956645,35102580,37253064,38327675,40327659,39761062,41760897,609901,602553,607123,602159,608668,610834,615485,76309,78712,78083,78698,78197,82676,82474
10,10,100,1,0,2,100,96,3,10770199,11640489,11993294,10873913,10979158,11198975,11272768,29756595,34109291,36259774,37327676,39327659,38761062,40760897,682327,673051,673585,673174,675004,681616,682106,83710,85157,84662,85342,85104,90095,89260
10,10,100,1,0,2,100,100,4,10787017,11786359,12161341,11685595,11910815,11988231,12138237,33152826,37283410,39833894,40524245,42924229,41957631,44357467,660929,653039,651285,649176,652319,657493,659013,85997,88610,87726,88123,87415,92756,92148
10,10,100,1,0,2,100,104,4,11401324,12307587,12665447,11598780,11724252,12022515,11994671,31956315,36290410,38840894,39527605,41927589,40960992,43360827,734102,725875,720750,725685,723552,732678,731191,89051,91009,90304,90521,90019,95070,94773
10,10,100,1,0,2,100,108,4,12058760,13216098,13498968,12370631,12697280,12702392,13127551,35356585,39507721,42058205,42727675,45127659,44161061,46560897,714751,707737,706711,706359,706895,717031,717276,96888,100101,105973,97610,98515,104878,102417
10,10,100,1,0,2,100,112,4,12539357,13609773,13867665,12362177,12661593,12740623,12745898,34156385,38493751,41044235,41727676,44127659,43161061,45560897,793369,782542,785982,783798,786666,793245,793996,99265,101032,100604,101022,100308,105229,104935
10,10,100,1,0,2,100,116,4,12429741,13505775,13840818,13111546,13337119,13460401,13565715,37553355,41707431,44257914,44924246,47324229,46357632,48757467,757307,756981,754213,755513,757119,764083,766219,101793,105136,104090,104862,104144,109290,108164
10,10,100,1,0,2,100,120,4,12934879,13677207,14040639,13046628,13188667,13453743,13435049,36356575,40710011,43260494,43927605,46327589,45360992,47760827,848490,839423,835462,838756,837029,848218,845529,109158,111649,110709,111565,110616,116147,115151
10,10,100,1,0,2,100,124,4,13946384,15171230,15555978,13874028,14029540,14159848,14219245,39756555,43903091,46453575,47127676,49527659,48561062,50960897,798753,806936,806026,803886,806878,817941,818347,112036,114550,113977,113889,113070,118420,117568
