svm,0,control,1,10,100,400,960,1,93101,0.000242451,1,2,30,303657375,759301309,24609674,15247615
svm,5,coro-no-prefetch,2,10,100,400,960,1,70331,0.000183154,0,2,30,266523392,792429027,24480567,15910055
svm,6,coro-prefetch,2,10,100,400,960,1,75168,0.00019575,1,2,30,291975632,825628425,20491403,13679280
svm,0,control,1,10,100,400,960,1,81942,0.000213391,1,2,30,311062159,759301310,24636746,16073130
svm,5,coro-no-prefetch,2,10,100,400,960,1,70298,0.000183068,0,2,30,266234920,792428423,24473329,15904915
svm,6,coro-prefetch,2,10,100,400,960,1,74416,0.000193792,1,2,30,289066890,825628424,20500660,13678681
svm,0,control,1,10,100,400,960,1,80496,0.000209625,1,2,30,305720231,759301309,24594905,16001964
svm,5,coro-no-prefetch,2,10,100,400,960,1,70293,0.000183055,0,2,30,266162738,792428423,24433342,15894441
svm,6,coro-prefetch,2,10,100,400,960,1,75298,0.000196089,1,2,30,292283966,825628424,20485727,13678833
svm,0,control,1,10,100,400,960,1,80497,0.000209628,1,2,30,305774880,759301309,24598508,15989734
svm,5,coro-no-prefetch,2,10,100,400,960,1,71511,0.000186227,0,2,30,271073369,792428423,24506521,15955985
svm,6,coro-prefetch,2,10,100,400,960,1,73531,0.000191487,1,2,30,285656500,825628424,20495264,13676576
svm,0,control,1,10,100,400,960,1,81850,0.000213151,1,2,30,311340142,759301310,24634917,16059351
svm,5,coro-no-prefetch,2,10,100,400,960,1,70271,0.000182997,0,2,30,266087873,792428423,24433068,15891484
svm,6,coro-prefetch,2,10,100,400,960,1,74039,0.00019281,1,2,30,287623053,825628424,20492285,13683727
svm,0,control,1,10,100,400,960,1,80541,0.000209742,1,2,30,305740611,759301309,24605003,16010091
svm,5,coro-no-prefetch,2,10,100,400,960,1,70188,0.000182781,0,2,30,265865564,792428422,24419026,15870371
svm,6,coro-prefetch,2,10,100,400,960,1,74051,0.000192841,1,2,30,287452745,825628432,20495229,13685087
svm,0,control,1,10,100,400,960,1,86307,0.000224758,1,2,30,328465422,759301310,24727635,16240437
svm,5,coro-no-prefetch,2,10,100,400,960,1,71503,0.000186206,0,2,30,270700314,792428423,24467556,15943404
svm,6,coro-prefetch,2,10,100,400,960,1,73873,0.000192378,1,2,30,286991276,825628424,20486368,13687316
svm,0,control,1,10,100,400,960,1,82256,0.000214208,1,2,30,313044412,759301309,24626952,16116263
svm,5,coro-no-prefetch,2,10,100,400,960,1,70346,0.000183193,0,2,30,266295198,792428422,24436187,15889870
svm,6,coro-prefetch,2,10,100,400,960,1,75246,0.000195953,1,2,30,292217196,825628424,20485568,13681950
svm,0,control,1,10,100,400,960,1,81960,0.000213438,1,2,30,311814405,759301310,24619575,16060186
svm,5,coro-no-prefetch,2,10,100,400,960,1,70327,0.000183143,0,2,30,266324097,792428423,24478543,15905332
svm,6,coro-prefetch,2,10,100,400,960,1,73905,0.000192461,1,2,30,287121600,825628423,20495121,13671900
svm,0,control,1,10,100,400,960,1,84955,0.000221237,1,2,30,323141161,759301310,24694908,16169081
svm,5,coro-no-prefetch,2,10,100,400,960,1,71556,0.000186344,0,2,30,270980168,792428422,24513619,15970630
svm,6,coro-prefetch,2,10,100,400,960,1,79135,0.000206081,1,2,30,307379705,825628425,20479963,13691877
