repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,400,4,1,4448948,9489462,10814058,13096475,15292065,13714937,15216667,19690945,34909799,40310303,47362589,52162590,52245882,57045827,119916,116596,116510,122166,123042,133376,134075,11358,11607,11536,11923,11661,15535,15366
10,10,100,1,0,2,400,8,1,6387156,11066993,12517739,15396288,16976703,16903018,16048203,22090955,39311029,44711533,52162590,56962590,57045883,61845827,268168,267580,261754,270706,268882,279496,275910,25997,27192,26189,28600,29101,37853,32446
10,10,100,1,0,2,400,12,1,13166006,18493849,19743279,18015308,20145348,18683983,18992697,35691196,52158899,57559403,64962590,69762590,69845883,74645827,371856,363773,363686,365541,366901,375124,375441,38395,38565,38900,38795,39124,42858,43217
10,10,100,1,0,2,400,16,1,12376141,16627271,18055350,16624732,18021221,17531419,18980094,30891145,48149099,53549603,60962590,65762590,65845883,70645827,506188,508189,502504,509641,509046,517726,518816,54477,55438,54908,56291,55830,59803,60536
10,10,100,1,0,2,400,20,1,19411588,25000693,26263972,20204800,21040824,20420104,21223760,44491376,61000160,66400664,73762590,78562590,78645883,83445827,580387,573673,573339,573969,575738,583979,584925,71594,72141,71985,72244,72545,77661,77165
10,10,100,1,0,2,400,24,1,11571883,14719384,15780456,19549869,20243003,19734886,20368707,39691935,57107389,62507893,69762590,74562590,74645883,79445827,726150,726424,728854,731803,732519,741325,736865,83742,85788,85610,87270,86389,90907,90442
10,10,100,1,0,2,400,28,1,20375237,24602360,26074705,21508797,23113235,22599311,23460024,53291586,69840760,75241263,82562590,87362590,87445883,92245828,796872,786632,789023,784946,787750,798885,791486,106851,107734,107366,108123,107552,112144,111815
10,10,100,1,0,2,400,32,1,16089526,19884104,20363241,21352867,21972244,21820258,22662331,48491006,65732090,71132593,78562590,83362590,83445883,88245828,947531,951935,952570,955225,953815,965360,954785,119001,122911,123221,124398,124153,128273,128051
10,10,100,1,0,2,400,36,2,18588076,22144075,23590361,24457504,25517702,25731026,27401806,62091006,78528849,85529354,91362590,97762590,96245883,102645828,993623,991314,991543,985282,994936,1000525,1006898,139066,142002,142123,142575,142747,147388,147052
10,10,100,1,0,2,400,40,2,19634105,22547961,23803447,24267945,24907083,24433452,25953609,57291156,74539840,81540344,87362590,93762591,92245883,98645827,1167323,1163836,1163108,1161653,1161650,1172934,1168115,158017,161153,160221,162943,161265,167123,165676
10,10,100,1,0,2,400,44,2,24338157,28705369,30111489,26379550,27263324,27908582,29400410,70891636,87458350,94458854,100162590,106562590,105045884,111445828,1195054,1193673,1199405,1189685,1196173,1203704,1211408,184333,187038,187615,187098,187967,192051,192613
10,10,100,1,0,2,400,48,2,21861537,25091701,25761100,26075808,26715883,27383333,27875526,66091876,83486869,90487374,96162590,102562590,101045883,107445828,1389097,1393455,1394251,1393744,1394965,1405729,1402606,206962,215645,212324,216434,214692,219528,217534
10,10,100,1,0,2,400,52,2,27763722,31579275,32876890,29123158,29971171,30546820,31053871,79691607,96250880,103251384,108962591,115362591,113845883,120245828,1404652,1400127,1405507,1395211,1398259,1408334,1410445,226718,231339,229240,231586,242075,236818,235698
10,10,100,1,0,2,400,56,2,25401804,28240030,29482899,28868360,29350915,30034802,30151860,74891786,92279650,99280154,104962590,111362590,109845883,116245828,1606611,1608789,1612379,1609083,1613585,1620691,1620257,248251,256296,257886,257927,256085,262873,260167
10,10,100,1,0,2,400,60,2,27715108,30958593,32012035,31617880,33142327,32837347,33307479,88491816,105076430,112076934,117762591,124162591,122645884,129045828,1609125,1598219,1607914,1585857,1597045,1608965,1610519,287568,292221,291701,291654,290057,297248,295026
10,10,100,1,0,2,400,64,2,35151228,38999870,40239872,32012358,33215803,35515983,33679241,83691427,101017471,108017975,113762591,120162591,118645884,125045828,1753636,1747949,1750472,1734875,1744083,1765104,1757989,451500,434266,456400,394907,449902,494208,449929
10,10,100,1,0,2,400,68,3,30766241,34376653,35637985,36405235,37112062,36148974,36476730,97291137,113745540,122346044,126562591,134562591,131445884,139445829,1923071,1925493,1943329,1921190,1942894,1939309,1952127,349084,358520,357357,362101,370937,408005,365994
10,10,100,1,0,2,400,72,3,32782968,36116256,37243695,37790517,35256215,35998274,36051775,92491127,109754330,118354835,122562591,130562591,127445884,135445828,1941336,1936365,1939276,1938042,1938931,1945062,1950080,431417,403096,396127,458236,399225,407639,403919
10,10,100,1,0,2,400,76,3,34974333,38562794,39694135,37726071,38301710,38691949,39168188,106091267,122556341,131156845,135362591,143362591,140245884,148245828,2035326,2032191,2041784,2025030,2046301,2037126,2053685,430480,447935,447464,466928,447706,460590,458242
10,10,100,1,0,2,400,80,3,40710044,45280417,46191573,37866887,38158754,39236238,39189927,101291427,118605111,127205615,131362591,139362591,136245884,144245829,2156606,2152383,2150761,2143855,2145161,2160311,2155772,480430,512341,510459,504609,498185,513414,510967
10,10,100,1,0,2,400,84,3,41389094,45665696,46802584,41263776,41649552,42324139,42310029,114891637,131432521,140033025,144162591,152162591,149045884,157045829,2245479,2253328,2256489,2241859,2260194,2258245,2269249,534894,560715,554604,564955,560555,566452,564157
10,10,100,1,0,2,400,88,3,41838914,45389734,46554576,41287584,41454969,42673842,42409497,110091317,127380601,135981105,140162592,148162591,145045884,153045829,2483268,2493387,2497528,2489447,2494455,2503102,2504464,588329,617060,615590,619720,610608,625326,622835
10,10,100,1,0,2,400,92,3,45985609,50758706,52190882,44905433,44884024,45512631,46138634,123691428,140203251,148803755,152962591,160962591,157845885,165845829,2450471,2459079,2471898,2450454,2467896,2475799,2484529,643488,674075,678047,672366,671965,699941,683143
10,10,100,1,0,2,400,96,3,47058739,50807668,52006601,43943936,44369755,44943085,45106187,118891538,136218861,144819366,148962591,156962591,153845884,161845829,2584282,2587079,2586536,2579042,2581480,2601864,2605774,746902,754709,753746,751799,783482,763073,785224
10,10,100,1,0,2,400,100,4,49431393,54071537,55111814,47713095,47945067,48964014,48840602,132491388,149013992,159214496,161762592,171362592,166645885,176245829,2666530,2689510,2674300,2678066,2679228,2703888,2699738,829688,848150,842034,834837,833317,850694,840627
10,10,100,1,0,2,400,104,4,48058383,51020165,52114596,48087525,47180455,48980555,48137679,127691288,144973661,155174166,157762592,167362592,162645885,172245829,2771256,2793330,2784480,2782943,2786913,2805838,2808262,887086,898501,893880,900935,893381,908091,906077
10,10,100,1,0,2,400,108,4,53068346,57129816,57895969,51791610,50882046,52534684,51322917,141291538,157818682,168019186,170562592,180162592,175445885,185045829,2883665,2921808,2883439,2912915,2881231,2942427,2903742,955696,1012423,994314,1022722,997084,1022533,999869
10,10,100,1,0,2,400,112,4,49530597,52111555,52892261,51022239,50676093,52426668,51504061,136491128,153754522,163955025,166562592,176162592,171445885,181045829,3117763,3142534,3128940,3139197,3141067,3162306,3161376,1049099,1062196,1058005,1069865,1067982,1076152,1074671
10,10,100,1,0,2,400,116,4,55815675,60379601,61187333,54887476,54607723,56280604,55446649,150091458,166594282,176794786,179362592,188962592,184245885,193845830,3047184,3128140,3121160,3120911,3121169,3151446,3146757,1276030,1330879,1336809,1364434,1411183,1404702,1420292
10,10,100,1,0,2,400,120,4,57621495,61540320,61854226,54836452,53801652,55946400,54541601,145291498,162618182,172818686,175362592,184962592,180245885,189845830,3232410,3259121,3235837,3245789,3235030,3269092,3260466,1234334,1348311,1256387,1314552,1248391,1270666,1261855
10,10,100,1,0,2,400,124,4,56026595,59987153,60660946,59475809,58557489,59054575,57789678,158891618,175451182,185651686,188162593,197762592,193045885,202645830,3315916,3457305,3449991,3449416,3442891,3481710,3468148,1251641,1344010,1334233,1344291,1335427,1350564,1345840
10,10,100,1,0,2,400,128,4,58026007,60961038,61171024,58154122,57023275,58871389,57725706,154091558,171445952,181646456,184162593,193762592,189045885,198645830,3425605,3457185,3456905,3454606,3446098,3472650,3465344,1411111,1455965,1452038,1446599,1427130,1443082,1434291
10,10,100,1,0,2,400,132,5,59587025,63810340,63581629,61270498,59582038,62683454,60276004,167691238,184171922,195972426,196962593,208162592,201845886,213045830,3505587,3667645,3593672,3660421,3599801,3688454,3630418,1446356,1553324,1511113,1537068,1507125,1602785,1508779
10,10,100,1,0,2,400,136,5,61783091,64791162,64793607,62152121,60134379,63231563,60825768,162891259,180173912,191974417,192962593,204162593,197845886,209045830,3653060,3692855,3639612,3691501,3637632,3716931,3667143,1794448,1805814,1741186,1796648,1732590,1819723,1769423
10,10,100,1,0,2,400,140,5,66923962,71795999,71546090,65748426,63132077,67172519,63985118,176491449,193007413,204807917,205762593,216962593,210645886,221845830,3740022,3819596,3762842,3804170,3750854,3839324,3778047,1875142,2087264,1980224,2041767,1960801,2089792,1962461
10,10,100,1,0,2,400,144,5,65623218,69106313,69088484,65757313,62912217,67138693,63860328,171691289,188975133,200775637,201762593,212962593,206645886,217845830,3875644,3929057,3900064,3928201,3880094,3949924,3903555,2346349,2370068,2325961,2398158,2281034,2344314,2267021
10,10,100,1,0,2,400,148,5,68494315,72908610,72625961,69099223,66041523,70347131,66791213,185291599,201835283,213635787,214562593,225762593,219445886,230645830,3981026,4048430,3990206,4041477,3998279,4076763,4031063,2219547,2466632,2418493,2469889,2423660,2532751,2467988
10,10,100,1,0,2,400,152,5,69189783,72619066,72057554,69575208,66463744,70502068,66803022,180491529,197844513,209645017,210562593,221762593,215445886,226645830,4085383,4126953,4084613,4119116,4077215,4151859,4102242,2671777,2697741,2626166,2677688,2623488,2636484,2593180
10,10,100,1,0,2,400,156,5,72793260,77336742,76889432,72562059,69571333,73670342,70062831,194091579,210630513,222431017,223362593,234562593,228245886,239445830,4124635,4265731,4220070,4257742,4213952,4290642,4244891,2552530,2816885,2750380,2807343,2760871,2762378,2735713
