repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,2,0,2,400,2,4,1,31881,130422,153113,224125,242723,258067,269797,72775,453670,569574,858957,954957,957145,1052806,1022,1424,3122,1585,3070,1857,3270,800,1001,1921,1112,1994,1250,2060
2,2,10,2,0,2,400,6,4,2,433775,567654,608361,681748,696738,698057,723939,1617015,2005968,2185661,2427077,2555077,2525443,2653073,10492,11109,11039,11259,11231,11740,10968,4088,4407,4400,4434,4409,4642,4729
2,2,10,2,0,2,400,10,4,2,829554,991815,1032392,1114924,1132350,1122754,1133673,3145335,3534191,3745774,3987237,4115237,4085445,4213086,22326,22822,22424,22580,22733,23133,23026,6752,7039,6931,7035,7079,7255,7185
2,2,10,2,0,2,400,14,4,3,1219995,1381035,1464678,1497972,1498226,1525335,1552875,4673655,5062570,5337984,5547397,5707397,5645794,5805550,36470,37713,36425,36979,37008,37311,35781,9310,9756,9651,9656,9607,9722,10320
2,2,10,2,0,2,400,18,4,4,1610007,1759370,1829004,1903917,1930260,1920056,1973463,6201975,6590933,6962141,7107557,7331557,7205912,7429554,46724,47288,46263,47490,47011,47758,47535,11891,12386,12190,12442,12425,12483,12529
2,2,10,2,0,2,400,22,4,5,2001436,2146497,2235055,2307873,2341341,2373063,2359316,7730295,8119087,8554182,8667717,8923717,8765950,9021870,59208,59795,58818,56627,55589,56632,59401,14615,14729,14673,16118,15927,16069,14988
2,2,10,2,0,2,400,26,4,5,2396997,2541535,2638432,2712797,2750969,2724268,2760930,9258615,9647408,10114342,10227877,10483877,10326110,10582030,66666,70800,70191,71297,71122,71848,71420,18968,17951,17994,18042,18109,18156,18253
2,2,10,2,0,2,400,30,4,6,2807683,2984906,3047983,3131934,3141982,3131941,3160938,10786935,11175728,11706502,11788037,12076037,11886270,12174190,81532,82299,80549,82486,81454,83123,81683,21069,21402,21217,21155,21186,21302,21280
2,2,10,2,0,2,400,34,4,7,3195492,3342202,3470238,3526448,3550793,3531346,3591308,12315255,12704048,13330662,13348197,13700197,13446430,13798350,93718,95162,90385,95435,94124,89882,93845,24760,24752,24465,24779,24890,26560,24973
2,2,10,2,0,2,400,38,4,8,3744893,3754782,3865841,3967171,3961115,3950471,3989186,13843575,14232368,14922822,14908358,15292357,15006590,15390511,98138,98673,97538,105754,98222,105454,100073,29527,30574,26859,27901,27113,27706,27646
2,2,10,2,0,2,400,42,4,8,4134231,4160244,4292369,4337607,4379288,4339067,4403094,15371895,15760688,16482982,16468517,16852518,16566750,16950670,117526,118778,107211,103583,112507,119043,115282,31535,32853,33617,36601,32171,31689,31421
2,2,10,2,0,2,400,46,4,9,4550617,4550786,4683941,4773832,4785419,4769041,4888039,16900215,17289007,18075142,18028677,18444677,18126911,18542830,126689,127784,120349,128006,121113,129013,122231,35783,35555,36142,35769,35206,35971,35162
2,2,10,2,0,2,400,50,4,10,4761017,4921957,5078778,5220721,5214475,5174970,5255691,18428535,18817328,19699302,19588837,20068837,19687070,20166990,136532,137526,122240,137694,125403,129825,126264,37665,38131,37506,38508,37602,41634,38050
2,2,10,2,0,2,400,54,4,11,5187725,5342307,5508860,5587167,5613195,5582265,5617045,19956855,20345648,21291463,21148997,21660997,21247230,21759150,148938,150277,132256,150281,132289,150934,138513,42241,43333,46042,42743,46355,42721,42803
2,2,10,2,0,2,400,58,4,11,5605539,5762907,5921936,5987703,6043274,5973565,6127510,21485175,21873967,22851622,22709158,23221157,22807391,23319310,160462,161329,150793,162069,150403,162499,151731,46484,46328,45292,46617,45499,46411,45977
2,2,10,2,0,2,400,62,4,12,5972631,6150042,6324644,6398466,6430991,6363692,6472376,23013496,23402287,24443783,24269317,24813317,24367551,24911470,161006,172197,159955,173023,159224,173569,160662,55561,49956,49565,49713,50366,50246,49279
2,2,10,2,0,2,400,66,4,13,6438845,6570722,6708395,6861004,7009822,6884394,7007019,24541815,24930607,26067942,25829478,26437477,25927710,26535630,183384,182972,162793,183448,165205,183502,165189,54938,52883,51283,54065,50873,53026,51447
2,2,10,2,0,2,400,70,4,14,6821596,6941791,7115539,7258046,7225509,7248650,7250296,26070136,26458928,27660102,27389637,28029637,27487871,28127790,184982,197662,179341,198326,180829,187245,178977,64479,57600,55413,57190,55705,61984,56498
2,2,10,2,0,2,400,74,4,14,7200532,7380205,7574421,7734176,7769396,7760432,7839138,27598455,27987248,29220262,28949797,29589797,29048030,29687950,193204,193654,185999,206858,181311,206587,187703,67923,67941,61104,62848,67161,63560,63770
2,2,10,2,0,2,400,78,4,15,7744248,7880479,8007016,8123477,8193768,8123340,8170708,29126775,29515568,30812422,30509957,31181957,30608191,31280110,213463,215068,195455,216570,196294,217435,193983,68350,65996,62318,65555,65195,65933,65098
2,2,10,2,0,2,400,82,4,16,8839057,9004180,8895925,9177315,9230999,9131737,9261286,30655095,31043888,32436582,32070117,32806117,32168350,32904270,215016,214822,201162,228947,202310,229044,199896,79284,77515,67264,71243,69037,70607,70174
2,2,10,2,0,2,400,86,4,17,9147042,9330982,9284567,9460298,9615837,9412673,9784296,32183415,32572207,34028743,33630277,34398277,33728511,34496430,225247,239435,214931,240943,205712,241418,214805,80825,73988,69007,74489,79926,74252,72159
2,2,10,2,0,2,400,90,4,17,9604432,9762415,9792762,9959338,10128033,9989346,10174174,33711736,34100527,35588902,35190438,35958437,35288671,36056590,250381,249650,228810,235845,223830,236663,224481,77234,78331,72053,84197,78520,83972,77936
