repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,22,2,6,74799233,0,0,0,0,90822063,76219007,160933907,0,0,0,0,222523756,248123460,8053115,0,0,0,0,9896666,10162303,4709123,0,0,0,0,6175666,5683798
10,10,100,1,0,8,800,176,23,2,6,73182152,0,0,0,0,89281552,75728263,160933907,0,0,0,0,222523756,248123460,8321652,0,0,0,0,10216278,10401035,4946400,0,0,0,0,6176320,5674431
10,10,100,1,0,8,800,176,24,2,6,75426864,0,0,0,0,89568788,75446722,160933907,0,0,0,0,222523756,248123460,8034595,0,0,0,0,9779047,10011049,4862153,0,0,0,0,5934791,5496360
10,10,100,1,0,8,800,176,25,2,6,73720092,0,0,0,0,88280225,75564379,160933906,0,0,0,0,222523756,248123460,8263071,0,0,0,0,10129971,10316909,5095123,0,0,0,0,6079830,5602048
10,10,100,1,0,8,800,176,26,2,6,74007766,0,0,0,0,87953050,75169609,160933906,0,0,0,0,222523756,248123460,7989956,0,0,0,0,9793570,10082445,4773525,0,0,0,0,5826974,5420851
10,10,100,1,0,8,800,176,27,2,6,73781693,0,0,0,0,88205324,75099749,160933907,0,0,0,0,222523756,248123460,8178251,0,0,0,0,9815518,10057179,4960364,0,0,0,0,5957784,5468380
10,10,100,1,0,8,800,176,28,2,6,73236301,0,0,0,0,88816863,75436183,160933906,0,0,0,0,222523756,248123460,8332349,0,0,0,0,10109100,10321965,5024382,0,0,0,0,6151641,5638507
10,10,100,1,0,8,800,176,29,2,6,72516326,0,0,0,0,87182009,75082408,160933907,0,0,0,0,222523756,248123460,8081466,0,0,0,0,9734205,9913309,4788030,0,0,0,0,5574062,5161258
10,10,100,1,0,8,800,176,30,2,6,73736455,0,0,0,0,87860359,75213075,160933907,0,0,0,0,222523756,248123460,8298294,0,0,0,0,10060013,10254234,5085126,0,0,0,0,6017861,5506029
10,10,100,1,0,8,800,176,31,2,6,73349666,0,0,0,0,86260925,74932661,160933907,0,0,0,0,222523756,248123460,8135813,0,0,0,0,9712168,9914039,4779563,0,0,0,0,5502348,5135661
10,10,100,1,0,8,800,176,32,2,6,71759970,0,0,0,0,89401271,75294411,160933906,0,0,0,0,222523756,248123460,8435876,0,0,0,0,10021751,10116436,5096516,0,0,0,0,6110644,5519143
10,10,100,1,0,8,800,176,33,2,6,72702681,0,0,0,0,86961639,74825027,160933906,0,0,0,0,222523756,248123460,8053717,0,0,0,0,9686918,9960590,4801425,0,0,0,0,5635971,5318911
10,10,100,1,0,8,800,176,34,2,6,71894102,0,0,0,0,86964695,74832499,160933906,0,0,0,0,222523755,248123460,8184748,0,0,0,0,9731585,9935081,4902697,0,0,0,0,5758105,5373077
10,10,100,1,0,8,800,176,35,2,6,72120056,0,0,0,0,87431673,75338347,160933906,0,0,0,0,222523756,248123460,8480110,0,0,0,0,10034607,10246736,5101004,0,0,0,0,5855179,5370205
10,10,100,1,0,8,800,176,36,2,6,72344500,0,0,0,0,86159237,74817573,160933906,0,0,0,0,222523756,248123460,8077899,0,0,0,0,9697751,9899456,4791800,0,0,0,0,5464208,5103820
10,10,100,1,0,8,800,176,37,2,6,74093165,0,0,0,0,85790930,73958805,160933906,0,0,0,0,222523756,248123460,8469237,0,0,0,0,9917301,10074255,5106835,0,0,0,0,5580231,5242235
10,10,100,1,0,8,800,176,38,2,6,72486430,0,0,0,0,85630568,73856269,160933907,0,0,0,0,222523756,248123460,8181215,0,0,0,0,9660287,9883935,5024266,0,0,0,0,5592967,5208183
10,10,100,1,0,8,800,176,39,2,6,70855778,0,0,0,0,85012986,74075467,160933906,0,0,0,0,222523755,248123460,8450782,0,0,0,0,9926776,10118688,5062206,0,0,0,0,5515061,5184218
10,10,100,1,0,8,800,176,40,2,6,71303626,0,0,0,0,86227307,74033882,160933906,0,0,0,0,222523741,248123460,8245169,0,0,0,0,9555044,9818857,4929914,0,0,0,0,5554280,5183203
10,10,100,1,0,8,800,176,41,2,6,72762192,0,0,0,0,85737998,74694264,160933906,0,0,0,0,222523741,248123460,8329002,0,0,0,0,9915330,10146815,5070204,0,0,0,0,5628715,5280543
10,10,100,1,0,8,800,176,42,2,6,71659399,0,0,0,0,84564055,73840374,160933906,0,0,0,0,222523741,248123460,8189186,0,0,0,0,9603733,9840649,4976794,0,0,0,0,5395426,5082861
10,10,100,1,0,8,800,176,43,2,6,71260484,0,0,0,0,84492836,74059870,160933906,0,0,0,0,222523741,248123460,8419654,0,0,0,0,9884257,10032720,5070797,0,0,0,0,5485038,5180099
10,10,100,1,0,8,800,176,44,2,6,71299774,0,0,0,0,84950524,73863229,160933906,0,0,0,0,222523741,248123460,8087217,0,0,0,0,9575604,9816059,4783961,0,0,0,0,5337153,5051619
10,10,100,1,0,8,800,176,45,2,6,71414762,0,0,0,0,84592960,73954177,160933906,0,0,0,0,222523741,248123460,8376243,0,0,0,0,9817931,10001985,5088304,0,0,0,0,5434469,5126140
10,10,100,1,0,8,800,176,46,2,6,70936522,0,0,0,0,84974317,74016403,160933906,0,0,0,0,222523741,248123460,7997505,0,0,0,0,9539282,9712327,4731772,0,0,0,0,5241071,4967907
10,10,100,1,0,8,800,176,47,2,6,72666316,0,0,0,0,85170251,74218347,160933906,0,0,0,0,222523741,248123460,8398556,0,0,0,0,9877796,10070040,5062362,0,0,0,0,5579725,5260589
