repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,36,2,6,72374905,0,0,0,0,83175512,72202219,125745116,0,0,0,0,195237256,233637047,8184921,0,0,0,0,9582991,9742934,4853097,0,0,0,0,5414958,5143772
10,10,100,1,0,8,800,176,37,2,6,72408976,0,0,0,0,83526356,72112588,125745116,0,0,0,0,195237256,233637047,8528683,0,0,0,0,9984200,10129664,5067891,0,0,0,0,5702162,5399074
10,10,100,1,0,8,800,176,38,2,6,71450885,0,0,0,0,83942882,72056051,125745118,0,0,0,0,195237257,233637048,8195115,0,0,0,0,9595999,9804044,4759265,0,0,0,0,5548921,5210809
10,10,100,1,0,8,800,176,39,2,6,71933668,0,0,0,0,83801474,72320466,125745116,0,0,0,0,195237256,233637047,8177834,0,0,0,0,9556672,9785619,4696227,0,0,0,0,5419746,5128152
10,10,100,1,0,8,800,176,40,2,6,73335970,0,0,0,0,83535498,72133472,125745116,0,0,0,0,195237256,233637047,8539779,0,0,0,0,9926013,10004168,5186309,0,0,0,0,5714983,5345723
10,10,100,1,0,8,800,176,41,2,6,71793990,0,0,0,0,84154193,73003692,125745116,0,0,0,0,195237256,233637047,8188818,0,0,0,0,9606197,9748903,4732157,0,0,0,0,5353684,5022002
10,10,100,1,0,8,800,176,42,2,6,72995921,0,0,0,0,83197732,72556925,125745116,0,0,0,0,195237257,233637047,8147874,0,0,0,0,9614330,9761068,4820807,0,0,0,0,5346105,5013457
10,10,100,1,0,8,800,176,43,2,6,72177412,0,0,0,0,82910552,71720254,125745116,0,0,0,0,195237256,233637047,8105531,0,0,0,0,9619910,9779774,4735021,0,0,0,0,5370972,5072855
10,10,100,1,0,8,800,176,44,2,6,71946925,0,0,0,0,83800972,71965182,125745116,0,0,0,0,195237256,233637048,8149097,0,0,0,0,9511648,9717622,4816559,0,0,0,0,5457806,5157945
10,10,100,1,0,8,800,176,45,2,6,72344533,0,0,0,0,82418541,72619132,125745116,0,0,0,0,195237256,233637047,8246228,0,0,0,0,9587092,9715833,4853707,0,0,0,0,5196449,4891382
10,10,100,1,0,8,800,176,46,2,6,71898151,0,0,0,0,82686412,71924706,125745117,0,0,0,0,195237256,233637047,8527168,0,0,0,0,9831978,9954797,5066568,0,0,0,0,5466950,5175520
10,10,100,1,0,8,800,176,47,2,6,71284037,0,0,0,0,82692031,71941356,125745116,0,0,0,0,195237256,233637047,8219093,0,0,0,0,9563447,9758909,4790768,0,0,0,0,5456919,5166862
10,10,100,1,0,8,800,176,48,2,6,72153407,0,0,0,0,82945650,71975765,125745116,0,0,0,0,195237257,233637047,8567940,0,0,0,0,9821730,9965684,5065865,0,0,0,0,5462801,5205771
10,10,100,1,0,8,800,176,49,2,6,71701325,0,0,0,0,82661246,72162833,125745116,0,0,0,0,195237256,233637047,8563629,0,0,0,0,9894170,10058409,5052543,0,0,0,0,5488677,5162593
10,10,100,1,0,8,800,176,50,2,6,71822152,0,0,0,0,82655711,71746414,125745116,0,0,0,0,195237256,233637047,8143370,0,0,0,0,9529830,9726771,4842051,0,0,0,0,5360664,5076450
10,10,100,1,0,8,800,176,51,2,6,75834448,0,0,0,0,83338827,72581971,125745117,0,0,0,0,195237256,233637047,8550523,0,0,0,0,9965953,9951365,5390938,0,0,0,0,5712105,5355827
10,10,100,1,0,8,800,176,52,2,6,71790478,0,0,0,0,82253975,71874850,125745116,0,0,0,0,195237256,233637047,8126335,0,0,0,0,9527135,9683231,4850106,0,0,0,0,5297789,5079536
10,10,100,1,0,8,800,176,53,2,6,72734501,0,0,0,0,82758774,72351886,125745116,0,0,0,0,195237257,233637047,8155899,0,0,0,0,9609840,9784344,4834791,0,0,0,0,5258715,4934091
10,10,100,1,0,8,800,176,54,2,6,71267546,0,0,0,0,82132613,72386167,125745116,0,0,0,0,195237256,233637047,8174189,0,0,0,0,9478425,9634479,4873220,0,0,0,0,5239519,4987676
10,10,100,1,0,8,800,176,55,2,6,71925141,0,0,0,0,82946023,71671745,125745116,0,0,0,0,195237256,233637047,8181552,0,0,0,0,9489704,9667941,4805210,0,0,0,0,5234312,4926801
10,10,100,1,0,8,800,176,56,2,6,71738678,0,0,0,0,82337640,71657494,125745116,0,0,0,0,195237256,233637048,8198537,0,0,0,0,9510695,9663481,4803197,0,0,0,0,5221722,4976066
10,10,100,1,0,8,800,176,57,2,6,71765479,0,0,0,0,82063153,71901615,125745116,0,0,0,0,195237256,233637047,8513961,0,0,0,0,9808453,9905408,5104699,0,0,0,0,5369103,5085487
10,10,100,1,0,8,800,176,58,2,6,70349730,0,0,0,0,81422551,71227289,125745116,0,0,0,0,195237257,233637048,8244958,0,0,0,0,9289023,9432741,4902826,0,0,0,0,5136385,4848569
