repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,1,0,2,800,4,8,1,180960,375552,440161,506129,518453,538144,629266,640963,1306031,1521974,1795491,1987320,1985361,2177109,18087,19402,19321,19685,19660,20274,20239,7130,8448,8297,8609,8497,8774,8750
2,2,10,1,0,2,800,8,8,1,309800,467960,526343,625940,613636,665532,736842,960963,1626031,1841974,2115491,2307320,2305362,2497109,36924,40532,40220,40781,40709,41299,40962,13376,15158,15715,16007,15826,16590,16196
2,2,10,1,0,2,800,12,8,2,456355,612626,666343,748880,769975,794756,856388,1280963,1946032,2225974,2435491,2691320,2625361,2881109,52773,56808,56924,57415,57117,57692,57234,21669,26061,26237,26616,26661,27053,26962
2,2,10,1,0,2,800,16,8,2,631594,777814,822967,918799,962589,993048,1029431,1600963,2266031,2545974,2755491,3011320,2945361,3201109,69327,75687,75222,75443,76039,76367,76416,31766,36893,36890,37346,37517,37612,37842
2,2,10,1,0,2,800,20,8,3,809566,959114,1042960,1131033,1170027,1193709,1217269,1920963,2586031,2929974,3075492,3395321,3265362,3585109,86850,94965,95075,95109,95308,95765,95614,44409,50594,50662,51965,53359,52123,51833
2,2,10,1,0,2,800,24,8,3,988666,1116118,1197630,1270086,1305385,1323430,1358847,2240963,2906031,3249974,3395492,3715320,3585361,3905109,99966,108912,110393,109900,110465,111236,111407,52915,56255,58202,59302,59914,59747,61183
2,2,10,1,0,2,800,28,8,4,1155110,1339419,1392150,1461123,1506386,1552759,1571995,2560963,3226031,3633975,3715492,4099320,3905361,4289109,114954,126705,127824,125851,126841,127150,126531,65687,70172,71264,71938,72199,73019,72755
2,2,10,1,0,2,800,32,8,4,1605239,1526772,1571512,1713407,1782430,1773852,1849117,2880963,3546032,3953974,4035491,4419320,4225361,4609109,136137,141981,144130,144300,144844,145597,145069,79357,77534,77638,83018,82848,83135,83872
2,2,10,1,0,2,800,36,8,5,1602839,1748681,1796649,1920533,1885229,1987626,1942110,3200963,3866031,4337974,4355491,4803320,4545361,4993109,154529,165683,165174,166638,163863,167257,164063,93300,95310,96421,97870,95177,97604,95930
2,2,10,1,0,2,800,40,8,5,1863042,1965166,1992322,2133977,2076055,2202691,2132069,3520963,4186031,4657975,4675491,5123320,4865361,5313109,171794,183999,182422,184683,180869,185291,180665,106039,106089,106539,108874,106541,108431,106855
