repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,20,4,1,460637,872429,986575,1155806,1202409,1318199,1424665,971455,1702854,2021326,2374500,2654500,2624383,2904285,178437,598428,643366,875480,914452,1061056,1101800,1323,1891,988,2029,1089,3267,2423
10,10,100,1,0,2,20,8,1,536668,955184,1045805,1268366,1370752,1424657,1527799,931455,1702854,2021326,2374500,2654500,2624383,2904285,199380,598451,642545,874483,914482,1056929,1095329,1800,2701,2088,2977,2513,4757,3665
10,10,100,1,0,2,20,12,1,877896,1199659,1277512,1486077,1583046,1608919,1727372,1471605,2202854,2521326,2874500,3154500,3124383,3404285,295957,638834,685470,914988,954475,1094405,1133448,3014,5946,5076,6293,5356,7722,6586
10,10,100,1,0,2,20,16,1,828528,1163920,1250316,1468245,1561048,1605603,1665511,1172255,1942854,2261326,2614500,2894500,2864383,3144285,278605,638860,683444,914931,954543,1093480,1133830,3411,8560,7366,8812,7648,10113,8663
10,10,100,1,0,2,20,20,1,977974,1387539,1529968,1668061,1763968,1814783,1888445,1712435,2442854,2761326,3114500,3394500,3364383,3644285,309303,681633,724707,954551,994591,1134080,1173018,3833,11203,10816,12007,11019,13553,11949
10,10,100,1,0,2,20,24,1,912271,1375745,1468418,1677855,1707850,1807058,1862205,1412425,2182854,2501326,2854500,3134500,3104383,3384285,283249,678757,723946,954706,994564,1133430,1173158,3924,14367,12945,14678,13406,15503,14201
10,10,100,1,0,2,20,28,1,1236355,1610947,1712185,1858431,1960317,2015249,2091687,1952405,2682854,3001326,3354500,3634500,3604383,3884285,351123,718840,763956,994643,1034732,1174024,1213086,4041,14899,14902,15019,15198,17162,16227
10,10,100,1,0,2,20,32,1,1314164,1578080,1717721,1839581,1936236,2024096,2063808,1651835,2422854,2741326,3094500,3374500,3344383,3624285,399035,719808,764945,994774,1034629,1174155,1213492,4448,16874,17642,17072,17993,19884,19363
10,10,100,1,0,2,20,36,2,1552912,1812194,2174590,2108575,2466271,2235996,2588270,2191665,2922854,3321326,3594500,3954500,3844383,4204285,430894,759338,847386,1035158,1134525,1214900,1337640,4668,17675,1934,23037,2202,21804,3398
10,10,100,1,0,2,20,40,2,1422432,1786454,2173947,2033911,2423314,2208235,2564749,1891495,2662854,3061326,3334500,3694500,3584383,3944285,376487,758885,854723,1034897,1171351,1213408,1313327,5081,19342,5021,21522,5453,25858,7128
