repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,2,10,2,0,2,100,64,2,6,817643,780111,797217,794144,810092,802623,815873,2808928,2640766,2747729,2695448,2815168,2724845,2828837,16555,16739,16499,16902,16779,17418,17201,5488,5640,5576,5726,5686,5733,5712
10,2,10,2,0,2,100,68,2,7,804427,763500,779739,774189,789364,779708,797050,2703088,2499646,2626609,2554328,2694048,2583725,2707717,18589,18646,18419,18966,18713,18977,18593,5725,5903,5834,5890,5866,6026,6128
10,2,10,2,0,2,100,72,2,7,898123,848275,870985,859150,876534,870636,885402,3079408,2875966,3002929,2930648,3070368,2960045,3084037,18669,18706,18335,19100,18646,19559,19078,6088,6292,6207,6306,6185,6322,6339
10,2,10,2,0,2,100,76,2,8,897403,842489,841690,852658,852314,861538,863561,2973568,2734846,2809809,2789528,2875248,2818925,2888917,21777,21811,21057,22045,21152,22356,21665,6415,6593,6470,6579,6639,6664,6641
10,2,10,2,0,2,100,80,2,8,973038,917688,927993,937296,948369,942943,947772,3349888,3111166,3186129,3165848,3251568,3195245,3265237,22723,22929,22399,23149,22457,23695,22956,6763,6876,6769,6997,6953,7013,6970
10,2,10,2,0,2,100,84,2,8,960601,902066,909408,914415,922656,925697,931378,3244048,2970046,3045009,3024728,3110448,3054125,3124117,23623,23669,23415,24117,23636,24462,23918,7166,7258,7180,7323,7227,7440,7342
10,2,10,2,0,2,100,88,2,9,1050389,983855,995392,997147,1009783,1005661,1012929,3620368,3346366,3439329,3401048,3504768,3430445,3518437,25713,25930,25332,26126,25345,26001,25493,7369,7468,7470,7520,7595,7711,7678
10,2,10,2,0,2,100,92,2,9,1053116,980077,984566,991697,995870,1002487,1004696,3514528,3205246,3298209,3259928,3363648,3289325,3377317,26391,26446,25741,26918,26358,27602,26620,7719,7824,7799,7745,7718,7914,7964
10,2,10,2,0,2,100,96,2,9,1135487,1056773,1067157,1070648,1080560,1078125,1085720,3890848,3581565,3674529,3636248,3739968,3665645,3753637,28235,28239,27482,28450,27884,29169,28546,7970,8058,8045,8166,8104,8254,8131
10,2,10,2,0,2,100,100,2,10,1158967,1071652,1058142,1080227,1069096,1090930,1076707,3785008,3440446,3553409,3495128,3618848,3524525,3632517,31211,31244,28814,31383,29360,31722,29723,8324,8490,8272,8535,8342,8637,8452
