repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,40,4,1,878010,1701267,1912550,2283937,2343066,2437695,2617829,1894455,3335854,3974326,4627500,5187500,4807376,5367285,343804,1172800,1268200,1710790,1789538,1956667,2032538,3206,5260,1558,5330,1663,6318,2402
10,10,100,1,0,2,40,8,1,1061040,1899292,2114409,2543444,2765422,2668082,2928128,1814455,3335854,3974326,4627500,5187500,4807376,5367285,391682,1173436,1267444,1709583,1789559,1944288,2022898,3678,9509,10361,9853,10563,11001,11554
10,10,100,1,0,2,40,12,1,1504471,2381295,2507518,2956590,3136167,3226473,3360277,2894455,4335854,4974326,5627500,6187500,5807376,6367285,514933,1253800,1350581,1790018,1869490,2019802,2099014,5290,14784,11849,15157,12288,22352,17517
10,10,100,1,0,2,40,16,1,1999504,2297470,2582209,2946066,3174720,3029700,3317846,2295035,3815854,4454326,5107500,5667500,5287376,5847285,685145,1253503,1348466,1790158,1869593,2018179,2099406,5430,17561,20666,17992,20947,21018,22814
10,10,100,1,0,2,40,20,1,1902544,2695616,2998376,3235443,3472804,3348840,3550262,3375415,4815854,5454326,6107500,6667500,6287376,6847285,601775,1336888,1429951,1869655,1949559,2099350,2178161,6022,17726,21269,18400,20751,21912,21838
10,10,100,1,0,2,40,24,1,1786435,2604655,2942991,3281241,3399943,3374065,3576288,2775435,4295854,4934326,5587500,6147500,5767376,6327285,550153,1333748,1428932,1869490,1949536,2098185,2177998,6122,18155,26853,25941,26669,27249,29176
10,10,100,1,0,2,40,28,1,2870294,3098809,3366730,3657586,3882654,3822632,3958955,3854935,5295854,5934326,6587500,7147500,6767376,7327285,848363,1414991,1509024,1949610,2029973,2178736,2258224,6861,20896,29495,28234,29570,33258,30590
10,10,100,1,0,2,40,32,1,2369261,2939959,3351959,4026626,3842530,4131693,4012364,3254595,4775854,5414326,6067500,6627500,6247376,6807285,693032,1414587,1510204,1950013,2029767,2179168,2258433,6617,18668,28301,42777,34112,44206,37498
10,10,100,1,0,2,40,36,2,3232302,3493810,4360134,4064270,4881104,4205216,4995913,4334795,5775854,6574326,7067500,7787500,7247376,7967285,915668,1496443,1683387,2029946,2230218,2259370,2518060,6993,28371,7847,37535,4379,39825,11947
10,10,100,1,0,2,40,40,2,2893673,3358600,4322748,3788679,4788828,4224549,4949746,3734635,5255854,6054326,6547500,7267500,6727376,7447285,762741,1493645,1674769,2029614,2306679,2259107,2459002,7756,19428,12333,19125,12545,43062,15766
10,10,100,1,0,2,40,44,2,3295901,3816132,4730705,4392711,5199313,4625977,5281159,4814565,6255854,7054326,7547500,8267500,7727376,8447285,870466,1576931,1741794,2110048,2316231,2339601,2543644,7396,24543,12330,37930,12443,49431,14433
10,10,100,1,0,2,40,48,2,3366214,3663240,4727452,4604388,5151836,4664215,5376696,4214885,5735854,6534326,7027500,7747500,7207376,7927285,998325,1573865,1738868,2110460,2349532,2338712,2566739,7677,20916,21241,54211,21549,51821,28042
10,10,100,1,0,2,40,52,2,3382552,4061197,5138862,4770865,5596881,4865788,5726136,5295335,6735854,7534326,8027500,8747500,8207376,8927285,946389,1656928,1841728,2190167,2399743,2419395,2622301,7838,20910,21539,40542,23148,39837,29462
10,10,100,1,0,2,40,56,2,3459491,4184781,5265234,4872147,5543462,5083720,5734356,4695365,6215854,7014326,7507500,8227500,7687376,8407285,913639,1653900,1823819,2189697,2412251,2419135,2638910,8404,36502,31328,50684,31517,56935,34644
10,10,100,1,0,2,40,60,2,4143415,4420554,5672368,5243961,6091169,5337450,6143028,5775075,7215854,8014326,8507500,9227500,8687376,9407285,1168075,1736799,1906210,2269488,2522345,2499033,2702402,8346,24105,31223,55309,31210,54266,35210
10,10,100,1,0,2,40,64,2,4200940,4363310,5906445,5814610,6322093,5557430,6539079,5174955,6695854,7494326,7987500,8707500,8167376,8887285,1176717,1734451,1893344,2270120,2472108,2498789,2700753,11258,21357,40649,67805,42003,54362,48738
10,10,100,1,0,2,40,68,3,4531814,4846624,6266483,5516179,5438804,5860344,5461341,6254825,7695854,8654326,8987500,9867500,9167376,10047285,1250504,1814900,2004002,2350241,2509714,2579371,2738261,9129,24345,2835,38948,3169,57569,6682
10,10,100,1,0,2,40,72,3,4055387,4873183,6278640,5770495,5362176,5884012,5591356,5654565,7175854,8134326,8467500,9347500,8647376,9527285,1095074,1814338,2012729,2350300,2509545,2579298,2738806,9073,37444,11969,66938,12931,65130,20147
10,10,100,1,0,2,40,76,3,4887462,5193775,6730224,5901046,5847107,6020049,5959612,6735105,8175854,9134326,9467500,10347500,9647376,10527285,1341185,1895557,2085942,2429628,2589530,2658790,2818060,9398,26937,12441,46506,12948,48418,16588
10,10,100,1,0,2,40,80,3,4899392,5079779,6789152,6398101,5925351,6353001,6092101,6134925,7655854,8614326,8947500,9827500,9127376,10007285,1340507,1894254,2092272,2429903,2589583,2659483,2825484,10128,26582,18677,81892,22602,70754,27778
10,10,100,1,0,2,40,84,3,4968506,5889254,7112638,6678003,6288735,6617395,6368566,7214705,8655854,9614326,9947500,10827500,10127376,11007285,1326817,1975594,2164519,2510004,2669531,2739461,2898178,9952,49104,20713,78536,22073,65610,27076
10,10,100,1,0,2,40,88,3,4972654,5793031,7264014,6718101,6447006,6639982,6573367,6615235,8135854,9094326,9427500,10307500,9607376,10487285,1322063,1974167,2171863,2510662,2669749,2739274,2898577,10471,45006,29538,75710,31551,63688,36010
10,10,100,1,0,2,40,92,3,5515824,6054877,7817026,6834283,6854616,7002704,7023767,7695295,9135854,10094326,10427500,11307500,10607376,11487285,1414203,2056445,2246397,2589734,2750393,2819376,2987560,11909,32533,30476,56266,31330,59325,37132
