norm,0,control,1,10,100,100,640,2,92352,0.001443,1,8,80,287464118,179058515,43481523,28463685
norm,5,coro-no-prefetch,4,10,100,100,640,2,76339,0.0011928,0,8,80,288562015,188228735,43902401,29024726
norm,6,coro-prefetch,4,10,100,100,640,2,101066,0.00157916,1,8,80,392154535,211026760,37830980,27295736
norm,0,control,1,10,100,100,640,2,75503,0.00117973,1,8,80,286161305,179058515,43612645,28541353
norm,5,coro-no-prefetch,4,10,100,100,640,2,76236,0.00119119,0,8,80,288179448,188226754,43872444,29002683
norm,6,coro-prefetch,4,10,100,100,640,2,101239,0.00158186,1,8,80,392652634,211026760,37817821,27300448
norm,0,control,1,10,100,100,640,2,75143,0.00117411,1,8,80,284823273,179058514,43594808,28556781
norm,5,coro-no-prefetch,4,10,100,100,640,2,76333,0.0011927,0,8,80,288559533,188226754,43907039,29020984
norm,6,coro-prefetch,4,10,100,100,640,2,101235,0.0015818,1,8,80,392472536,211026760,37827343,27291077
norm,0,control,1,10,100,100,640,2,75339,0.00117717,1,8,80,285576920,179058515,43620383,28530078
norm,5,coro-no-prefetch,4,10,100,100,640,2,76404,0.00119381,0,8,80,288917662,188226754,43902092,29026892
norm,6,coro-prefetch,4,10,100,100,640,2,101171,0.0015808,1,8,80,392307321,211026761,37829946,27295807
norm,0,control,1,10,100,100,640,2,75398,0.00117809,1,8,80,286172609,179058514,43618723,28543304
norm,5,coro-no-prefetch,4,10,100,100,640,2,76503,0.00119536,0,8,80,289157225,188226754,43912997,29037151
norm,6,coro-prefetch,4,10,100,100,640,2,101185,0.00158102,1,8,80,392442206,211026760,37833969,27293311
norm,0,control,1,10,100,100,640,2,75203,0.00117505,1,8,80,285312572,179058515,43581224,28576963
norm,5,coro-no-prefetch,4,10,100,100,640,2,76377,0.00119339,0,8,80,288893399,188226754,43921359,29028805
norm,6,coro-prefetch,4,10,100,100,640,2,101221,0.00158158,1,8,80,392666229,211026761,37847590,27290726
norm,0,control,1,10,100,100,640,2,75293,0.00117645,1,8,80,285111337,179058515,43579679,28561945
norm,5,coro-no-prefetch,4,10,100,100,640,2,76329,0.00119264,0,8,80,288622391,188226754,43914301,29012485
norm,6,coro-prefetch,4,10,100,100,640,2,101311,0.00158298,1,8,80,392912084,211026760,37816280,27294344
norm,0,control,1,10,100,100,640,2,75490,0.00117953,1,8,80,285817425,179058515,43619678,28530034
norm,5,coro-no-prefetch,4,10,100,100,640,2,76351,0.00119298,0,8,80,288639366,188226754,43928815,29016227
norm,6,coro-prefetch,4,10,100,100,640,2,101069,0.0015792,1,8,80,392154376,211026760,37842394,27298829
norm,0,control,1,10,100,100,640,2,75415,0.00117836,1,8,80,286039477,179058515,43621773,28538240
norm,5,coro-no-prefetch,4,10,100,100,640,2,76380,0.00119344,0,8,80,288800592,188226754,43926001,29019405
norm,6,coro-prefetch,4,10,100,100,640,2,101264,0.00158225,1,8,80,392678771,211026761,37820673,27306058
norm,0,control,1,10,100,100,640,2,75402,0.00117816,1,8,80,285652864,179058514,43618399,28533098
norm,5,coro-no-prefetch,4,10,100,100,640,2,76362,0.00119316,0,8,80,288939945,188226755,43931565,29013781
norm,6,coro-prefetch,4,10,100,100,640,2,101218,0.00158153,1,8,80,392656313,211026760,37835294,27299758
