repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,1842010,3430182,3767867,4626417,4646239,4663836,4972731,3738455,6599859,7878326,9131500,10251500,9171376,10291285,673632,2323598,2518053,3381346,3539651,3712857,3871097,11377,12627,1647,14735,1960,14393,3196
10,10,100,1,0,2,80,8,1,2152780,3852003,4285509,5112694,5590998,5203617,5735616,3578455,6599859,7878326,9131500,10251500,9171376,10291285,754719,2323215,2518350,3379807,3539681,3722542,3879987,9176,18689,21162,18410,21119,20682,22286
10,10,100,1,0,2,80,12,1,4177266,4721333,5083709,5862082,6286431,5896817,6296617,5738795,8599859,9878326,11131500,12251500,11171376,12291285,1338718,2484507,2680459,3540223,3699683,3869738,4028746,9740,20067,18720,22033,19873,25329,21657
10,10,100,1,0,2,80,16,1,3051342,4443385,5127126,5698515,6220510,5958403,6381331,4539365,7559859,8838326,10091500,11211500,10131376,11251285,1003100,2484028,2678574,3540289,3699621,3868421,4028756,9507,19979,26927,24635,26928,32385,33090
10,10,100,1,0,2,80,20,1,4642653,5289394,6071854,6402802,6928574,6582980,7072873,6699175,9559859,10838326,12091500,13211500,12131376,13251285,1403743,2646851,2839734,3699720,3859703,4029269,4188116,9935,22258,36911,32885,36699,40600,39271
10,10,100,1,0,2,80,24,1,3709792,5116505,5757508,6186739,6478570,6457322,6688456,5499425,8519859,9798326,11051500,12171500,11091376,12211285,1103413,2643916,2839126,3699708,3859635,4028371,4188122,10037,22561,33588,23198,28138,38364,32494
10,10,100,1,0,2,80,28,1,5236302,6139574,6992203,7021353,7695471,7407552,7868037,7659325,10519859,11798326,13051500,14171500,13091376,14211285,1452394,2804350,2999703,3859693,4019855,4189104,4348386,10519,23625,52452,31363,39754,50132,44708
10,10,100,1,0,2,80,32,1,5056703,5950288,6656851,7358796,7294486,7667443,7796874,6459205,9479859,10758326,12011500,13131500,12051376,13171285,1440067,2805011,3000439,3859899,4019721,4189310,4348758,10922,25546,37098,53206,30192,59252,51960
10,10,100,1,0,2,80,36,2,6747690,6932073,9079562,7962821,9876005,8366898,9962939,8618885,11479859,13078326,14011500,15451500,14051376,15491285,1868505,2965329,3323449,4020387,4422536,4350433,4852944,11560,23239,2246,33397,2606,50504,6207
10,10,100,1,0,2,80,40,2,5840698,6924618,9111947,8154897,9816891,8410790,9954578,7418545,10439859,12038326,12971500,14411500,13011376,14451285,1446678,2963542,3313446,4019930,4573318,4348797,4755756,13667,40713,22113,61759,22423,66201,28301
10,10,100,1,0,2,80,44,2,7423839,7645010,9928607,8852716,10628028,8891578,10661112,9578765,12439859,14038326,14971500,16411500,15011376,16451285,2027818,3126855,3446038,4180237,4584630,4509512,4925438,12332,35067,24530,48530,22098,52023,25656
10,10,100,1,0,2,80,48,2,6501100,7744454,10076101,9160086,10648640,9395134,10929535,8378615,11399859,12998326,13931500,15371500,13971376,15411285,1754914,3123681,3478613,4179885,4663742,4509188,4926371,13349,42570,40237,81162,41162,85365,46378
10,10,100,1,0,2,80,52,2,7210483,8203857,10893044,9998168,11537338,9848898,11565025,10539215,13399859,14998326,15931500,17371500,15971376,17411285,1937926,3286699,3616686,4340432,4747793,4669959,5076808,13342,29791,40752,81242,41374,69124,45732
10,10,100,1,0,2,80,56,2,7700487,8033957,11119452,9950154,11537181,9822351,11715918,9339215,12359859,13958326,14891500,16331500,14931376,16371285,2002943,3284228,3623084,4339936,4787671,4668448,5112648,13947,28587,60715,85543,60400,70999,65692
10,10,100,1,0,2,80,60,2,8595001,8894862,12034013,10067943,12680964,10695718,12659684,11499085,14359859,15958326,16891500,18331500,16931376,18371285,2334569,3445878,3779154,4499953,5004911,4829358,5231923,14222,31632,59901,52831,59967,80668,65384
10,10,100,1,0,2,80,64,2,7833913,9104640,12099138,10696415,12501439,10670647,12820167,10298655,13319859,14918326,15851500,17291500,15891376,17331285,2058924,3445343,3786162,4500100,4911820,4828810,5267462,15307,57902,78840,105728,78787,87679,85292
10,10,100,1,0,2,80,68,3,8931353,9341364,12757416,11619147,10821248,11745589,11061124,12459125,15319859,17238326,17851500,19611500,17891376,19651285,2398254,3604428,3992569,4660199,4980249,4996913,5315772,16221,30260,2618,134340,8284,114433,19463
10,10,100,1,0,2,80,72,3,9120052,9163512,12625491,11649049,10931223,11131821,10948634,11258865,14279859,16198326,16811500,18571500,16851376,18611285,2460121,3604393,3999289,4660288,4979726,4988864,5317874,16281,29263,22069,132950,22985,87444,29102
10,10,100,1,0,2,80,76,3,10011656,10212756,13735583,11314529,11892985,11805530,12025872,13419015,16279859,18198326,18811500,20571500,18851376,20611285,2691690,3766985,4155220,4819830,5139978,5149363,5468427,19038,47758,23899,59734,25468,79371,40260
10,10,100,1,0,2,80,80,3,9306265,11275611,13666495,12816217,11915802,12045756,12122759,12218745,15239859,17158326,17771500,19531500,17811376,19571285,2446867,3764067,4167525,4819948,5139622,5149235,5471498,18290,137120,42904,186384,43712,107579,51868
10,10,100,1,0,2,80,84,3,10175984,10627068,14735393,12237262,12672502,12255088,12722849,14378665,17239859,19158326,19771500,21531500,19811376,21571285,2710363,3925251,4313357,4980196,5299804,5309745,5632426,17806,34280,41475,91367,42398,88085,50352
10,10,100,1,0,2,80,88,3,10280728,10410224,14602111,12701972,12793981,12832171,12902732,13179015,16199859,18118326,18731500,20491500,18771376,20531285,2794364,3923812,4322983,4980276,5299782,5316513,5635759,17800,31437,57194,137384,60824,132947,69882
10,10,100,1,0,2,80,92,3,11257501,11326686,15393735,13865439,13509090,13935630,13679756,15338925,18199859,20118326,20731500,22491500,20771376,22531285,3049493,4086355,4475390,5139979,5459679,5469663,5796954,18291,39194,59007,156151,59815,143561,69289
10,10,100,1,0,2,80,96,3,10579804,11259717,15509259,13587114,13972463,13217734,13952361,14138635,17159859,19078326,19691500,21451500,19731376,21491285,2767217,4084388,4482708,5140062,5460160,5468923,5795765,22091,45626,77564,138756,80977,97704,88497
10,10,100,1,0,2,80,100,4,11709146,12354726,13380025,14447575,13400357,14612137,13814538,16298875,19159859,21398326,21691500,23771500,21731376,23811285,3159689,4245974,4679534,5300099,5699908,5630083,6028643,19257,59949,3876,151087,4792,142485,19095
