repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,200,4,1,2777113,3125075,3572299,4464045,4854146,5242190,5538898,5668242,13185717,15886204,18536929,20936929,21118220,23518166,9034,9023,9210,9950,10284,21044,20481,5531,5745,5724,5880,5814,9198,9213
10,10,100,1,0,2,200,8,1,3769133,3871834,4238489,5268599,5495143,6026443,6233491,8268242,15785717,18486204,21136929,23536929,23718220,26118167,78618,78831,77512,81528,82703,93913,95923,9133,9365,9195,9448,9242,12852,12770
10,10,100,1,0,2,200,12,1,4075557,4623744,4982276,6240429,6250457,7025127,7075145,9668242,17785718,20486204,23136929,25536929,25718220,28118167,143129,141042,140171,143195,146992,149650,154797,13241,13391,13469,13559,13685,17019,16904
10,10,100,1,0,2,200,16,1,4763156,5402707,5692619,7045226,7081831,7802460,7790046,12268242,20385718,23086204,25736929,28136929,28318221,30718166,187827,185262,185214,188295,195581,194424,201658,18791,18783,18486,18958,18694,22628,22539
10,10,100,1,0,2,200,20,1,5056557,5353439,5642013,6970532,6843676,7700067,7620615,11068242,19185717,21886204,24536929,26936929,27118221,29518167,229172,227652,227531,228696,234681,237545,244568,23710,23928,23719,24243,24000,28223,27961
10,10,100,1,0,2,200,24,1,5653447,6102686,6341310,7656428,7584094,8386718,8361912,13668242,21785717,24486204,27136929,29536929,29718220,32118167,265564,262910,262433,267062,279530,275847,288073,31136,31116,31136,31492,31272,35220,35316
10,10,100,1,0,2,200,28,1,6049722,5986863,6242485,7417691,7312775,8184355,8097544,12468242,20585717,23286204,25936929,28336929,28518220,30918167,304447,306071,306115,310058,323689,315737,331330,34642,34749,34338,34616,34464,39154,38972
10,10,100,1,0,2,200,32,1,7005569,6863811,7001481,8331954,8172545,9051817,8904782,15068242,23185718,25886204,28536929,30936929,31118221,33518167,347676,346848,348109,351282,364570,357877,373589,44160,43927,43662,44256,44066,48596,48013
10,10,100,1,0,2,200,36,2,6374688,6462355,6648068,7818576,7720701,8560665,8543303,13868242,21985717,25486204,27336929,30536929,29918220,33118167,385904,387598,383202,390162,396885,394371,398865,51210,51601,51034,51153,50815,55609,55497
10,10,100,1,0,2,200,40,2,7456216,7349346,7436948,8772088,8488100,9550476,9217151,16468242,24585717,28086204,29936929,33136929,32518221,35718167,434933,432740,423674,430626,432618,435949,441064,57387,57020,57033,57510,57176,62114,61440
10,10,100,1,0,2,200,44,2,7405002,7206617,7348436,8601666,8342021,9376202,9146399,15268242,23385718,26886204,28736929,31936929,31318220,34518167,454713,451450,452294,459248,471180,463938,476581,65843,65092,64261,64959,64872,69361,69281
10,10,100,1,0,2,200,48,2,7840450,7863573,7916909,9266503,8893460,11301212,10554923,17868242,25985718,29486204,31336929,34536929,33918221,37118166,506394,501389,505693,508153,529497,515105,532044,74500,73711,72777,73705,72844,78037,78198
