repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,100,4,1,1304019,1867034,2209124,2823684,3373776,3017402,3308293,2853472,6620949,7971413,9322175,10522159,10753589,11953396,4258,4442,4431,5183,5559,13573,13337,3215,3464,3459,3611,3488,7163,6965
10,10,100,1,0,2,100,8,1,1743469,2338286,2611491,2960296,3623248,3386182,3651407,4156902,7924379,9274843,10625605,11825589,12057019,13256826,18519,17702,17037,17951,17943,27386,26792,4904,5217,5087,5321,5221,8912,8724
10,10,100,1,0,2,100,12,1,1873908,2438295,2730858,3433116,4150513,3665576,3893242,4856902,8924379,10274843,11625605,12825589,13057019,14256826,52306,52111,51159,52520,54834,60230,61711,6639,6832,6801,6852,6946,10677,10503
10,10,100,1,0,2,100,16,1,2338105,2776694,3054409,3871677,4489952,4035706,4228149,6156832,10224309,11574773,12925535,14125519,14356949,15556756,75597,73176,72397,74382,76548,82383,84703,9367,9602,9324,9622,9471,13351,13094
10,10,100,1,0,2,100,20,1,2173688,2723685,2998816,3733032,4528172,3890232,4248809,5553472,9620949,10971413,12322175,13522159,13753589,14953396,96631,97492,97394,99556,103587,106332,110075,11832,11816,11603,12089,11846,15749,15613
10,10,100,1,0,2,100,24,1,2662270,3056999,3323971,4082513,4850208,4278706,4514348,6856902,10924379,12274843,13625605,14825589,15057019,16256826,128027,126294,127137,127949,137075,136468,143343,13228,13215,13010,13402,13252,17364,16846
10,10,100,1,0,2,100,28,1,2690478,2933335,3175994,4104831,4886624,4108295,4443563,6256902,10324379,11674843,13025605,14225589,14457019,15656826,145962,144429,144979,147008,156482,154432,164409,16395,16400,16009,16364,16177,20268,20021
10,10,100,1,0,2,100,32,1,3217632,3341842,3545544,4483950,5206965,4538821,4817340,7556832,11624309,12974773,14325535,15525519,15756949,16956756,177698,175170,175042,176707,185364,183739,191081,18908,19081,18937,19364,19087,23186,22782
10,10,100,1,0,2,100,36,2,3011195,3231431,3500364,4496420,5016054,4364109,4751560,6953472,11020949,12771413,13722175,15322159,15153589,16753396,186283,184132,184263,187627,195172,194616,199015,22604,22601,22087,22697,22262,26855,26261
10,10,100,1,0,2,100,40,2,3320999,3479855,3719169,4805348,5323404,4707038,5239696,8256902,12324379,14074843,15025605,16625589,16457019,18056826,208227,205247,207564,208087,217937,215148,217339,24697,24591,24150,24802,24166,29124,28576
