repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,55,2,6,73597537,0,0,0,0,82787748,68510511,160933906,0,0,0,0,222523663,248123460,8225112,0,0,0,0,9748571,9769789,5084116,0,0,0,0,4467602,4262576
10,10,100,1,0,8,800,176,56,2,6,72913507,0,0,0,0,82786087,68423423,160933906,0,0,0,0,222523663,248123460,8280463,0,0,0,0,9695754,9738001,4982828,0,0,0,0,4499550,4205297
10,10,100,1,0,8,800,176,57,2,6,72109189,0,0,0,0,83107777,69362114,160933906,0,0,0,0,222523663,248123460,8157196,0,0,0,0,9587165,9685303,4815100,0,0,0,0,4497511,4091097
10,10,100,1,0,8,800,176,58,2,6,73006782,0,0,0,0,85005180,68998176,160933906,0,0,0,0,222523663,248123460,8340879,0,0,0,0,9594146,9545189,4969169,0,0,0,0,4722394,4406683
10,10,100,1,0,8,800,176,59,2,6,71722260,0,0,0,0,81873932,68251657,160933906,0,0,0,0,222523663,248123460,8058957,0,0,0,0,9626063,9635959,4820427,0,0,0,0,4400209,4134930
10,10,100,1,0,8,800,176,60,2,6,70915586,0,0,0,0,80881374,67914663,160933906,0,0,0,0,222523663,248123460,8017814,0,0,0,0,9386925,9400155,4954862,0,0,0,0,4422768,4125474
10,10,100,1,0,8,800,176,61,2,6,73033227,0,0,0,0,82573448,69077488,160933906,0,0,0,0,222523663,248123460,8323816,0,0,0,0,9652125,9783530,4943046,0,0,0,0,4598321,4240037
10,10,100,1,0,8,800,176,62,2,6,70979957,0,0,0,0,81409134,68456251,160933906,0,0,0,0,222523663,248123460,7990792,0,0,0,0,9486436,9565124,4907931,0,0,0,0,4572830,4240684
10,10,100,1,0,8,800,176,63,2,6,72759745,0,0,0,0,84245682,68850714,160933906,0,0,0,0,222523663,248123460,8049233,0,0,0,0,9720151,9687274,5142995,0,0,0,0,4606896,4301933
10,10,100,1,0,8,800,176,64,2,6,72087503,0,0,0,0,83085669,67891177,160933906,0,0,0,0,222523663,248123460,8354605,0,0,0,0,9608831,9662461,5004535,0,0,0,0,4522730,4136120
10,10,100,1,0,8,800,176,65,2,6,71243976,0,0,0,0,81884627,68127171,160933906,0,0,0,0,222523663,248123460,8118803,0,0,0,0,9523344,9642538,4789997,0,0,0,0,4517625,4116359
10,10,100,1,0,8,800,176,66,2,6,72546335,0,0,0,0,82300638,68295609,160933906,0,0,0,0,222523663,248123460,8157997,0,0,0,0,9706439,9732388,5048827,0,0,0,0,4466375,4189411
10,10,100,1,0,8,800,176,67,2,6,71437165,0,0,0,0,81755307,68042799,160933906,0,0,0,0,222523663,248123460,8214785,0,0,0,0,9561748,9558206,4798402,0,0,0,0,4338516,4150593
10,10,100,1,0,8,800,176,68,2,6,71414240,0,0,0,0,82690460,68348748,160933906,0,0,0,0,222523663,248123460,8088450,0,0,0,0,9561937,9554179,4809941,0,0,0,0,4431950,4162556
10,10,100,1,0,8,800,176,69,2,6,73589288,0,0,0,0,82936629,68676052,160933907,0,0,0,0,222523663,248123460,8304150,0,0,0,0,9502364,9661280,4943394,0,0,0,0,4669376,4305172
10,10,100,1,0,8,800,176,70,2,6,70227823,0,0,0,0,80614864,67825535,160933906,0,0,0,0,222523663,248123460,8123630,0,0,0,0,9443344,9518709,4898076,0,0,0,0,4343369,4027178
10,10,100,1,0,8,800,176,71,2,6,72567440,0,0,0,0,81821832,68429856,160933906,0,0,0,0,222523663,248123460,8132126,0,0,0,0,9523200,9632658,4798191,0,0,0,0,4443966,4150004
10,10,100,1,0,8,800,176,72,2,6,73705619,0,0,0,0,82445149,68525659,160933907,0,0,0,0,222523663,248123460,8495075,0,0,0,0,9605287,9743936,4899319,0,0,0,0,4562611,4240193
10,10,100,1,0,8,800,176,73,2,6,71487473,0,0,0,0,82083080,68468624,160933906,0,0,0,0,222523663,248123460,8039477,0,0,0,0,9548385,9543392,4883007,0,0,0,0,4463221,4180093
10,10,100,1,0,8,800,176,74,2,6,73537867,0,0,0,0,83376190,68149436,160933907,0,0,0,0,222523663,248123460,8108830,0,0,0,0,9715328,9637248,5114962,0,0,0,0,4462356,4286675
10,10,100,1,0,8,800,176,75,2,6,71477688,0,0,0,0,82330575,68543852,160933906,0,0,0,0,222523663,248123460,8042368,0,0,0,0,9521715,9553506,4874120,0,0,0,0,4498112,4228154
10,10,100,1,0,8,800,176,76,2,6,73449374,0,0,0,0,82560790,68611240,160933907,0,0,0,0,222523663,248123460,8262828,0,0,0,0,9769322,9792980,4985890,0,0,0,0,4404654,4241490
10,10,100,1,0,8,800,176,77,2,6,72071607,0,0,0,0,82767541,68225300,160933906,0,0,0,0,222523663,248123459,8154146,0,0,0,0,9619041,9607611,4823000,0,0,0,0,4416277,4158621
10,10,100,1,0,8,800,176,78,2,6,72093681,0,0,0,0,82131772,68420876,160933906,0,0,0,0,222523663,248123460,8377700,0,0,0,0,9655468,9676805,4944925,0,0,0,0,4489305,4181175
10,10,100,1,0,8,800,176,79,2,6,72778631,0,0,0,0,82903328,68909702,160933906,0,0,0,0,222523663,248123460,8282737,0,0,0,0,9576189,9652141,4982216,0,0,0,0,4605883,4306985
10,10,100,1,0,8,800,176,80,2,6,70281038,0,0,0,0,81719256,68112784,160933906,0,0,0,0,222523663,248123460,7942550,0,0,0,0,9365699,9484048,4996006,0,0,0,0,4478910,4076037
10,10,100,1,0,8,800,176,81,2,6,72752060,0,0,0,0,84961878,68865333,160933906,0,0,0,0,222523663,248123460,8102430,0,0,0,0,9548340,9542965,5100808,0,0,0,0,4741865,4368232
10,10,100,1,0,8,800,176,82,2,6,72928327,0,0,0,0,81954922,68535630,160933906,0,0,0,0,222523663,248123460,8328507,0,0,0,0,9672043,9750750,4959618,0,0,0,0,4580673,4237330
10,10,100,1,0,8,800,176,83,2,6,74471642,0,0,0,0,82693420,68555420,160933906,0,0,0,0,222523663,248123460,8237769,0,0,0,0,9460052,9445616,5094201,0,0,0,0,4665111,4184903
10,10,100,1,0,8,800,176,84,2,6,71502910,0,0,0,0,83062341,68552809,160933906,0,0,0,0,222523663,248123460,7885882,0,0,0,0,9446884,9541060,5027181,0,0,0,0,4516709,4175409
10,10,100,1,0,8,800,176,85,2,6,70618793,0,0,0,0,82312082,68748050,160933906,0,0,0,0,222523663,248123460,8165249,0,0,0,0,9385431,9556745,4810495,0,0,0,0,4666929,4166656
10,10,100,1,0,8,800,176,86,2,6,72345016,0,0,0,0,83531848,68199190,160933906,0,0,0,0,222523663,248123460,8225545,0,0,0,0,9580680,9584295,5037999,0,0,0,0,4599065,4388762
10,10,100,1,0,8,800,176,87,2,6,71153020,0,0,0,0,82684483,68632123,160933906,0,0,0,0,222523663,248123460,8053224,0,0,0,0,9477936,9531205,4854478,0,0,0,0,4561346,4192311
10,10,100,1,0,8,800,176,88,2,6,72082677,0,0,0,0,82193005,68263757,160933906,0,0,0,0,222523663,248123460,8171236,0,0,0,0,9447871,9511181,4868445,0,0,0,0,4593889,4243277
