repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,75,2,6,72825121,0,0,0,0,82357996,68469026,160933906,0,0,0,0,222523663,248123460,8218942,0,0,0,0,9411904,9360821,4918262,0,0,0,0,4523382,4141778
10,10,100,1,0,8,800,176,76,2,6,73335442,0,0,0,0,82556489,68488706,160933906,0,0,0,0,222523663,248123460,8304489,0,0,0,0,9719257,9721282,4929850,0,0,0,0,4471159,4223815
10,10,100,1,0,8,800,176,77,2,6,71951874,0,0,0,0,81888753,67926822,160933907,0,0,0,0,222523663,248123459,8051377,0,0,0,0,9568015,9564580,4866818,0,0,0,0,4420841,4160752
10,10,100,1,0,8,800,176,78,2,6,73657408,0,0,0,0,82859141,68634419,160933907,0,0,0,0,222523663,248123460,8401822,0,0,0,0,9514272,9622092,5038060,0,0,0,0,4678112,4229627
10,10,100,1,0,8,800,176,79,2,6,71125120,0,0,0,0,82437165,68378840,160933906,0,0,0,0,222523663,248123460,8134286,0,0,0,0,9559894,9494402,4808482,0,0,0,0,4460864,4198275
10,10,100,1,0,8,800,176,80,2,6,73157384,0,0,0,0,82925375,68701329,160933906,0,0,0,0,222523663,248123460,8292718,0,0,0,0,9493228,9661143,5118690,0,0,0,0,4769662,4298906
10,10,100,1,0,8,800,176,81,2,6,72770211,0,0,0,0,83570597,68530605,160933906,0,0,0,0,222523663,248123460,8226539,0,0,0,0,9417529,9364962,4939903,0,0,0,0,4607883,4189719
10,10,100,1,0,8,800,176,82,2,6,77839331,0,0,0,0,83875106,68919991,160933907,0,0,0,0,222523663,248123460,8526704,0,0,0,0,9833937,9685243,5093816,0,0,0,0,4770137,4353009
10,10,100,1,0,8,800,176,83,2,6,72474834,0,0,0,0,82499820,68592233,160933906,0,0,0,0,222523663,248123460,8273917,0,0,0,0,9527087,9692610,5033630,0,0,0,0,4755275,4247355
10,10,100,1,0,8,800,176,84,2,6,72284755,0,0,0,0,82212597,68823831,160933906,0,0,0,0,222523663,248123460,8232290,0,0,0,0,9569046,9672922,5044192,0,0,0,0,4599220,4265606
10,10,100,1,0,8,800,176,85,2,6,70726118,0,0,0,0,83118576,68598616,160933907,0,0,0,0,222523663,248123460,8159624,0,0,0,0,9521371,9518780,4843948,0,0,0,0,4543515,4244375
10,10,100,1,0,8,800,176,86,2,6,72335243,0,0,0,0,83090196,68526282,160933906,0,0,0,0,222523663,248123460,8162412,0,0,0,0,9663843,9693427,5089192,0,0,0,0,4512971,4261848
10,10,100,1,0,8,800,176,87,2,6,71726489,0,0,0,0,83567657,68257627,160933906,0,0,0,0,222523663,248123460,8122740,0,0,0,0,9553760,9486610,4848488,0,0,0,0,4581905,4234644
10,10,100,1,0,8,800,176,88,2,6,73156802,0,0,0,0,82899592,68643724,160933907,0,0,0,0,222523663,248123460,8182327,0,0,0,0,9633968,9631217,5100475,0,0,0,0,4628547,4281804
10,10,100,1,0,8,800,176,89,2,6,73185538,0,0,0,0,84068631,68587051,160933906,0,0,0,0,222523663,248123460,8223326,0,0,0,0,9637809,9547797,5017447,0,0,0,0,4665533,4407990
10,10,100,1,0,8,800,176,90,2,6,70996048,0,0,0,0,83154503,68585632,160933906,0,0,0,0,222523663,248123460,7949365,0,0,0,0,9520011,9468281,4983039,0,0,0,0,4547002,4313849
10,10,100,1,0,8,800,176,91,2,6,72308158,0,0,0,0,84621639,68757544,160933906,0,0,0,0,222523663,248123460,8226679,0,0,0,0,9706899,9616336,5010459,0,0,0,0,4642989,4341565
10,10,100,1,0,8,800,176,92,2,6,72766418,0,0,0,0,84841978,69899432,160933906,0,0,0,0,222523663,248123460,8427039,0,0,0,0,9590973,9652844,4930611,0,0,0,0,4720637,4351023
10,10,100,1,0,8,800,176,93,2,6,71471162,0,0,0,0,85217950,69625503,160933906,0,0,0,0,222523663,248123460,8311297,0,0,0,0,9473825,9504686,5023937,0,0,0,0,4946858,4560999
