repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,800,4,1,11513828,14867465,17584719,22315350,26678472,23285200,25150473,22533902,52551378,63351866,73802590,83402590,83283918,92883828,276000,273218,267327,275527,278833,285579,286511,26375,26659,26145,26558,26555,30937,30600
10,10,100,1,0,2,800,8,1,15314026,18797763,20921751,23611685,28774736,26396002,28144532,32933903,62951378,73751867,84202590,93802591,93683918,103283828,443778,436918,429577,441665,452054,452468,459815,54560,54354,54036,55115,54646,59402,58542
10,10,100,1,0,2,800,12,1,16131229,19889839,21926175,27471953,33146330,28777630,30451681,38533903,70951378,81751867,92202590,101802591,101683918,111283828,600397,606423,604367,612922,632768,623469,644054,88055,85950,85787,86513,85924,90632,90634
10,10,100,1,0,2,800,16,1,20586768,23115487,25075381,30698902,36159363,32290884,33249900,48933903,81351379,92151867,102602591,112202591,112083919,121683828,764309,771859,771523,780841,800594,792811,812986,119489,115603,115520,116019,115317,120164,120918
10,10,100,1,0,2,800,20,1,19725270,22335486,24759190,30211864,36439030,31026401,33730165,44133903,76551379,87351867,97802591,107402591,107283918,116883828,918986,942086,948187,951536,996529,964022,1006932,157525,152232,159379,152908,152770,155788,156694
10,10,100,1,0,2,800,24,1,23712160,25487378,27305995,33179401,39293377,34256751,36002374,54533903,86951379,97751867,108202591,117802591,117683919,127283829,1063789,1123826,1132203,1137259,1194171,1150442,1197868,204643,191986,193240,193717,193672,196421,196061
10,10,100,1,0,2,800,28,1,24534479,24509760,26859344,33443612,39336612,33074671,35732035,49733903,82151378,92951867,103402591,113002591,112883919,122483828,1229786,1317891,1334960,1332866,1410520,1350635,1417769,243649,229667,232119,232789,234189,236928,238487
10,10,100,1,0,2,800,32,1,28774633,27835157,29102516,36208989,41954183,36179593,38949721,60133903,92551379,103351867,113802591,123402591,123283919,132883829,1392962,1493300,1520274,1513920,1614252,1530350,1565482,298361,276740,278413,281138,284955,284146,282190
10,10,100,1,0,2,800,36,2,28085849,27099871,28825094,36814390,40243943,35372020,38207335,55333903,87751379,101751867,109002591,121802591,118483919,131283828,1562152,1738724,1751575,1763301,1838208,1771942,1761140,361179,337540,329541,341187,333253,348125,344202
10,10,100,1,0,2,800,40,2,31253001,30522853,31366667,39794255,42998964,38909696,41134088,65733904,98151379,112151868,119402591,132202591,128883919,141683829,1708450,1971903,1979957,2006576,2094773,2014728,1985107,459815,428063,415852,436675,420672,447507,441182
10,10,100,1,0,2,800,44,2,32580063,31764356,32675971,42707261,44616169,40364203,42701849,60933904,93351379,107351867,114602591,127402592,124083919,136883829,1886808,2203853,2229163,2237998,2350953,2246510,2278121,569188,575133,562819,581387,553650,589959,592615
10,10,100,1,0,2,800,48,2,37024638,37401500,36967926,46925629,47200551,45057887,46807347,71333904,103751380,117751868,125002592,137802592,134483920,147283829,2079504,2448966,2504480,2510161,2670604,2502447,2480354,704910,759802,743678,773896,721497,780978,778024
10,10,100,1,0,2,800,52,2,36942581,39123877,40588936,50128556,50556580,46826931,48596145,66533904,98951380,112951868,120202592,133002592,129683920,142483829,2235167,2685291,2738015,2721574,2882202,2737493,2813089,836036,871779,860135,875071,859420,875504,884159
10,10,100,1,0,2,800,56,2,40109380,42667325,42867576,53620574,53470028,50821581,52028791,76933904,109351380,123351868,130602592,143402592,140083920,152883830,2435545,2940760,3002193,2984444,3152805,2991785,3059492,999605,1017967,1000017,1038047,970930,1032465,1032460
10,10,100,1,0,2,800,60,2,42485901,46934681,47907751,58453595,57156236,54493458,54959086,72133904,104551380,118551869,125802593,138602592,135283920,148083830,2631822,3302407,3389685,3337307,3577904,3374079,3512112,1129196,1199153,1172945,1215747,1171285,1199453,1208834
10,10,100,1,0,2,800,64,2,48459607,53516980,51347493,63658051,59974721,60663749,58849406,82533905,114951381,128951869,136202593,149002593,145683921,158483830,2865985,3426152,3571504,3484741,3755437,3508276,3638720,1349965,1444689,1419552,1466883,1391847,1463980,1435253
10,10,100,1,0,2,800,68,3,47625582,53304698,51599870,64537558,60371502,61664905,58837832,77733905,110151380,127351869,131402593,147402593,140883921,156883830,3020477,3844074,3884739,3892374,4072035,3898238,3973651,1437366,1512377,1491091,1513412,1465675,1527597,1516045
10,10,100,1,0,2,800,72,3,51806785,60117979,57286746,71099178,64702812,68663683,62455476,88133905,120551381,137751869,141802593,157802593,151283921,167283830,3278462,4152785,4250580,4199740,4468382,4216916,4394620,1649341,1799791,1767455,1801077,1743897,1827917,1779946
10,10,100,1,0,2,800,76,3,54050725,61579566,60299470,73698107,68030551,70587943,66521455,83333905,115751381,132951869,137002594,153002593,146483921,162483830,3406148,4284212,4354454,4319820,4498128,4335502,4497929,1749921,1975723,1947930,1984868,1944000,1980053,1960790
10,10,100,1,0,2,800,80,3,59867500,66935115,64116666,79404954,69205991,76070543,67539709,93733906,126151382,143351870,147402594,163402593,156883922,172883830,3696758,4576604,4741751,4637851,5030129,4645946,4931375,1962202,2232850,2174352,2251509,2114668,2250051,2154586
10,10,100,1,0,2,800,84,3,62136844,66762698,67302641,79609437,73389015,75696052,71479464,88933906,121351382,138551870,142602594,158602593,152083922,168083831,3964950,5002350,5130178,5048260,5357346,5120469,5395707,2063609,2466243,2430871,2458519,2416867,2488798,2444670
10,10,100,1,0,2,800,88,3,68858651,73416434,72433447,86026530,78057421,82374451,75674513,99333907,131751382,148951870,153002594,169002594,162483922,178483831,4131944,5380067,5550498,5432514,5815610,5458187,5812157,2279821,2712163,2686294,2719934,2691080,2733813,2706111
10,10,100,1,0,2,800,92,3,67876858,70726359,71932062,84307880,78918752,80506325,76367134,94533907,126951382,144151870,148202594,164202594,157683922,173683831,4346152,5655774,5838380,5726542,6022221,5745431,6110221,2445637,2946534,2927062,2952436,2936652,2993859,2969694
10,10,100,1,0,2,800,96,3,74340642,76066241,77491921,89341273,83846711,85871900,81519009,104933907,137351383,154551870,158602595,174602594,168083923,184083832,4490346,5863031,5978580,5901620,6062678,5942322,6095213,2608748,2992818,2961115,2983851,3006205,3014475,3015659
