platcode,op,repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,coro-no-prefetch-ratio-mean,coro-no-prefetch-ratio-sd,coro-prefetch-ratio-mean,coro-prefetch-ratio-sd
aw,leaf,100,10,100,1,0,2,80,448,2,0,0.8649264789271068,0.014983294079807462,1.128692768811335,0.020601264712478494
aw,leaf,100,10,100,1,0,4,80,448,2,0,0.8517726264719642,0.012645242670934101,1.2040060928226282,0.02234940644765439
aw,svm,100,2,10,1,0,6,40,618,2,0,1.0921976268565579,0.015059608759064263,1.1673420794836749,0.013058431043218495
aw,svm,100,2,10,1,0,6,40,618,2,0,1.0930365518697955,0.012201232909075196,1.1594093947985602,0.010852670154210547
aw,svm32,100,2,10,1,0,8,400,922,4,0,0.9740127937227457,0.018096116820489942,0.8231819981749748,0.015275547208442791
aw,svm32,100,2,10,1,0,2,400,162,4,0,0.9981458371373538,0.0033099297600070092,1.0982646325027927,0.004675152267267554
aw,svmf32,100,2,10,1,0,2,100,336,4,0,0.9736809271466094,0.0025259941171034126,0.9569022492770789,0.0026635708737603138
aw,svmf32,100,2,10,1,0,6,200,316,4,0,0.9686351513341546,0.0015766336096247936,0.957675789651284,0.007101240570698857
aw,svmf64,100,2,10,1,0,6,40,544,8,0,0.9759347941807015,0.0037114089431129604,0.8297855463052811,0.003121910895317041
aw,svmf64,100,2,10,1,0,2,400,124,8,0,0.9149172867026033,0.014943849358110302,0.9258887452655553,0.013463890521806287
aw,norm,100,10,100,2,0,4,200,168,2,0,0.9978133769965042,0.000847840521520858,0.947578322694357,0.003371732080284452
aw,norm,100,10,100,2,0,4,200,168,2,0,0.9978978770458569,0.00023453550762557836,0.9479881521755834,0.0005917752092320099
aw,norm32,100,10,100,2,0,8,40,152,4,0,0.9578534293809576,0.0007190386389267038,0.9526306496097436,0.005203792925704804
aw,norm32,100,10,100,2,0,8,40,152,4,0,0.9575865524170507,0.00043702570037399503,0.9528969989941429,0.0005009449969945578
aw,normf32,100,10,100,2,0,2,40,704,4,0,0.9700982689803271,0.004270372066818752,0.7735899732351248,0.0032166270922742908
aw,normf32,100,10,100,2,0,4,100,120,4,0,0.9040608491101225,0.0070001250853380485,1.030709445004342,0.008905695109818439
aw,normf64,100,10,100,2,0,2,40,68,8,0,0.9737008920632557,0.014165324961833727,0.9929755439287652,0.014792204421566868
aw,normf64,100,10,100,2,0,4,100,60,8,0,0.9570385790389829,0.006288200882687437,1.06903878294131,0.007123768523228953
aw,cnn,100,2,10,2,0,6,400,22,2,0,0.9195724515703924,0.005174260942080148,0.9007353724037377,0.003329831662977341
aw,cnn,100,2,10,2,0,6,400,22,2,0,0.9186241768111922,0.07475623216329591,0.8950116316800333,0.08216086299779912
aw,cnn32,100,2,10,2,0,8,100,710,4,0,0.9897342692319672,0.0006206211617191343,0.9485202211063546,0.0006550397339220009
aw,cnn32,100,2,10,2,0,2,100,206,4,0,0.9593248455066786,0.002512359546614173,0.9543800386448451,0.002955670888611735
aw,cnnf32,100,2,10,2,0,2,100,870,4,0,0.9879992689846223,0.00886178213949065,0.8369990747874345,0.005745288227284742
aw,cnnf32,100,2,10,2,0,2,200,214,4,0,0.9621974793782545,0.027867701597245567,0.9492661789175334,0.0270855292234523
aw,cnnf64,100,2,10,2,0,8,200,150,8,0,0.9336558903530521,0.008267329469077028,0.8874062841710335,0.007808704336928887
aw,cnnf64,100,2,10,2,0,8,200,150,8,0,0.9320986331118406,0.006897748090944372,0.8838859910832807,0.00640320579872362
