repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,400,4,1,3012836,6227620,7155173,8926917,9682028,10501766,11214925,11687882,26307836,31708360,37760589,42560589,42641882,47441827,115646,115150,112084,116688,116810,129191,130295,10708,11027,11036,11369,11185,14675,14346
10,10,100,1,0,2,400,8,1,3353237,7291362,8248595,10098061,10707663,11384591,12084524,13287882,29507836,34908361,40960589,45760589,45841882,50641827,258981,259957,258128,263506,262715,272165,272189,20635,21983,21657,22025,21987,25729,25209
10,10,100,1,0,2,400,12,1,4733601,8703593,9635709,12050385,12302759,13364011,13955858,20087882,35907837,41308361,47360589,52160589,52241882,57041827,387099,385790,380580,393530,386928,398780,399258,34294,35765,36345,35480,36358,40261,39475
10,10,100,1,0,2,400,16,1,4127136,7981172,9007944,10863729,11479361,12213479,12921948,16087882,32307836,37708361,43760589,48560589,48641882,53441827,482070,488852,497492,500868,498727,513476,511257,45155,51008,49237,49987,50983,54401,54103
10,10,100,1,0,2,400,20,1,5492336,9370454,10373385,12552446,12911873,14071420,14558012,22887882,38707837,44108361,50160589,54960590,55041882,59841827,588497,603372,597746,610671,600709,620867,613793,58252,61287,62447,62307,63467,67309,67626
10,10,100,1,0,2,400,24,1,4947263,8689700,9662989,11461765,12112733,12820015,13477753,18887882,35107837,40508360,46560590,51360589,51441883,56241827,665383,715105,704833,731414,721126,736676,737147,72130,77306,79426,79496,81572,84717,84179
10,10,100,1,0,2,400,28,1,6325512,10134630,11138142,13192779,13620624,14408862,15070134,25687882,41507837,46908361,52960589,57760590,57841882,62641827,807221,844202,832995,826202,849579,861202,859917,82461,91766,94403,100112,93816,98813,98452
10,10,100,1,0,2,400,32,1,5858710,9442209,10453861,12595884,13140142,13647125,14403429,21687882,37907837,43308361,49360589,54160590,54241882,59041827,861251,919939,923077,957138,955809,963451,939717,96601,108322,109192,109022,108907,115042,118418
10,10,100,1,0,2,400,36,2,7228376,10887858,12143900,13833204,14336558,15088985,15798758,28487882,44307837,51308361,55760590,62160590,60641883,67041827,969503,1042370,1018313,1039021,1067983,1067476,1054748,111237,120902,127290,126329,123696,128609,130688
10,10,100,1,0,2,400,40,2,6699413,10066712,11244443,12712201,13617243,14326372,15238176,24487882,40707836,47708361,52160589,58560590,57041882,63441827,1064980,1133203,1135209,1151695,1147575,1155577,1180959,119783,124342,128080,132867,137673,142767,141422
10,10,100,1,0,2,400,44,2,8016061,11558799,12661529,14777577,15271095,15666765,16432464,31287882,47107837,54108361,58560589,64960590,63441883,69841827,1174816,1229368,1244219,1249203,1262576,1272764,1295117,136137,156700,153670,159213,158880,161267,159459
10,10,100,1,0,2,400,48,2,7767370,10978710,12107592,13710715,14403917,15095117,15834826,27287882,43507837,50508361,54960589,61360589,59841883,66241827,1271764,1365817,1368059,1397864,1403335,1416366,1395563,143129,163263,165815,167476,167543,175262,180792
10,10,100,1,0,2,400,52,2,8903981,12303714,13392766,15149088,15804655,16383048,17180294,34087882,49907837,56908361,61360590,67760590,66241883,72641827,1361442,1462915,1438706,1470946,1493215,1491022,1490057,156619,179095,188814,184499,183947,190176,193731
10,10,100,1,0,2,400,56,2,8736134,11772602,12871613,14468508,15223986,15867505,16575627,30087882,46307837,53308361,57760589,64160590,62641883,69041827,1440465,1545938,1584756,1592272,1608643,1557573,1608391,173672,187035,185549,193108,191463,211805,204721
