repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,40,4,1,717464,1260680,1419600,1757048,1950361,1991888,2122323,1492402,2871845,3491817,4187498,4747498,4407374,4967283,221235,987436,1067307,1425564,1505545,1698896,1778354,5166,6662,1524,7009,1754,8144,2696
10,10,100,1,0,2,40,8,1,1266100,1723774,1853934,2243669,2379157,2402606,2482239,2412402,3791845,4411817,5107498,5667498,5327374,5887283,381232,1148519,1228438,1586048,1665536,1857608,1930414,9022,11573,4504,11408,4388,12735,5389
10,10,100,1,0,2,40,12,1,1254431,1793114,1871162,2347058,2413384,2442035,2531246,2012402,3391845,4051817,4707498,5267498,4927374,5487283,301230,1028753,1108423,1466015,1545516,1731041,1819589,17260,17550,4778,17713,5057,18498,5761
10,10,100,1,0,2,40,16,1,2411647,2757267,2763716,3261185,3251259,3386622,3384812,2932402,4311845,4971817,5627498,6187498,5847374,6407283,461237,1187687,1267663,1625875,1705538,1891504,1973748,23060,22800,9400,22659,9783,23759,10914
10,10,100,1,0,2,40,20,1,1820023,2628115,2767797,3143156,3381096,3268501,3491551,2212402,3591845,4251817,4907498,5467498,5127374,5687283,355238,1066920,1148950,1507052,1585514,1769968,1865978,25877,26676,9647,27168,9909,28600,10954
10,10,100,1,0,2,40,24,1,2643891,3389608,3378278,3890670,3994871,4027158,4097014,3132402,4511845,5171817,5827498,6387498,6047374,6607283,522653,1227593,1307111,1665529,1747556,1931659,2010487,30045,31626,16153,35987,19579,34412,17710
10,10,100,1,0,2,40,28,1,1532338,2193668,2299878,2752954,2756074,2905317,2915093,2412402,3791845,4451817,5107498,5667498,5327374,5887283,381249,1107004,1187427,1546456,1625570,1811893,1890224,34292,36184,17284,37201,17361,38416,18960
10,10,100,1,0,2,40,32,1,2755417,3278683,3186800,3772974,3662955,3996172,3812635,3332402,4711845,5371817,6027498,6587498,6247374,6807283,541238,1267924,1347278,1706030,1785528,1970779,2050581,38999,42628,23680,43478,24468,47301,25582
10,10,100,1,0,2,40,36,2,1692196,2391599,3085540,3023390,3551572,3193702,3837956,2612402,3991845,4811817,5307498,6027498,5527374,6247283,421232,1147520,1310871,1586451,1769384,1850061,2058825,45703,48325,2411,48724,2548,50463,4402
10,10,100,1,0,2,40,40,2,3059668,3496672,3823520,4016090,4413318,4208078,4555354,3532402,4911845,5731817,6227498,6947498,6447374,7167283,581237,1307439,1517965,1745485,1945823,2010455,2239801,50066,53153,7244,53285,7612,55610,9510
