repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,2,0,2,200,2,4,1,7817,85249,99395,100074,114751,112595,122399,2900,277675,371543,359311,447311,362560,454487,851,1167,1488,1147,1479,1325,1572,816,977,1222,970,1220,1095,1246
2,2,10,2,0,2,200,6,4,2,180056,217883,235024,234692,251273,285339,296756,576370,727285,841153,808921,924841,907210,1019137,4617,5224,5137,5244,5199,5309,5347,2377,2549,2512,2607,2560,2615,2646
2,2,10,2,0,2,200,10,4,2,223569,264460,280399,295647,310755,324720,342170,699130,850045,963913,931681,1047601,1029970,1141897,9720,10161,10138,10237,10216,10420,10284,3379,3603,3565,3681,3625,3711,3732
2,2,10,2,0,2,200,14,4,3,259551,303310,320872,318263,336948,366088,382773,821890,972805,1106673,1054441,1190361,1152730,1284657,13619,14081,13955,14153,14023,14311,14202,5195,5432,5417,5538,5475,5619,5578
2,2,10,2,0,2,200,18,4,4,299951,346931,382044,368897,391287,412988,436693,944650,1095565,1269433,1177201,1353121,1275490,1447417,17720,17846,17839,18914,18756,19228,19237,6385,6627,6657,6290,6289,6370,6374
2,2,10,2,0,2,200,22,4,5,368888,406363,435256,428818,457021,469989,493207,1067410,1218325,1412193,1299961,1495881,1398250,1590177,22547,22736,23184,24222,23954,24404,24423,8350,8598,8408,8146,8096,8175,8219
2,2,10,2,0,2,200,26,4,5,419082,461234,491257,479113,512193,526772,542491,1190170,1341085,1534953,1422721,1618641,1521010,1712937,31484,31710,31479,31975,31386,31930,31686,8470,8590,8620,8739,8714,8704,8660
2,2,10,2,0,2,200,30,4,6,480883,521633,548093,536489,562145,608236,629335,1312930,1463845,1677713,1545481,1761401,1643770,1855697,35945,36361,35914,38581,37720,39224,38522,10516,10635,10553,10014,9967,10305,10154
2,2,10,2,0,2,200,34,4,7,538237,579353,613604,601367,622364,659541,679342,1435690,1586605,1840473,1668241,1924161,1766530,2018457,43565,43855,41369,44043,41809,44254,42844,11244,11485,11294,11525,11354,11649,11596
2,2,10,2,0,2,200,38,4,8,576451,634639,639297,638610,638895,701666,706230,1558450,1709366,1859233,1791001,1938921,1889290,2033217,50011,50642,45993,50209,47933,50549,48097,12467,13017,12912,12832,12756,12776,12796
2,2,10,2,0,2,200,42,4,8,620147,675333,681643,687344,691381,739149,747544,1681210,1832126,1981993,1913761,2061681,2012050,2155977,49215,49667,48043,49697,48148,49835,48109,16221,16592,16210,16547,16450,16456,16453
2,2,10,2,0,2,200,46,4,9,656304,701059,725309,720611,735308,769636,787785,1803970,1954885,2140753,2036521,2220441,2134810,2314737,56965,59392,59435,60875,59333,61444,59590,16532,16253,15556,15520,15461,15626,15606
2,2,10,2,0,2,200,50,4,10,739926,784861,802454,808507,810303,857808,858609,1926730,2077645,2303513,2159281,2383201,2257570,2477497,63133,63530,59520,67769,62711,68214,62596,18216,18435,18452,17123,16970,17249,17107
2,2,10,2,0,2,200,54,4,11,785919,824831,838607,840937,849335,886534,900165,2049490,2200405,2446273,2282041,2525961,2380330,2620257,72975,73435,66140,73774,67559,74204,67730,18059,18087,17675,18222,17803,18249,18058
2,2,10,2,0,2,200,58,4,11,822890,872543,901429,893884,912127,969166,975808,2172250,2323165,2569033,2404801,2648721,2503090,2743017,77758,78178,74857,78389,74724,78983,75320,19837,19861,19951,20065,20084,20113,20200
2,2,10,2,0,2,200,62,4,12,886779,942127,965539,957222,958043,1013639,1023790,2295010,2445925,2711793,2527561,2791481,2625850,2885777,78642,79588,73944,85000,76882,85601,78634,23433,23843,24064,21996,22186,22414,22604
2,2,10,2,0,2,200,66,4,13,952083,1006260,1027879,1020177,1026949,1071417,1089229,2417770,2568685,2874553,2650321,2954241,2748610,3048537,83582,90196,79535,90406,80904,90967,81670,25546,23868,24859,23728,24248,23817,24226
2,2,10,2,0,2,200,70,4,14,998231,1043423,1061509,1058438,1062530,1114227,1122306,2540530,2691446,3017313,2773081,3097001,2871370,3191297,95201,96012,85973,96181,86524,96780,87425,25043,25137,24490,24914,24308,25047,24542
2,2,10,2,0,2,200,74,4,14,1054265,1097885,1115573,1121301,1119629,1170228,1177157,2663290,2814205,3140073,2895841,3219761,2994130,3314057,100552,101243,91004,101457,90975,101998,91779,26638,26888,27212,26873,27144,26930,27133
2,2,10,2,0,2,200,78,4,15,1092607,1138905,1165884,1156614,1166042,1214441,1227182,2786050,2936966,3282833,3018601,3362521,3116890,3456817,92323,93164,88291,93270,87553,93823,87863,33630,34346,33248,33783,33251,33918,33450
2,2,10,2,0,2,200,82,4,16,1226347,1212660,1226197,1235038,1222403,1300650,1285842,2908810,3059725,3313593,3141361,3393281,3239650,3487577,104408,105000,96774,105092,96661,112463,101364,32253,32384,30902,32400,31562,30080,29670
2,2,10,2,0,2,200,86,4,17,1222919,1259796,1253992,1276690,1262239,1320041,1326261,3031570,3182485,3472353,3264121,3552041,3362410,3646337,117184,117879,102240,118091,104221,118078,106778,31859,31868,32135,31630,31988,31466,31299
