repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,922622,1920894,2213924,2666329,3107491,2838058,3152767,3975945,7034800,8115284,9567589,10527589,10771013,11730826,3327,3377,3376,3635,3705,9034,9124,2651,2813,2720,2977,2953,6463,6371
10,10,100,1,0,2,80,8,1,1289824,2239604,2539785,3114200,3444477,3220633,3340282,4455945,7914800,8995284,10527589,11487589,11731013,12690826,11068,11032,10596,11739,11534,19857,20034,4067,4342,4402,4617,4527,8095,7967
10,10,100,1,0,2,80,12,1,2795116,4018159,4300547,3665307,4095732,3859684,3947957,7176285,10488080,11568564,13087589,14047589,14291013,15250826,8356,8482,7960,9832,8979,19792,19715,5857,6225,6189,6464,6406,9907,9688
10,10,100,1,0,2,80,16,1,2100295,2881470,3167078,3441135,3720154,3628753,3958187,6216855,9711310,10791794,12287589,13247589,13491013,14450826,39865,38810,38844,40780,41631,53611,55069,7099,7840,7934,8170,8213,11689,11702
10,10,100,1,0,2,80,20,1,3166953,4132632,4423471,4102829,4277867,4228767,4381384,8936665,12264370,13344854,14847589,15807589,16051013,17010826,83929,81593,80541,82949,83155,92900,93015,8960,9831,9778,9974,9931,13440,13402
10,10,100,1,0,2,80,24,1,2444015,3224409,3378985,4007905,4105724,4048537,4176366,7976915,11473440,12553924,14047589,15007589,15251013,16210826,115994,109748,110663,112435,111846,120684,120932,10722,11769,11443,11978,11526,15507,15285
10,10,100,1,0,2,80,28,1,3334990,4068407,4287048,4377895,4658792,4621829,4803221,10696815,14029230,15109714,16607589,17567589,17811013,18770827,155004,146040,145786,146889,147069,153781,152038,12395,13088,12939,13404,13221,17114,16883
10,10,100,1,0,2,80,32,1,3609101,4317154,4563504,4409583,4471904,4472881,4667031,9736695,13226530,14307014,15807589,16767589,17011013,17970826,183428,176032,175823,174561,176521,182170,181523,14663,15967,15893,16164,15777,19956,19905
10,10,100,1,0,2,80,36,2,4885495,5555107,5803389,4855900,5096247,5099481,5503424,12456375,15769720,17170204,18367589,19647589,19571013,20850826,193499,186527,186007,185826,186764,192916,193996,17527,18351,18202,18483,18301,22313,21870
10,10,100,1,0,2,80,40,2,3570545,4120712,4343321,4759302,5010697,4977464,5370826,11496035,14957000,16357484,17567589,18847589,18771013,20050826,225751,217481,218768,216966,219286,223792,225550,19372,20146,20191,20737,20445,24111,24067
