repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,10,100,2,0,2,800,4,2,1,32059073,38613399,38279351,42756078,45746079,42464111,45363307,44849398,81272477,98468263,109331974,128531975,105980800,124380728,488468,489257,507135,512573,509481,518654,515422,35979,35936,34689,34141,34568,37175,37956
2,10,100,2,0,2,800,8,2,1,61454847,68256193,64284313,68848703,71870047,68461440,71585597,76849400,113272480,130468264,141331977,160531976,137980803,156380729,1046219,1045368,1035616,1100320,1088735,1108587,1095940,77253,77973,77939,72827,72180,74937,74931
2,10,100,2,0,2,800,12,2,1,90862713,97371323,90575291,95046065,98193379,94851427,97707193,108849402,145272482,162468266,173331978,192531978,169980804,188380731,1578682,1577782,1574115,1577523,1665002,1678377,1674244,122973,123648,122923,122937,113811,116750,116386
2,10,100,2,0,2,800,16,2,1,120252248,126698813,116854804,121337025,124452485,120865736,123988849,140849404,177272484,194468267,205331980,224531980,201980806,220380733,2252396,2248355,2229668,2242967,2224172,2259987,2242088,154240,155648,155624,155835,155588,158074,157868
2,10,100,2,0,2,800,20,2,1,149661682,156158618,143010026,147621012,150543498,147133561,150114650,172849405,209272486,226468270,237331981,256531982,233980808,252380734,2477524,2483599,2479679,2481419,2480698,2492940,2490462,224381,239347,240464,239299,238712,241565,243117
2,10,100,2,0,2,800,24,2,1,179286228,185769578,169431724,173977148,176854460,173509795,176385243,204849408,241272487,258468271,269331983,288531984,265980809,284380737,2985386,2998002,2992284,2995354,2994769,3009585,3164524,321160,320109,317209,317929,320413,320383,316580
2,10,100,2,0,2,800,28,2,1,208805782,218593210,196319212,207104446,203297639,199809353,202800975,236849409,273272490,290468273,301331985,320531985,297980811,316380738,3956113,3972957,3973313,3978097,3971965,3996247,3998079,352270,349392,353640,348129,347145,352169,351634
2,10,100,2,0,2,800,32,2,1,241974018,245210856,222456414,226978900,230049510,226411429,229351608,268849412,305272491,322468275,333331987,352531987,329980813,348380740,4540116,4555351,4533174,4551031,4540675,4580504,4558144,491959,575353,499504,496556,497326,508634,499439
2,10,100,2,0,2,800,36,2,2,270648457,275759787,249385431,253592373,256797856,253383383,256092121,300849414,337272494,362468277,365331989,392531989,361980814,388380742,5079192,5105858,4975424,5096843,5003523,5123950,5049102,674593,679522,685579,679368,685483,688677,690355
2,10,100,2,0,2,800,40,2,2,297949002,304518052,275778140,280161065,282807735,279778297,282446939,332849415,369272495,394468278,397331990,424531991,393980816,420380744,5254367,5279227,5174001,5279295,5523568,5649639,5554118,1009497,1017324,1027231,1015881,927870,931669,936675
