repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,4,100,4,1,1134525,0,0,0,0,3294419,3457246,4952576,0,0,0,0,13179373,14379170,3977,0,0,0,0,10474,10545,3049,0,0,0,0,6797,6725
10,10,100,1,0,4,100,8,1,1398770,0,0,0,0,3730058,3858622,5556006,0,0,0,0,14382803,15582599,7897,0,0,0,0,16971,16688,4868,0,0,0,0,9432,9286
10,10,100,1,0,4,100,12,1,2791323,0,0,0,0,4625672,4790315,8956216,0,0,0,0,17582804,18782599,36569,0,0,0,0,47554,47730,6487,0,0,0,0,11150,10793
10,10,100,1,0,4,100,16,1,3582935,0,0,0,0,4355165,4381559,7756536,0,0,0,0,16582734,17782529,82080,0,0,0,0,90804,89698,9307,0,0,0,0,14121,14030
10,10,100,1,0,4,100,20,1,2821379,0,0,0,0,5099185,5204003,11153556,0,0,0,0,19779373,20979170,130345,0,0,0,0,131759,133302,10914,0,0,0,0,16248,16015
10,10,100,1,0,4,100,24,1,3001853,0,0,0,0,4747830,4951560,9956926,0,0,0,0,18782803,19982600,167179,0,0,0,0,166708,166974,12931,0,0,0,0,18249,17789
10,10,100,1,0,4,100,28,1,5355371,0,0,0,0,5590026,5801422,13356446,0,0,0,0,21982803,23182600,197665,0,0,0,0,197768,190802,15434,0,0,0,0,20372,20842
10,10,100,1,0,4,100,32,1,5130011,0,0,0,0,5439511,5517387,12156526,0,0,0,0,20982733,22182530,222420,0,0,0,0,222536,220741,19250,0,0,0,0,25007,24826
10,10,100,1,0,4,100,36,2,4436048,0,0,0,0,6147368,6309870,15552646,0,0,0,0,24179373,25779169,254530,0,0,0,0,251918,251356,20190,0,0,0,0,26490,25978
10,10,100,1,0,4,100,40,2,4340925,0,0,0,0,6038365,6116785,14356016,0,0,0,0,23182803,24782600,276515,0,0,0,0,281523,281163,24878,0,0,0,0,29239,28593
10,10,100,1,0,4,100,44,2,6659313,0,0,0,0,6847096,6944483,17756616,0,0,0,0,26382803,27982599,317878,0,0,0,0,314950,307594,27205,0,0,0,0,32957,33800
10,10,100,1,0,4,100,48,2,5730017,0,0,0,0,6750782,6826783,16556786,0,0,0,0,25382733,26982530,341596,0,0,0,0,331034,332553,30880,0,0,0,0,38828,37721
10,10,100,1,0,4,100,52,2,7039915,0,0,0,0,7481598,7602597,19953156,0,0,0,0,28579373,30179170,357360,0,0,0,0,360800,361970,32007,0,0,0,0,38258,37024
10,10,100,1,0,4,100,56,2,6044499,0,0,0,0,7436130,7534091,18756926,0,0,0,0,27582803,29182600,394952,0,0,0,0,387752,385332,37010,0,0,0,0,44800,44640
10,10,100,1,0,4,100,60,2,6715545,0,0,0,0,8354342,8359193,22156186,0,0,0,0,30782803,32382599,425165,0,0,0,0,411677,407797,38651,0,0,0,0,47226,47229
10,10,100,1,0,4,100,64,2,7436870,0,0,0,0,8298029,8212812,20956696,0,0,0,0,29782734,31382529,440608,0,0,0,0,443469,437858,46580,0,0,0,0,53779,52529
10,10,100,1,0,4,100,68,3,7828410,0,0,0,0,8924569,9027191,24353326,0,0,0,0,32979374,34979170,470909,0,0,0,0,477657,481358,48649,0,0,0,0,55869,53934
10,10,100,1,0,4,100,72,3,7818032,0,0,0,0,8953413,8969190,23156186,0,0,0,0,31982803,33982600,517099,0,0,0,0,520441,523029,51862,0,0,0,0,59416,58671
10,10,100,1,0,4,100,76,3,9513484,0,0,0,0,9687223,9751273,26556476,0,0,0,0,35182803,37182600,527716,0,0,0,0,512174,522380,55468,0,0,0,0,65718,62513
10,10,100,1,0,4,100,80,3,8712008,0,0,0,0,9631708,9598885,25356116,0,0,0,0,34182733,36182530,553604,0,0,0,0,550607,557846,59190,0,0,0,0,66922,65473
10,10,100,1,0,4,100,84,3,9366767,0,0,0,0,10408006,10433919,28753216,0,0,0,0,37379374,39379170,609265,0,0,0,0,605069,609626,61303,0,0,0,0,69764,69585
10,10,100,1,0,4,100,88,3,9685979,0,0,0,0,10437611,10375442,27556786,0,0,0,0,36382804,38382600,628666,0,0,0,0,625134,634428,67302,0,0,0,0,75479,74120
10,10,100,1,0,4,100,92,3,10973973,0,0,0,0,11166303,11226784,30956636,0,0,0,0,39582804,41582600,651487,0,0,0,0,644124,653510,71480,0,0,0,0,79497,77927
10,10,100,1,0,4,100,96,3,10676783,0,0,0,0,11142497,11115845,29756516,0,0,0,0,38582733,40582530,693674,0,0,0,0,690087,678706,73264,0,0,0,0,82525,84940
