repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,1062716,1262175,1443847,1809704,1961560,2143677,2270113,2293472,5310949,6391413,7482159,8442159,8683601,9643396,3312,3258,3367,3617,3676,9241,9193,2559,2725,2737,2901,2905,6329,6064
10,10,100,1,0,2,80,8,1,1380731,1529442,1684306,2120614,2229731,2439663,2540676,3333472,6350949,7431413,8522159,9482159,9723601,10683396,5238,5059,4991,5394,5514,11878,11691,4165,4276,4167,4419,4455,7815,7652
10,10,100,1,0,2,80,12,1,1418439,1777893,1955200,2467160,2507645,2810651,2866771,3893472,7150949,8231413,9322159,10282159,10523601,11483396,10112,9812,9983,11121,11386,20607,20175,5568,5498,5399,5707,5552,9062,8894
10,10,100,1,0,2,80,16,1,1845860,2138609,2242502,2801156,2833201,3146576,3139897,4933472,8190949,9271413,10362159,11322159,11563601,12523396,34978,34379,34136,35003,35989,46632,47873,6976,7127,6980,7107,6991,10459,10231
10,10,100,1,0,2,80,20,1,1803294,2052552,2175191,2650623,2674105,2999718,3014670,4453472,7710949,8791413,9882159,10842159,11083601,12043396,69328,68689,68369,70242,71857,79877,82537,8254,8417,8225,8655,8415,11882,11540
10,10,100,1,0,2,80,24,1,2152496,2400714,2500517,3029787,2997874,3361977,3344555,5493472,8750949,9831413,10922159,11882159,12123602,13083396,95065,91596,91905,93653,99553,102622,108693,10096,9900,9780,10051,9861,13591,13361
10,10,100,1,0,2,80,28,1,2156058,2269594,2383438,2878611,2838281,3169937,3176501,5013472,8270949,9351413,10442159,11402159,11643602,12603396,121406,120908,120827,123009,128980,129116,135752,12114,12133,11735,12286,11801,15870,15399
10,10,100,1,0,2,80,32,1,3041247,2829294,2816275,3322038,3176118,3656258,3507194,6053472,9310949,10391413,11482159,12442159,12683601,13643396,141138,139180,138218,140484,145259,147560,150778,13754,13961,13612,13966,13669,17404,17192
10,10,100,1,0,2,80,36,2,2349978,2462888,2558026,3028121,3023107,3356851,3383099,5573472,8830949,10231413,11002159,12282159,12203602,13483396,148893,148067,147490,150005,151107,155788,156116,15253,15598,15152,15665,15254,19228,18764
10,10,100,1,0,2,80,40,2,2705955,2931163,2974562,3373831,3301562,3725473,3637127,6613472,9870949,11271413,12042159,13322159,13243602,14523396,169169,169129,167600,169274,172947,175018,177986,18136,18284,17913,18213,17923,21694,21410
10,10,100,1,0,2,80,44,2,2616745,2653404,2752748,3201638,3178018,3548130,3539639,6133472,9390949,10791413,11562159,12842159,12763602,14043396,181848,180124,180990,184461,191745,191050,196362,19037,19260,18610,19033,18553,22797,22482
10,10,100,1,0,2,80,48,2,3121880,3097196,3091459,3694718,3493354,4000448,3820266,7173472,10430949,11831413,12602159,13882159,13803602,15083396,204782,200932,201158,202642,206633,209012,213191,21796,21590,21100,21628,21346,25601,24992
10,10,100,1,0,2,80,52,2,2897140,2899329,2979497,3443007,3388226,3770632,3736577,6693472,9950949,11351413,12122159,13402159,13323601,14603396,211319,210000,208182,212029,218368,217311,226353,22852,23284,22801,23450,22924,27303,26693
10,10,100,1,0,2,80,56,2,3218575,3234609,3281570,3801142,3693144,4136429,4011183,7733472,10990949,12391413,13162159,14442159,14363602,15643396,234086,232684,233549,233612,242190,241108,250811,24756,24382,24023,24625,24199,28750,28022
10,10,100,1,0,2,80,60,2,3045039,3107573,3177960,3783611,3624251,4004222,3935565,7253472,10510949,11911413,12682159,13962159,13883602,15163396,238542,239792,242892,243681,255531,251966,263439,29771,29712,29223,29985,29600,33860,33464
10,10,100,1,0,2,80,64,2,3904178,3448360,3400210,4002601,3773819,4337638,4125829,8293472,11550949,12951413,13722159,15002159,14923601,16203396,260117,262488,261194,263355,270467,270168,277515,29988,30349,29340,30455,29632,34183,33510
10,10,100,1,0,2,80,68,3,3335037,3352920,3372837,3881250,3783491,4718924,4344386,7813472,11070949,12791413,13242159,14842159,14443602,16043396,269035,268478,271575,272111,274407,277443,279523,31272,31771,31095,32216,31543,36053,35544
10,10,100,1,0,2,80,72,3,3774181,3730661,3712551,4255214,4011238,4535073,4351061,8853472,12110949,13831413,14282159,15882159,15483601,17083396,296562,295040,297586,299720,304606,307441,308814,36173,36548,35695,36707,35621,40611,39927
10,10,100,1,0,2,80,76,3,3380768,3473061,3524060,3976943,3876147,4324103,4235894,8373472,11630949,13351413,13802159,15402159,15003601,16603396,299580,301240,303756,304675,314899,311688,320215,39269,38840,37828,39286,37864,43389,41868
10,10,100,1,0,2,80,80,3,4108678,4077229,3977924,4584985,4238851,4897471,4574320,9413472,12670949,14391413,14842159,16442159,16043602,17643396,320163,317282,319540,322147,330310,329279,338137,41422,41745,40811,41721,40559,45583,45047
10,10,100,1,0,2,80,84,3,3738701,3810405,3812913,4333766,4176213,4685928,4493873,8933472,12190949,13911413,14362159,15962159,15563602,17163396,324609,324804,330163,325136,339549,333178,348523,41783,41912,41398,42409,41322,45974,45187
10,10,100,1,0,2,80,88,3,4013697,4084840,4083042,4651396,4413055,4929970,4709635,9973472,13230949,14951413,15402159,17002159,16603602,18203396,352775,352926,354869,352693,371424,360546,377961,46136,45810,45236,45907,44766,50297,49097
10,10,100,1,0,2,80,92,3,4006617,4097898,4078119,4716104,4540859,4939333,4739839,9493472,12750949,14471413,14922159,16522159,16123601,17723396,375931,376524,381014,378013,391506,385420,399262,50509,50134,49188,50739,49960,54691,53457
10,10,100,1,0,2,80,96,3,4579237,4321806,4177475,4888712,4491501,5161430,4805210,10533472,13790949,15511413,15962159,17562159,17163602,18763397,386708,389877,392975,393748,407663,394514,413060,50537,50436,49705,50897,49363,55398,53360
10,10,100,1,0,2,80,100,4,4168783,4296961,4265789,4829662,4520494,5097329,4852555,10053472,13310949,15351413,15482159,17402159,16683602,18603396,389230,394739,397424,397551,404639,403226,408260,53526,53755,52575,54280,52587,58078,56799
10,10,100,1,0,2,80,104,4,4567630,4557581,4512274,5095743,4760003,5418371,5045611,11093472,14350949,16391413,16522159,18442159,17723601,19643397,408414,410986,414230,413359,421905,419675,430038,58078,58512,57161,58742,57167,62910,60915
10,10,100,1,0,2,80,108,4,4356493,4449025,4435527,4979840,4674457,5310941,5081975,10613472,13870949,15911413,16042159,17962159,17243602,19163396,415049,414597,420566,420821,432629,426992,440151,59625,60218,58548,60225,58593,64488,62830
10,10,100,1,0,2,80,112,4,4863292,4838219,4691047,5319453,4910912,5674083,5244145,11653472,14910949,16951413,17082159,19002159,18283602,20203396,441342,441773,452287,446445,462209,450797,465848,63123,63428,62229,63224,61530,67936,66034
10,10,100,1,0,2,80,116,4,4703234,4780084,4733664,5257010,4914851,5811571,5320806,11173472,14430949,16471413,16602159,18522159,17803601,19723397,453172,457934,464258,454870,470699,464456,479506,67528,65963,65055,66543,64774,70473,68864
10,10,100,1,0,2,80,120,4,4975968,5000047,4880070,5511972,5100757,5870187,5491042,12213472,15470949,17511413,17642159,19562159,18843602,20763396,465701,472090,480246,473509,492577,478350,500292,67522,67344,66343,67925,66719,72535,70993
10,10,100,1,0,2,80,124,4,4840323,4833225,4874570,5680386,5088561,5696024,5483405,11733472,14990949,17031413,17162159,19082159,18363602,20283396,481164,498657,514086,498367,514388,505471,529578,72106,71448,70553,71953,71062,76670,75061
10,10,100,1,0,2,80,128,4,5327376,5080696,4915201,5615148,5174090,5983501,5596318,12773472,16030949,18071413,18202159,20122159,19403602,21323396,485559,495478,497326,497440,519632,506661,521414,75529,75482,73802,75716,72919,80324,78225
10,10,100,1,0,2,80,132,5,5144339,5161421,5146688,5704223,5360418,6042558,5688493,12293472,15550949,17911413,17722159,19962159,18923602,21163396,501184,512197,514640,511350,523220,524435,530234,75693,76100,74422,76434,74055,80465,77870
10,10,100,1,0,2,80,136,5,5461469,5385911,5281629,6002969,5480493,6335948,5887350,13333472,16590949,18951413,18762159,21002159,19963602,22203397,505644,516263,520299,517503,528003,524657,541143,78937,78809,78022,79599,77408,83830,81571
10,10,100,1,0,2,80,140,5,5351258,5459663,5439785,6087582,5602936,6363136,5974636,12853472,16110949,18471413,18282159,20522159,19483602,21723396,536545,541922,543055,544599,557962,550761,561229,82201,81040,79683,81401,78706,86083,83013
10,10,100,1,0,2,80,144,5,5599346,5587809,5482102,6169745,5611242,6569102,6046571,13893472,17150949,19511413,19322159,21562159,20523602,22763396,559260,566520,571356,566029,584918,572146,589239,84418,83127,81792,83667,81315,88138,85470
10,10,100,1,0,2,80,148,5,5653118,5539345,5527596,6185488,5738998,6480947,6096631,13413472,16670949,19031413,18842159,21082159,20043601,22283396,569810,587129,592965,582172,606305,593066,613487,87326,86567,85634,87227,84797,91585,89095
10,10,100,1,0,2,80,152,5,5512218,5564900,5572902,6182428,5807110,6631793,6210005,14453472,17710949,20071413,19882159,22122159,21083602,23323397,595479,595531,605890,612709,614199,608149,637596,90841,89883,87843,89951,87867,94720,91419
10,10,100,1,0,2,80,156,5,5741622,5777719,5789481,6411914,5952472,6773362,6303203,13973472,17230949,19591413,19402159,21642159,20603602,22843396,589532,601191,612614,604679,632179,611804,639401,91349,90541,89449,90992,88577,95397,92705
10,10,100,1,0,2,80,160,5,6235103,6032423,5846149,6638887,5971875,7015602,6542839,15013472,18270949,20631413,20442159,22682159,21643601,23883397,627681,632586,647962,635857,657726,639784,666041,102041,97310,95734,98044,95004,102152,98822
10,10,100,1,0,2,80,164,6,5954224,5820678,5845375,6475616,6110803,6866353,6559295,14533472,17790949,20471413,19962159,22522159,21163602,23723397,616893,631545,622950,626250,636047,638550,641467,97960,96810,95310,97973,94549,102078,98776
10,10,100,1,0,2,80,168,6,6155350,6175464,6038591,6876212,6315826,7201117,6706569,15573472,18830949,21511413,21002159,23562159,22203602,24763397,629592,639983,634940,637366,654032,646072,666932,102963,102324,100410,102785,98591,107306,102767
