repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,2,0,2,100,4,2,1,3384301,4686917,5233087,5248703,5748467,6140838,6738141,5185024,9310590,10660594,12360839,13560839,13794146,14994076,25418,25347,24564,25492,25837,36355,34803,4806,5074,5057,5186,5185,8711,8649
10,10,100,2,0,2,100,8,2,1,7445093,7876510,8963633,8983939,9378785,9843153,10057694,9628774,13754341,15104349,16804589,18004589,18237917,19437827,103557,106742,100949,107160,101653,121280,115687,9331,9485,9367,9409,9899,13077,13138
10,10,100,2,0,2,100,12,2,1,10920500,11144998,12565326,13177402,13004260,13504207,13702875,13937274,18062841,19412849,21113089,22313089,22546437,23746327,162196,159189,157520,163679,159608,170282,168288,11701,12364,12150,13348,12388,15959,15965
10,10,100,2,0,2,100,16,2,1,14556462,14294912,16437538,16293748,16660163,17262051,17512214,18337274,22462850,23812858,25513090,26713090,26946462,28146327,234181,229047,228292,231054,230304,238801,238015,16168,16795,16881,17076,17104,21352,20850
10,10,100,2,0,2,100,20,2,1,17793866,17647790,20099433,19956862,20584117,21058347,21032084,22737275,26862850,28212859,29913090,31113090,31346468,32546328,320193,312312,311792,314242,313083,321522,320594,20430,21487,20979,20958,21056,24607,24901
10,10,100,2,0,2,100,24,2,1,21199937,20942828,23576787,23613592,23994387,24462439,24681355,27137275,31262859,32612868,34313090,35513090,35746503,36946328,374198,367512,366643,369231,367815,377355,376289,24148,25107,27446,25339,25519,29282,29338
10,10,100,2,0,2,100,28,2,1,24617019,24128012,28590995,27452779,27856818,28307415,28476196,31537275,35662850,37012859,38713090,39913090,40146481,41346328,441101,435315,434854,438600,437107,446909,445854,29209,30142,41919,32642,30362,34596,34604
10,10,100,2,0,2,100,32,2,1,28098148,27615527,31113904,31139343,31363715,32013316,32145155,35937275,40062851,41412860,43113091,44313091,44546505,45746328,505160,499070,499648,501403,501019,510204,510443,34853,35212,39424,35968,35771,40187,40767
10,10,100,2,0,2,100,36,2,2,31596971,31302158,34068995,34820254,35389979,36933252,36265295,40337276,44462859,46612868,47513091,49513091,48946545,50946328,572583,567714,560308,569233,562077,578400,571906,38916,48357,40026,40253,40888,44695,45055
10,10,100,2,0,2,100,40,2,2,37976499,34138626,37447958,38502494,39390092,40240278,39993667,44737276,48862859,51012867,51913091,53913091,53346535,55346329,667344,659881,647410,661336,650921,671649,661149,44407,44980,45421,45693,45341,57307,55176
10,10,100,2,0,2,100,44,2,2,41296257,37485947,39557264,42182428,42708902,43044676,43616789,49137276,53262852,55412860,56313091,58313091,57746476,59746329,740612,732211,722863,734873,723934,743517,732708,49531,50977,52234,51773,52242,55696,55976
10,10,100,2,0,2,100,48,2,2,41606851,40789390,43165758,45863234,46348588,46717303,47254610,53537276,57662860,59812868,60713092,62713092,62146592,64146329,804792,797325,792355,799489,795021,807223,803252,64273,56330,56602,56582,61583,61105,61775
10,10,100,2,0,2,100,52,2,2,45208618,43980061,48244019,49700377,50055429,50426134,50985926,57937277,62062860,64212869,65113092,67113092,66546556,68546329,832532,829092,820990,831128,820885,839626,830458,63218,62647,62504,62500,63131,66526,67214
10,10,100,2,0,2,100,56,2,2,48249376,47308188,48809221,53212618,53665290,54102967,54637474,62337277,66462860,68612868,69513092,71513092,70946558,72946329,899630,894318,884968,896490,885570,906531,894816,73877,66473,76994,67016,67205,71651,72370
10,10,100,2,0,2,100,60,2,2,51675022,50662544,52329928,56916178,57403680,57781934,58605241,66737277,70862853,73012861,73913092,75913092,75346521,77346330,964359,962020,954831,964425,956393,974437,965452,71239,71659,71301,71689,75470,76296,76357
10,10,100,2,0,2,100,64,2,2,54970767,53866540,56086799,60580876,60915506,61458041,61993316,71137277,75262853,77412861,78313093,80313092,79746514,81746330,1078605,1069264,1065368,1072196,1069741,1083369,1079086,76395,77798,78054,78874,96560,82800,84119
10,10,100,2,0,2,100,68,2,3,58273542,57203717,61601870,64281784,65089758,65149745,65869965,75537277,79662853,82612862,82713093,85513093,84146463,86946330,1156475,1149779,1059218,1150546,1105977,1163008,1118145,82448,85448,89483,84378,84392,88350,104384
10,10,100,2,0,2,100,72,2,3,61614709,60484331,64915043,68904422,72316203,70030201,72231616,79937278,84062862,87012870,87113093,89913093,88546662,91346331,1160051,1156473,1064086,1163321,1115130,1173811,1130011,87596,88973,87490,101069,89372,93853,115542
10,10,100,2,0,2,100,76,2,3,67840819,66943160,71491011,72869910,75761426,74925834,75858912,84337278,88462862,91412870,91513094,94313094,92946679,95746331,1226129,1221828,1148235,1224323,1187190,1232438,1195118,94052,96423,113079,95384,96483,100679,106874
10,10,100,2,0,2,100,80,2,3,71082740,70046338,75055866,77197794,77296990,78745538,78177656,88737278,92862862,95812870,95913094,98713094,97346651,100146331,1359676,1350157,1277725,1352816,1313641,1363015,1322833,98798,104894,98013,100321,118537,103646,103724
10,10,100,2,0,2,100,84,2,3,74308590,73344586,74251255,80223310,79603290,81058289,80572292,93137278,97262855,100212863,100313094,103113094,101746635,104546331,1357937,1353945,1305093,1356431,1315651,1367318,1327589,108438,111602,123784,111103,111528,112364,128184
10,10,100,2,0,2,100,88,2,3,78796225,76758759,77435721,82642098,85479768,83543829,85928701,97537279,101662855,104612863,104713094,107513094,106146610,108946331,1502340,1493946,1401032,1496263,1447898,1507743,1456947,114878,113180,121785,114776,125914,122351,126926
10,10,100,2,0,2,100,92,2,3,80496324,76833765,86078948,89151978,89022901,88853474,89589708,101937279,106062863,109012872,109113094,111913094,110546855,113346332,1488305,1483286,1449146,1486663,1450444,1497025,1456758,117815,120151,163496,119983,147851,124806,123047
10,10,100,2,0,2,100,96,2,3,84099955,84058167,92053128,94483605,95262598,94810901,95787849,106337279,110462864,113412873,113513095,116313095,114946856,117746332,1636821,1629675,1588817,1632445,1594680,1641018,1603306,123926,153591,131588,127820,126425,130140,144237
10,10,100,2,0,2,100,100,2,4,87462536,87417939,93490016,98056943,99368365,98511255,99797356,110737279,114862864,118612873,117913095,121513095,119346856,122946333,1614769,1612157,1460359,1618085,1473079,1628676,1475806,132972,135423,154777,136882,197131,139161,163195
10,10,100,2,0,2,100,104,2,4,90930427,90713940,98321072,102194651,103109849,102305216,103449549,115137279,119262864,123012873,122313096,125913095,123746856,127346333,1777970,1774734,1580195,1777468,1617802,1790027,1622516,144566,152733,142720,213790,142600,187324,151242
10,10,100,2,0,2,100,108,2,4,93944789,96583237,105783413,105631755,106488391,105986225,107089193,119537280,123662865,127412874,126713095,130313095,128146856,131746333,1749217,1749372,1599270,1751376,1655894,1770250,1674052,147081,234119,144130,147754,147857,190106,155715
10,10,100,2,0,2,100,112,2,4,97681680,97291581,104330876,109253383,110205723,109484712,110714799,123937280,128062865,131812874,131113096,134713096,132546856,136146333,1817500,1818460,1674024,1827009,1694595,1839503,1720902,152126,196019,150687,162393,169132,160989,158238
10,10,100,2,0,2,100,116,2,4,100753217,100499968,110723442,113008183,113878923,113277676,114404327,128337280,132462865,136212874,135513096,139113096,136946857,140546333,1879847,1879958,1733113,1883033,1753676,1895508,1758653,167868,169748,161032,172899,161958,171087,168384
10,10,100,2,0,2,100,120,2,4,104480327,103792797,116699910,116231303,117535059,117017985,118090381,132737281,136862865,140612874,139913096,143513096,141346857,144946334,2052971,2049599,1888323,2053415,1898386,2065738,1963113,261730,179696,168264,174334,172269,224663,221531
10,10,100,2,0,2,100,124,2,4,115709279,107287547,117590258,119965974,121239653,120690277,121749181,137137281,141262865,145012874,144313096,147913097,145746857,149346334,2017605,2016531,1875609,2015357,1901060,2032958,1937087,267277,230942,172405,174931,178707,181646,180321
10,10,100,2,0,2,100,128,2,4,110670820,113351308,120650446,123994169,124911807,124347391,125465786,141537281,145662866,149412874,148713097,152313097,150146857,153746334,2191157,2183393,2038376,2191302,2056038,2207173,2096478,195516,324221,187741,205290,187705,196776,199667
