repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,10,100,2,0,2,100,4,4,1,13059597,14116338,14469916,15190866,15358833,15276739,15537019,7539896,12212460,14660762,15672473,17972473,15471299,17871226,89157,91942,88913,94726,93501,102166,100183,9118,9433,9227,9530,9232,11594,11698
2,10,100,2,0,2,100,8,4,1,25419392,25988720,26417287,27381481,27683839,27494252,27732687,13248397,18120960,20569262,21380974,23680974,21179800,23579727,236912,232011,228735,233363,229684,238510,234385,15290,16026,15950,16252,15894,18999,18909
2,10,100,2,0,2,100,12,4,1,38022932,38270182,38420470,39175150,39629676,39332249,39782861,19048398,24120962,26569263,27180974,29480974,26979800,29379727,388666,380043,378093,381497,379795,386381,385387,24940,25877,25588,26162,25625,29353,28466
2,10,100,2,0,2,100,16,4,1,50488421,50474845,50449357,51707928,51678138,51469804,51913198,24848399,30120963,32569264,32980975,35280975,32779801,35179728,506368,500704,497349,501008,498964,506409,504089,34230,36308,35434,35641,35427,38216,38346
2,10,100,2,0,2,100,20,4,2,62967894,63264473,62570287,64000277,64416180,63383642,63771409,30648400,36120963,39569265,38780976,42080976,38579802,41979729,666007,659107,646845,660440,648478,664711,654731,43824,45986,45372,47754,45481,49482,50153
2,10,100,2,0,2,100,24,4,2,75357747,74633688,74544953,75446784,75904036,75455577,75982907,36448401,42120964,45569265,44580977,47880977,44379802,47779730,766389,762364,744456,764213,747271,769807,750974,56869,60566,56429,56817,57020,59968,60238
2,10,100,2,0,2,100,28,4,2,87827609,87343875,86484393,87985088,88119861,86781478,87786768,42248402,48120965,51569267,50380978,53680978,50179804,53579731,943670,936418,923044,938696,925043,945700,932803,67318,71300,68096,68662,68135,70811,71242
2,10,100,2,0,2,100,32,4,2,100250284,99231283,98488270,99871757,100351875,99932253,99505907,48048402,54120965,57569267,56180979,59480979,55979805,59379731,1028300,1024728,1007513,1027852,1009405,1032759,1015665,77246,78646,78234,78290,77852,80375,81431
2,10,100,2,0,2,100,36,4,3,114862815,111190579,110666603,112353909,112822756,111144761,111339084,53848403,60120966,64569268,61980979,66280980,61779805,66179732,1222984,1216328,1136600,1217894,1150739,1223849,1174255,82558,89749,87898,89698,87951,92430,92680
2,10,100,2,0,2,100,40,4,3,127936012,123979701,122663467,123995516,124386649,123264835,123389310,59648404,66120967,70569269,67780980,72080980,67579806,71979733,1291948,1287666,1212275,1288130,1234950,1294871,1243568,92689,99959,98442,100143,99805,103149,102530
