repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,628068,0,0,0,0,2163300,2323264,2372882,0,0,0,0,8847005,9806826,3023,0,0,0,0,8580,8530,2493,0,0,0,0,6364,6218
10,10,100,1,0,2,80,8,1,701310,0,0,0,0,2411919,2539114,2692882,0,0,0,0,9487005,10446826,8830,0,0,0,0,17274,16786,3666,0,0,0,0,7750,7710
10,10,100,1,0,2,80,12,1,989190,0,0,0,0,2795409,2915768,4052882,0,0,0,0,10767005,11726826,18060,0,0,0,0,27490,27134,5061,0,0,0,0,9393,9206
10,10,100,1,0,2,80,16,1,850433,0,0,0,0,2613934,2740843,3252882,0,0,0,0,10047005,11006826,42434,0,0,0,0,56987,56222,6761,0,0,0,0,10885,10933
10,10,100,1,0,2,80,20,1,1181100,0,0,0,0,2922562,3014355,4612882,0,0,0,0,11327005,12286826,84132,0,0,0,0,92978,93377,8334,0,0,0,0,12879,12730
10,10,100,1,0,2,80,24,1,1013762,0,0,0,0,2682948,2812281,3812882,0,0,0,0,10607005,11566826,117068,0,0,0,0,131858,131607,8733,0,0,0,0,13866,13760
10,10,100,1,0,2,80,28,1,1292134,0,0,0,0,2983454,3125377,5172882,0,0,0,0,11887005,12846826,145032,0,0,0,0,154711,154111,11259,0,0,0,0,16262,16228
10,10,100,1,0,2,80,32,1,1196348,0,0,0,0,2846485,2990850,4372882,0,0,0,0,11167005,12126826,168329,0,0,0,0,181741,179309,12690,0,0,0,0,18007,18133
10,10,100,1,0,2,80,36,2,1463379,0,0,0,0,3131675,3264046,5732882,0,0,0,0,12447005,13726826,179444,0,0,0,0,190033,190841,15380,0,0,0,0,21132,20676
10,10,100,1,0,2,80,40,2,1359547,0,0,0,0,2950112,3107535,4932882,0,0,0,0,11727005,13006826,205201,0,0,0,0,220084,222936,16375,0,0,0,0,22973,22349
10,10,100,1,0,2,80,44,2,1616555,0,0,0,0,3220000,3390412,6292882,0,0,0,0,13007005,14286826,230636,0,0,0,0,245853,249293,19178,0,0,0,0,26063,25850
10,10,100,1,0,2,80,48,2,1538893,0,0,0,0,3104588,3253605,5492882,0,0,0,0,12287005,13566826,248930,0,0,0,0,267316,271323,20672,0,0,0,0,27272,26858
10,10,100,1,0,2,80,52,2,1789271,0,0,0,0,3432340,3514977,6852882,0,0,0,0,13567005,14846826,269744,0,0,0,0,293743,297532,20694,0,0,0,0,25947,25692
10,10,100,1,0,2,80,56,2,1717953,0,0,0,0,3227860,3393773,6052882,0,0,0,0,12847005,14126826,288202,0,0,0,0,307230,313990,23594,0,0,0,0,31256,30456
10,10,100,1,0,2,80,60,2,1975798,0,0,0,0,3525561,3674563,7412882,0,0,0,0,14127005,15406826,314719,0,0,0,0,336978,337359,24323,0,0,0,0,31873,31967
10,10,100,1,0,2,80,64,2,1941889,0,0,0,0,3414403,3570509,6612882,0,0,0,0,13407006,14686826,330525,0,0,0,0,357575,362034,29381,0,0,0,0,37627,37062
10,10,100,1,0,2,80,68,3,2136826,0,0,0,0,3683888,3833139,7972882,0,0,0,0,14687005,16286826,342510,0,0,0,0,369366,376239,30632,0,0,0,0,39624,38377
10,10,100,1,0,2,80,72,3,2100700,0,0,0,0,3534942,3723281,7172882,0,0,0,0,13967005,15566826,370206,0,0,0,0,394857,396680,34377,0,0,0,0,43257,42393
10,10,100,1,0,2,80,76,3,2320063,0,0,0,0,3757506,3952208,8532882,0,0,0,0,15247005,16846826,386845,0,0,0,0,421996,424803,33129,0,0,0,0,39241,39167
10,10,100,1,0,2,80,80,3,2260544,0,0,0,0,3692312,3877464,7732882,0,0,0,0,14527005,16126826,414069,0,0,0,0,440463,443958,35391,0,0,0,0,43434,42698
10,10,100,1,0,2,80,84,3,2527505,0,0,0,0,3963852,4140463,9092882,0,0,0,0,15807005,17406826,418215,0,0,0,0,453236,454187,39161,0,0,0,0,48675,49172
10,10,100,1,0,2,80,88,3,2495826,0,0,0,0,3877299,4039455,8292882,0,0,0,0,15087005,16686826,447442,0,0,0,0,474619,481543,41626,0,0,0,0,51842,50302
10,10,100,1,0,2,80,92,3,2704494,0,0,0,0,4108106,4285336,9652882,0,0,0,0,16367005,17966826,442561,0,0,0,0,480224,481392,47389,0,0,0,0,57667,58240
10,10,100,1,0,2,80,96,3,2662725,0,0,0,0,3995374,4179586,8852882,0,0,0,0,15647005,17246827,489848,0,0,0,0,521957,517140,45308,0,0,0,0,56058,55940
10,10,100,1,0,2,80,100,4,2951398,0,0,0,0,4285467,4401415,10212882,0,0,0,0,16927005,18846826,489864,0,0,0,0,521069,520374,55333,0,0,0,0,59585,56426
10,10,100,1,0,2,80,104,4,2828673,0,0,0,0,4158857,4305086,9412882,0,0,0,0,16207005,18126826,523349,0,0,0,0,550446,553787,50321,0,0,0,0,59741,57356
10,10,100,1,0,2,80,108,4,3142392,0,0,0,0,4519676,4561465,10772882,0,0,0,0,17487005,19406826,539640,0,0,0,0,575785,576950,53303,0,0,0,0,65628,63178
10,10,100,1,0,2,80,112,4,3045170,0,0,0,0,4320282,4467302,9972882,0,0,0,0,16767005,18686826,563880,0,0,0,0,590196,579576,55273,0,0,0,0,67036,68211
10,10,100,1,0,2,80,116,4,3319972,0,0,0,0,4658532,5364156,11332882,0,0,0,0,18047005,19966826,568459,0,0,0,0,621427,627769,57205,0,0,0,0,68638,68098
