repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,2,0,2,400,2,4,1,80293,137940,154176,217708,256064,262697,279967,112834,473696,581620,787269,963020,965166,1060846,1013,1447,2936,1572,3034,1842,3143,751,1041,1933,1119,2014,1191,1995
2,2,10,2,0,2,400,6,4,2,297561,373288,390567,446835,478891,484808,500728,940674,1261816,1401707,1599233,1775100,1745194,1873073,10080,10428,10400,11091,11036,11562,11493,4453,4574,4609,4422,4439,4596,4612
2,2,10,2,0,2,400,10,4,2,379735,453632,475175,555976,568644,575740,594715,1195394,1516456,1656380,1853914,2029820,1999945,2127646,21886,22262,22186,22454,21234,22777,22846,6746,6985,6989,7061,7527,7199,7268
2,2,10,2,0,2,400,14,4,3,470511,538792,568007,623208,657724,656511,680549,1450114,1771235,1943150,2108718,2316540,2254750,2414670,34460,34903,34755,35054,32934,35353,35121,9018,9361,9378,9556,10202,9662,9600
2,2,10,2,0,2,400,18,4,4,576812,645914,684379,714227,766600,761242,790261,1704834,2025981,2261867,2363395,2635260,2509458,2733233,46655,47104,43954,46961,47076,47691,47346,11577,11869,12684,11888,12102,12159,12186
2,2,10,2,0,2,400,22,4,5,679860,753503,800497,823836,894207,884640,919832,1959554,2280553,2548468,2617983,2921980,2764190,3020110,57679,58296,58163,58697,58413,58901,58308,14056,14410,14458,14648,14691,14798,14944
2,2,10,2,0,2,400,26,4,5,816143,882757,925961,966967,1015408,1011167,1038786,2214274,2535273,2803188,2872703,3176700,3018911,3274830,65443,70121,67686,70479,68061,71045,68570,19531,17862,17778,17838,17814,18134,17943
2,2,10,2,0,2,400,30,4,6,902823,975208,1025354,1059282,1115029,1099636,1141901,2468994,2789993,3089908,3127423,3463420,3273630,3561550,81199,76464,80759,81117,81092,76864,81284,20517,21837,20240,20378,20514,22013,20602
2,2,10,2,0,2,400,34,4,7,1017129,1077620,1135212,1166538,1223505,1202753,1250461,2723714,3044713,3408628,3382143,3782140,3528350,3880270,91480,91927,89440,92442,89620,92578,90467,24416,24511,24724,25112,25037,24967,25079
2,2,10,2,0,2,400,38,4,8,1124327,1194239,1239286,1270027,1318784,1310196,1342753,2978434,3299433,3695348,3636863,4068860,3783070,4166990,102249,102933,96109,103836,97096,104294,97276,27346,27991,27246,28027,27648,28182,27325
2,2,10,2,0,2,400,42,4,8,1205177,1274191,1338068,1355827,1410186,1401766,1442477,3233154,3554153,3950068,3891583,4323580,4037790,4421710,113228,114378,111974,114464,110003,114823,111230,30126,30596,30948,30602,30717,30657,30644
2,2,10,2,0,2,400,46,4,9,1424252,1479461,1535241,1558608,1611111,1598022,1644245,3487874,3808873,4236788,4146303,4610300,4292510,4708430,117216,125999,118009,126563,112179,126173,119943,37496,34066,33224,33978,36618,33966,34156
2,2,10,2,0,2,400,50,4,10,1445925,1494319,1574790,1575600,1641422,1624307,1668107,3742594,4063593,4555508,4401023,4929020,4547230,5027150,126293,135384,128420,135557,130540,128299,123567,40927,37893,37696,38335,38438,41689,41771
2,2,10,2,0,2,400,54,4,11,1539637,1617027,1684514,1683098,1740972,1733030,1769847,3997314,4318313,4842228,4655743,5215740,4801950,5313870,144343,146070,140236,145692,139010,146246,141065,41048,42059,41793,42507,42240,42434,42541
