repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,800,4,1,5941852,17096374,16809675,23609304,23277146,25376332,25344168,23329882,52549837,63350366,75402590,85002590,84883904,94483828,300664,301267,298548,303103,303731,312889,312776,26729,27780,28039,27822,27788,32282,32233
10,10,100,1,0,2,800,8,1,6685699,16823792,17624332,23665218,26095542,25463301,26194183,26529882,58949837,69750365,81802590,91402590,91283904,100883828,520119,522498,515360,524845,523545,534138,531984,58654,61399,60974,61859,61741,66292,66420
10,10,100,1,0,2,800,12,1,9405072,21300332,21317185,26974847,30150952,28807805,29529944,40129882,71749838,82550366,94602590,104202590,104083904,113683828,729670,724335,724324,727701,727787,738068,738486,89714,93538,93485,94046,94427,98823,99222
10,10,100,1,0,2,800,16,1,8212509,19397282,17946078,25039718,27085608,27214213,28010356,32129882,64549837,75350365,87402590,97002590,96883904,106483828,919295,949772,947921,951603,951828,962940,962286,116879,132415,132165,133761,132518,137411,138187
10,10,100,1,0,2,800,20,1,10956816,23881122,22727311,29542426,28049676,30548352,31476245,45729882,77349837,88150366,100202590,109802590,109683904,119283828,1132449,1141938,1140739,1146333,1145400,1157023,1158826,150457,168460,169459,169871,170100,174839,177970
10,10,100,1,0,2,800,24,1,9875833,21852955,19791003,25585604,28620637,29025685,29761524,37729882,70149837,80950365,93002590,102602590,102483904,112083828,1294899,1365266,1346150,1359674,1362601,1378724,1378658,177645,207339,208329,211122,209648,216288,215737
10,10,100,1,0,2,800,28,1,12672589,26509018,24623698,30624866,30449016,33190789,33186581,51329882,82949838,93750366,105802591,115402590,115283904,124883828,1506891,1560483,1552361,1558372,1557425,1577271,1577129,230711,270291,271098,276193,274041,282830,282755
10,10,100,1,0,2,800,32,1,11683764,24666282,21805911,27585194,30887247,31756336,31738145,43329882,75749838,86550365,98602590,108202591,108083904,117683828,1674335,1779220,1758934,1767586,1778860,1804739,1796963,271004,318276,311153,320940,323328,345114,330909
10,10,100,1,0,2,800,36,2,14682883,29337285,26969750,31882187,32426252,35977088,36619297,56929883,88549838,102550366,111402591,124202591,120883905,133683828,1876393,1958905,1972711,1967232,1986263,1990697,2009142,333889,396979,399314,401743,400500,410958,410931
10,10,100,1,0,2,800,40,2,14095264,27415351,23762556,29317204,32841018,34480237,35706774,48929883,81349838,95350366,104202591,117002591,113683905,126483828,2047602,2193356,2184083,2199910,2201812,2213255,2221017,420269,497371,495655,508900,520924,540717,543841
10,10,100,1,0,2,800,44,2,17341185,32611061,29062605,33766013,34735213,39336729,39713716,62529883,94149838,108150366,117002591,129802591,126483905,139283829,2254858,2385939,2398869,2390999,2410785,2422003,2444901,551695,663634,672947,678139,673745,698391,709102
10,10,100,1,0,2,800,48,2,17513541,31044656,26986467,32051169,35681639,38161067,38581364,54529883,86949838,100950366,109802591,122602591,119283905,132083828,2411192,2594198,2587360,2600937,2612355,2630938,2630103,636418,770092,750388,778598,792142,813749,808009
10,10,100,1,0,2,800,52,2,20529167,35986901,31843157,36229456,37381327,42685223,42964169,68129883,99749838,113750366,122602591,135402591,132083905,144883829,2612182,2806526,2814723,2814040,2830862,2845654,2862596,784644,963243,948420,963165,959024,977826,984753
10,10,100,1,0,2,800,56,2,20723166,34605451,29578428,35180122,38600339,41627360,41795070,60129883,92549838,106550366,115402591,128202591,124883905,137683829,2779690,3012311,2999019,3021600,3032237,3059660,3055894,870661,1096535,1082174,1107578,1111110,1143020,1131143
10,10,100,1,0,2,800,60,2,23662803,39583460,34880089,38121084,40125031,46264802,46400906,73729883,105349838,119350366,128202591,141002591,137683905,150483829,2980471,3238057,3233219,3220297,3235525,3268539,3279019,1081695,1328823,1281283,1303917,1319053,1352335,1358451
10,10,100,1,0,2,800,64,2,23955839,38247501,32616050,37601609,42220078,45432973,45647565,65729883,98149838,112150366,121002591,133802591,130483905,143283829,3149351,3441889,3407943,3434431,3455169,3493358,3485671,1184481,1515687,1437604,1464750,1540285,1556016,1531101
10,10,100,1,0,2,800,68,3,26760104,42941287,37579602,40222210,43725762,49659904,49926289,79329883,110949839,128150367,133802591,149802591,143283905,159283829,3411953,3835797,3852085,3818388,3850016,3852518,3861369,1501951,1712666,1669437,1627267,1767929,1756806,1873323
10,10,100,1,0,2,800,72,3,27101017,42318330,36182426,39614521,44816531,49482668,49525237,71329883,103749839,120950367,126602591,142602592,136083905,152083829,3493557,3888477,3864894,3849518,3894778,3937243,3929468,1591432,2170645,2057448,1942671,2200362,2179238,2183904
10,10,100,1,0,2,800,76,3,29921075,47137205,41356429,43511874,46746433,53930224,53768152,84929884,116549839,133750367,139402592,155402592,148883906,164883830,3742218,4309114,4328152,4306668,4310118,4324337,4332049,1974615,2322452,2289595,2266488,2352539,2356464,2449685
