repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,627354,1258749,1461533,1879373,2005156,2174435,2329811,2372882,5312838,6393342,7645589,8605589,8847013,9806826,3086,3142,3183,3403,3325,8638,8670,2449,2633,2602,2812,2827,6180,6094
10,10,100,1,0,2,80,8,1,703759,1514390,1708872,2074912,2202576,2402136,2541407,2692882,5952838,7033342,8285589,9245589,9487013,10446826,5070,5285,5108,5659,5351,11937,11632,3788,4368,4292,4510,4384,7784,7819
10,10,100,1,0,2,80,12,1,997277,1794141,1985869,2692569,2544507,2817808,2926338,4052882,7232838,8313342,9565589,10525589,10767013,11726826,11340,11276,10826,12573,11776,22609,21859,5038,6073,5917,6236,6077,9569,9413
10,10,100,1,0,2,80,16,1,855988,1682070,1876839,2277256,2396543,2614258,2744830,3252882,6512838,7593342,8845589,9805589,10047013,11006826,28224,28616,27911,30588,29914,47720,47564,6868,7716,7629,7847,7899,11044,11045
10,10,100,1,0,2,80,20,1,1130201,1945886,2135330,2576111,2652548,2946104,3032412,4612882,7792838,8873342,10125589,11085589,11327013,12286826,84891,82063,81054,82493,83748,94095,94361,8424,9409,9194,9692,9311,12942,12605
10,10,100,1,0,2,80,24,1,1027732,1776283,1970017,2352389,2479121,2688697,2813761,3812882,7072838,8153342,9405589,10365589,10607013,11566826,113126,113878,115410,119279,119423,125555,127929,9496,10787,10467,11024,10724,14948,14314
10,10,100,1,0,2,80,28,1,1288038,2065916,2255972,2727799,2793706,3012906,3141572,5172882,8352838,9433342,10685589,11645589,11887013,12846826,145754,143521,140579,144319,145524,152431,151589,11247,12408,12569,13177,12791,16407,16227
10,10,100,1,0,2,80,32,1,1187754,1956807,2127895,2552243,2657248,2857578,2993349,4372882,7632838,8713342,9965589,10925589,11167013,12126826,162786,165634,164477,170101,172129,178394,177705,13077,14190,14268,14741,14509,18575,18071
10,10,100,1,0,2,80,36,2,1483967,2264758,2429317,2834373,2921978,3155287,3272414,5732882,8912838,10313342,11245589,12525589,12447013,13726826,191328,188071,191448,192839,197268,200951,201545,15752,17149,16838,17449,17101,21198,21037
10,10,100,1,0,2,80,40,2,1349085,2115456,2293453,2646925,2789288,2967686,3142913,4932882,8192838,9593342,10525589,11805589,11727013,13006826,206177,203198,209983,212318,212626,219545,222250,16509,18381,17991,18858,18962,22752,22203
10,10,100,1,0,2,80,44,2,1615825,2473413,2626538,2961640,3051536,3249888,3389643,6292882,9472838,10873342,11805589,13085589,13007013,14286826,235060,234747,239525,239641,243647,247843,250371,17160,19323,18967,19838,19713,23609,23053
10,10,100,1,0,2,80,48,2,1559564,2293688,2456819,2809050,2916491,3143929,3271066,5492882,8752838,10153342,11085589,12365589,12287013,13566826,252194,257448,261099,265963,265925,272929,273754,20997,21715,21964,22792,22977,27591,27187
10,10,100,1,0,2,80,52,2,1797886,2556099,2701600,3078419,3194215,3382307,3530216,6852882,10032838,11433342,12365589,13645589,13567013,14846827,262970,269033,275160,277156,277328,284864,288503,23230,23957,23707,25052,25220,29391,28715
10,10,100,1,0,2,80,56,2,1774690,2458048,2608765,2948726,3089935,3294592,3415079,6052882,9312838,10713342,11645589,12925589,12847013,14126826,298582,301869,298877,310987,310653,322137,321659,24568,27167,28192,28215,28232,32347,31993
10,10,100,1,0,2,80,60,2,1942932,2684061,2859464,3225580,3351550,3525589,3688191,7412882,10592838,11993342,12925589,14205589,14127013,15406826,302543,315738,316961,320338,326280,330823,331174,25303,26960,27160,27917,27625,32240,32292
10,10,100,1,0,2,80,64,2,1925154,2580307,2786865,3095839,3259229,3425738,3571916,6612882,9872838,11273342,12205589,13485589,13407013,14686826,328162,336267,341423,336181,346134,345565,355163,28768,30935,30758,33318,32137,37850,36163
10,10,100,1,0,2,80,68,3,2165580,2880176,3034715,3419182,3494408,3716501,3853507,7972882,11152838,12873342,13485589,15085589,14687013,16286826,352292,376669,368426,378589,377538,381037,389719,30311,32710,33730,33949,33575,39046,37552
10,10,100,1,0,2,80,72,3,2090550,2730507,2944294,3232064,3460952,3540606,3720095,7172882,10432838,12153342,12765589,14365589,13967013,15566827,358130,375508,368671,378885,384058,381406,382962,31224,31978,33365,33381,32768,39259,38593
10,10,100,1,0,2,80,76,3,2330846,2978336,3149760,3494231,3641874,3810884,3971136,8532882,11712838,13433342,14045589,15645589,15247013,16846826,379442,397455,400493,400566,402491,411578,412638,35738,36790,36346,38602,37668,43553,41402
10,10,100,1,0,2,80,80,3,2278542,2891194,3135704,3399584,3571621,3729330,3890142,7732882,10992838,12713342,13325589,14925589,14527013,16126826,399818,407818,414653,411287,420164,425962,428083,37847,40941,40480,42405,40699,46376,45439
10,10,100,1,0,2,80,84,3,2506423,3154342,3333624,3656124,3787176,3961858,4132198,9092882,12272838,13993342,14605589,16205589,15807013,17406826,417483,436591,448841,443695,443492,437203,441260,39346,43872,42493,44450,44560,51576,50834
10,10,100,1,0,2,80,88,3,2508042,3080935,3328243,3559912,3804626,3905452,4039852,8292882,11552838,13273342,13885589,15485589,15087013,16686826,432720,444798,447611,449623,458898,460024,466052,43134,46373,47004,48216,47006,53471,51504
10,10,100,1,0,2,80,92,3,2782362,3385513,3537294,3884836,3996838,4196484,4302276,9652882,12832838,14553342,15165589,16765589,16367013,17966826,468923,495771,502319,499552,512262,516959,518468,43806,48146,47860,49922,48221,54062,52675
10,10,100,1,0,2,80,96,3,2680776,3236425,3523081,3731830,3918324,4009278,4186570,8852882,12112838,13833342,14445589,16045589,15647013,17246826,480583,482048,505959,493620,503742,505356,499848,47896,53801,50753,53481,51607,58462,58377
10,10,100,1,0,2,80,100,4,2915274,3476665,3725767,4043314,4102293,4308815,4418037,10212882,13392838,15433342,15725589,17645589,16927013,18846826,486720,513616,513721,510433,512302,530488,519885,49451,52290,50320,53971,51215,56473,55207
10,10,100,1,0,2,80,104,4,2866838,3424482,3738991,3848936,4217267,4151228,4301100,9412882,12672838,14713342,15005589,16925589,16207013,18126826,510082,527256,534362,534344,544596,546073,549010,50855,52820,51596,53451,50875,58268,54799
10,10,100,1,0,2,80,108,4,3097716,3695118,3882117,4179362,4302718,4464575,4558668,10772882,13952838,15993342,16285589,18205589,17487013,19406826,514928,546017,560167,559660,564701,573103,572745,54430,59317,57236,58908,56815,63837,61460
10,10,100,1,0,2,80,112,4,3060405,3617745,4017565,4032489,4363230,4468467,4474557,9972882,13232838,15273342,15565589,17485589,16767013,18686826,557643,577179,583732,566422,571419,581399,588699,54834,59589,60280,64049,62924,68019,64476
10,10,100,1,0,2,80,116,4,3389096,3968054,4172271,4434788,4484971,4728734,4743234,11332882,14512838,16553342,16845589,18765589,18047013,19966826,566713,624326,632598,620881,630094,640597,639043,67538,64358,63627,67709,64550,71124,69004
10,10,100,1,0,2,80,120,4,3246561,3796810,4080379,4211317,4523952,4485648,4607300,10532882,13792838,15833342,16125589,18045589,17327013,19246826,585383,608454,629205,617530,628117,618128,623650,60893,67623,65421,68301,66520,75631,71405
10,10,100,1,0,2,80,124,4,3442929,4065577,4315924,4506168,4661525,4810397,4898261,11892882,15072838,17113342,17405589,19325589,18607013,20526826,594249,637211,648829,636549,645903,651269,647470,64768,67295,65604,69184,66507,73485,71817
10,10,100,1,0,2,80,128,4,3409404,3945450,4276387,4300115,4868660,4640034,4773577,11092882,14352838,16393342,16685589,18605589,17887013,19806826,640290,657063,673424,644641,652717,669251,660540,64194,66171,65055,70735,68459,73122,71368
