repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,2,0,2,80,4,4,1,112076967,114123538,114444531,115724292,116091465,115304274,115659584,105739266,108402911,109601345,110890479,112091479,111012355,112132264,7711278,9699596,9883343,10868865,11128839,11099953,11384805,41603,41544,20720,43103,21369,43991,23513
10,10,100,2,0,2,80,8,4,1,222822278,222853532,223022401,224238634,224671683,223795313,224388602,210453306,213116951,214315385,215604519,216805519,215726395,216846304,14828055,17009564,17225097,18363732,18606246,18473919,18751603,67246,67797,47477,71756,49830,73835,55173
10,10,100,2,0,2,80,12,4,1,330107044,331707717,331539424,333287912,333416969,333001831,333320005,315106256,317769901,318968335,320257469,321458469,320379345,321499254,22370960,24471515,24768450,25607388,25835448,25995785,26240626,88442,125344,90072,115244,88812,113081,86759
10,10,100,2,0,2,80,16,4,1,438391773,441096498,440586854,441979700,442177241,441588789,442413650,419807006,422470651,423669085,424958219,426159219,425080095,426200004,29836550,31831267,32199499,33251149,33489145,33376376,33651988,110382,145940,109050,132926,106837,126631,104133
10,10,100,2,0,2,80,20,4,2,547746171,549564117,551558047,550933948,553949681,550542350,554283909,524518226,527181871,529020305,529669439,531510439,529791315,531551224,36875718,38998289,39615157,40583175,41371348,40712357,41191893,131529,137326,23118,140697,23760,157331,31312
10,10,100,2,0,2,80,24,4,2,661503356,659958174,662062025,661065134,664629428,660899129,664565073,629236016,631899661,633738095,634387229,636228229,634509105,636269014,43829306,45954716,46557928,47344433,48182659,47588383,48095836,153049,157517,60224,162983,60771,176436,69980
10,10,100,2,0,2,80,28,4,2,765594169,769124182,770180828,769488519,772704496,768702506,773336701,733953596,736617241,738455675,739104809,740945809,739226685,740986594,51783247,53501262,53923697,55483168,56299624,54875255,55479225,177323,253627,101542,204340,102541,206786,112182
10,10,100,2,0,2,80,32,4,2,878473223,881490947,881751272,880205520,883469524,879374036,884156438,838699826,841363471,843201905,843851039,845692039,843972915,845732824,58891909,60971485,61833113,62620362,63560332,62753534,63419511,196189,257320,143440,214669,144630,222825,154940
10,10,100,2,0,2,80,36,4,3,984373019,987250652,986471848,988456508,988951433,986942203,988974938,943371126,946034771,948513205,948522339,951003339,948644215,951044124,66440355,68858377,69646978,70712712,71033817,70714096,71084098,226158,348098,29393,350269,32631,305845,33108
10,10,100,2,0,2,80,40,4,3,1099231804,1100823761,1101055960,1098170626,1100604061,1100732482,1102809473,1048014346,1050677991,1053156425,1053165559,1055646559,1053287435,1055687344,72781977,74987105,75694191,77231964,77177713,77013765,77215095,240214,339476,63210,251433,63601,263509,49953
10,10,100,2,0,2,80,44,4,3,1201028352,1206333635,1204674680,1206464417,1207186388,1204572815,1206486390,1152700036,1155363681,1157842115,1157851249,1160332249,1157973125,1160373034,81305244,83706281,84610332,85576161,85975462,85527711,85965476,263951,435274,102779,383634,103135,321947,81535
