repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,10,4,1,184886,360407,407404,497915,551052,683181,726276,407402,766855,921817,1137498,1277498,1432381,1572283,64250,260515,280862,383412,403413,545827,569522,217,251,207,417,299,1745,1273
10,10,100,1,0,2,10,8,1,320122,460749,510953,605718,654055,756893,842241,637402,996855,1151817,1367498,1507498,1662381,1802283,104239,301648,321410,424017,443505,584499,618613,867,899,571,1213,705,2103,1509
10,10,100,1,0,2,10,12,1,289992,477376,519034,606419,658339,757393,849266,537402,896855,1061817,1267498,1407498,1562381,1702283,84246,271244,291429,394032,413338,552950,589297,1656,2600,1705,3036,1974,4220,3095
10,10,100,1,0,2,10,16,1,517054,676482,702809,812596,825406,960263,1002268,767402,1126855,1291817,1497498,1637498,1792381,1932283,124230,309958,330440,433931,453442,595332,627895,2417,3519,885,3704,967,4629,1784
10,10,100,1,0,2,10,20,1,456534,690570,737638,829302,896798,984804,1028439,587402,946855,1111817,1317498,1457498,1612381,1752283,96655,279936,301935,405029,423484,563687,582895,2066,4323,3278,4648,3507,5580,4380
10,10,100,1,0,2,10,24,1,613850,842868,864247,967468,1015333,1128543,1180341,817402,1176855,1341817,1547498,1687498,1842381,1982283,140830,319945,339930,443466,463412,603480,628282,4148,5044,2683,5297,2827,7121,3797
10,10,100,1,0,2,10,28,1,397347,576918,607599,727298,726977,887606,932013,637402,996855,1161817,1367498,1507498,1662381,1802283,104254,289593,309337,414276,433441,573431,609330,6732,8628,4759,8967,5051,9650,5689
10,10,100,1,0,2,10,32,1,629875,803593,773546,934938,887565,1094360,1093592,867402,1226855,1391817,1597498,1737498,1892381,2032283,144234,330446,350565,453947,473465,613473,649478,5225,9363,2688,9778,2920,10607,3615
10,10,100,1,0,2,10,36,2,409280,620598,806120,766436,932307,932306,1119180,687402,1046855,1251817,1417498,1597498,1712381,1892283,114243,300065,340215,423865,470879,583359,642678,6474,10806,1338,11157,1563,12112,2515
10,10,100,1,0,2,10,40,2,686972,824775,974312,968155,1140258,1127665,1296692,917402,1276855,1481817,1647498,1827498,1942381,2122283,154238,340599,391238,463503,513518,623520,682922,8359,11369,1158,11707,1346,13222,2417
