repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,10,100,1,0,2,400,4,2,1,5200437,7640724,8910251,10810958,12262916,11585981,12636344,12099612,30314947,39315271,42372972,51572973,44824789,54024716,111192,108723,103351,107949,111112,118026,116772,10870,10808,10333,10512,10265,13026,12771
2,10,100,1,0,2,400,8,2,1,7281439,9568654,10736278,12603051,14022279,13511199,14447223,18499612,36714947,45715272,48772973,57972973,51224789,60424715,210310,208149,205035,211747,213483,213093,219054,21220,21354,21188,21406,21213,23127,23358
2,10,100,1,0,2,400,12,2,1,9282086,11265109,12287847,14181218,15648259,15565575,16286312,24899612,43114948,52115272,55172973,64372973,57624789,66824716,289787,280039,279253,283445,299380,294132,307889,32773,31790,31472,31598,31243,34975,34896
2,10,100,1,0,2,400,16,2,1,10742975,13541169,14435193,16614166,17263715,17614667,18144713,31299613,49514948,58515271,61572973,70772973,64024789,73224716,367180,365686,365816,363503,376864,370946,386604,47525,48323,46996,46514,45497,49174,49827
2,10,100,1,0,2,400,20,2,1,10413003,13396451,14025230,16068838,16740893,17528282,17877327,24499613,45114947,54115272,56772973,65972973,59624789,68824716,464442,465479,463059,469681,481321,478151,488538,64417,64971,63856,64731,64544,66865,66464
2,10,100,1,0,2,400,24,2,1,10158884,14081238,14597269,16437382,17365490,18147640,18431293,30899612,51514948,60515272,63172973,72372973,66024789,75224716,514229,518719,539619,527990,560022,534750,567939,76525,75449,74718,75086,73945,78013,77618
2,10,100,1,0,2,400,28,2,1,13054900,17085291,18418916,18736222,19256194,20633513,20399464,37299612,57914948,66915272,69572973,78772973,72424789,81624716,606901,616619,637474,611282,644335,623220,658468,82976,91558,91955,89217,88493,92609,91448
2,10,100,1,0,2,400,32,2,1,14074235,17677349,18285170,20300733,21014491,22283665,22286461,43699613,64314948,73315272,75972973,85172974,78824790,88024717,652544,666520,695276,676268,725930,684989,734241,103921,101889,98831,100328,100071,104764,102347
2,10,100,1,0,2,400,36,2,2,12139108,15091029,15361149,17434056,17921161,19465263,18622502,27299613,47914948,58915272,59572973,70772973,62424789,73624716,740522,757005,757735,767010,778403,778331,783754,120702,117120,114964,116234,115340,119837,114496
2,10,100,1,0,2,400,40,2,2,14374486,16353248,16526578,18462207,19023264,20813334,20080928,33699613,54314948,65315272,65972973,77172973,68824789,80024716,818371,821671,846519,829954,886537,837669,882881,137331,129038,127558,129503,127932,132135,130432
2,10,100,1,0,2,400,44,2,2,15965020,19207333,18793493,20428066,21111154,22792264,21852678,40099613,60714948,71715272,72372973,83572973,75224789,86424716,877671,915702,934074,919777,968549,929238,973227,151906,151255,143990,142419,140531,146898,143092
2,10,100,1,0,2,400,48,2,2,16696146,19858674,20035682,22241545,22341289,24529513,23551684,46499613,67114948,78115272,78772973,89972973,81624789,92824716,962820,1011336,1047685,1017100,1074335,1009439,1072701,161286,152356,151769,152438,150645,156083,153779
2,10,100,1,0,2,400,52,2,2,13601002,16313729,16279211,18353388,18708466,20842898,19943244,30099612,50714948,61715272,62372973,73572973,65224790,76424716,1025633,1092014,1118523,1105870,1168611,1115010,1173974,177284,164757,162188,164936,161675,168340,164836
2,10,100,1,0,2,400,56,2,2,15887908,17721709,17643167,19909915,20216109,22576806,21193639,36499613,57114948,68115272,68772974,79972974,71624789,82824716,1095102,1160074,1211587,1185163,1268702,1198103,1272476,172882,175908,172381,175270,172890,178931,175023
2,10,100,1,0,2,400,60,2,2,17039531,19770359,20661261,21936089,22017866,24468529,22940845,42899614,63514948,74515272,75172973,86372973,78024790,89224716,1198201,1270910,1319957,1288093,1389347,1289862,1378161,208605,198641,199859,198959,196585,202184,200841
2,10,100,1,0,2,400,64,2,2,19766794,21119089,21233774,23565523,23683431,25746369,24803644,49299613,69914948,80915272,81572974,92772974,84424789,95624716,1246693,1356890,1421675,1377064,1491776,1360857,1471674,225550,199393,200461,202020,199427,208473,205921
2,10,100,1,0,2,400,68,2,3,16694608,17874122,17843535,20044651,19664553,23019105,20674300,28499613,47914948,60915272,60772973,73572973,63624790,76824716,1323591,1400934,1410743,1422478,1433482,1432944,1428296,242100,224051,222078,224033,222127,228681,222243
2,10,100,1,0,2,400,72,2,3,17637697,20155527,18413020,20595489,20422061,23774126,21972279,34899613,54314948,67315272,67172973,79972973,70024789,83224716,1395078,1520939,1582932,1560573,1623084,1573256,1606488,253407,225327,217798,221922,216749,227005,222421
2,10,100,1,0,2,400,76,2,3,20460228,21516800,21003968,23533442,22580607,25623825,23641606,41299613,60714948,73715272,73572973,86372973,76424790,89624716,1452774,1578201,1611791,1602506,1657133,1603255,1672611,266783,240015,237896,240028,237835,239507,237458
