repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,100,4,1,780060,2187246,2146433,3010147,2982704,3301214,3303587,2949522,6619478,7969982,9522245,10722229,10953631,12153466,3883,4032,4083,4402,4302,9706,9665,3015,3331,3307,3502,3468,6929,6907
10,10,100,1,0,2,100,8,1,881373,2171311,2266246,3047317,3341834,3345765,3435407,3352882,7422838,8773342,10325605,11525589,11756991,12956827,8798,8811,8499,9832,9950,19432,19943,4934,5528,5321,5777,5688,9255,9030
10,10,100,1,0,2,100,12,1,1224571,2728360,2732924,3457586,3853343,3760466,3853003,5052952,9022908,10373412,11925675,13125659,13357061,14556896,45283,44422,44288,45077,45464,55402,55957,6750,7532,7408,7669,7560,11272,11120
10,10,100,1,0,2,100,16,1,1072304,2487106,2312543,3217012,3474001,3573229,3665465,4052952,8122908,9473412,11025675,12225659,12457061,13656896,83158,83769,83213,85743,85370,97992,97250,8930,9910,9828,10193,10032,13806,13682
10,10,100,1,0,2,100,20,1,1401311,3076362,2902728,3763328,3586745,4106145,4058980,5749522,9719478,11069982,12622245,13822229,14053631,15253466,124094,114712,119463,122456,124065,130154,131721,11465,11986,12139,12875,12687,16495,16253
10,10,100,1,0,2,100,24,1,1262615,2768729,2532288,3259157,3658064,3780178,3876067,4752882,8822838,10173342,11725605,12925589,13156991,14356826,163798,165426,163674,166472,166228,172725,172080,13375,15013,14454,15165,14904,18954,18778
10,10,100,1,0,2,100,28,1,1591695,3365248,3109749,3892986,3906867,4289958,4281689,6452952,10422908,11773412,13325675,14525659,14757061,15956896,187103,184795,186100,187952,188516,196107,196796,15471,17251,17277,17897,17647,21644,21123
10,10,100,1,0,2,100,32,1,1465322,3121140,2783693,3510964,3938960,4111899,4104267,5452952,9522908,10873412,12425675,13625659,13857061,15056896,217291,221556,219898,222780,223007,230476,229498,19088,21897,21423,22306,22044,26321,26111
10,10,100,1,0,2,100,36,2,1793153,3655360,3321294,4008588,4083051,4607038,4674651,7149522,11119478,12869982,14022245,15622229,15453631,17053466,238954,234324,238675,237331,241648,246087,249257,21369,23504,23618,24402,24010,28266,28101
10,10,100,1,0,2,100,40,2,1681999,3418670,2979722,3706163,4197522,4405464,4472554,6152882,10222838,11973342,13125605,14725589,14556991,16156826,269201,277567,275499,278179,280691,286921,289350,23849,26588,25473,27176,27282,31861,30923
