repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,200,4,1,2738756,3742371,4432857,5635393,6721746,5956536,7054895,5668242,13185717,15886204,18536929,20936929,21118220,23518166,30642,29772,29534,30325,31294,40103,41028,5741,5808,5924,5984,5994,9608,9626
10,10,100,1,0,2,200,8,1,3738853,4687440,5198539,5887554,7216396,6679278,7181365,8268242,15785717,18486204,21136929,23536929,23718220,26118166,76248,77667,76785,79304,81685,90530,93084,9885,10099,10063,10256,10101,13983,13742
10,10,100,1,0,2,200,12,1,3874217,4864522,5441470,6836992,8282461,7244693,7668113,9668242,17785717,20486204,23136929,25536929,25718220,28118166,139731,138120,137159,140314,146160,147847,153163,14241,14470,14439,14569,14443,18427,18209
10,10,100,1,0,2,200,16,1,4743200,5585322,6138920,7581482,8994733,8018679,8356631,12268242,20385717,23086204,25736929,28136929,28318220,30718166,191251,191417,191383,194289,200087,202143,207468,20114,20259,20200,20658,20553,24475,24329
10,10,100,1,0,2,200,20,1,4581343,5446098,6033165,7509070,9050088,7741512,8416895,11068242,19185717,21886204,24536929,26936929,27118220,29518167,224029,224422,225592,227873,239370,237865,247097,26972,26733,26706,26953,26838,31027,30936
10,10,100,1,0,2,200,24,1,5579415,6222404,6723227,8250273,9775187,8571986,9005024,13668242,21785717,24486204,27136929,29536929,29718221,32118167,274566,272218,273730,275738,290663,284715,298159,33767,32747,32777,33112,32933,37683,37192
10,10,100,1,0,2,200,28,1,5497256,5914750,6474748,8275206,9782704,8247380,8845453,12468242,20585718,23286204,25936929,28336929,28518220,30918167,303760,303257,304846,307617,323650,317030,335644,40414,39639,39761,39675,39795,44928,44605
10,10,100,1,0,2,200,32,1,6320400,6674807,7183152,8991728,10428345,9083411,9634066,15068242,23185718,25886204,28536929,30936929,31118221,33518167,355030,357124,360446,360619,379409,370183,387845,48044,48082,48010,48365,47927,53261,52694
10,10,100,1,0,2,200,36,2,6058843,6436810,7048718,9031340,10044542,8700578,9623172,13868242,21985718,25486204,27336929,30536929,29918220,33118167,384604,383994,386645,391206,404269,398117,399048,55939,56157,55406,56470,55822,61258,60050
10,10,100,1,0,2,200,40,2,6956266,7200079,7651672,9765506,10749016,9578682,10177552,16468242,24585718,28086205,29936929,33136929,32518221,35718167,440713,437125,439039,440897,461278,450964,458404,63058,61838,61458,62835,61113,67660,67196
