repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,20,4,1,348204,645356,737338,904338,1010689,1089906,1201846,769402,1468845,1778817,2154498,2434498,2424381,2704283,116244,502441,542589,730447,770632,925383,981731,645,755,462,1156,763,2603,1787
10,10,100,1,0,2,20,8,1,626996,877680,952787,1146436,1218484,1301808,1374417,1229402,1928845,2238817,2614498,2894498,2884381,3164283,196239,583180,623429,811022,850460,1008927,1055108,3295,4725,1715,5197,1857,6037,2586
10,10,100,1,0,2,20,12,1,579005,899498,962260,1153026,1225318,1325428,1350805,1029402,1728845,2058817,2414498,2694498,2684381,2964283,156233,523088,563432,751044,790494,947974,984888,4354,6716,2536,7095,2793,9217,4083
10,10,100,1,0,2,20,16,1,1099392,1363112,1351134,1601406,1584085,1751839,1722057,1489402,2188845,2518817,2874498,3154498,3144381,3424283,236240,602070,642225,830810,870484,1026539,1068737,8890,11071,3547,11534,3994,12675,4902
10,10,100,1,0,2,20,20,1,901594,1324524,1404631,1588001,1708686,1737906,1817368,1129402,1828845,2158817,2514498,2794498,2784381,3064283,182497,541598,584120,771970,810481,965166,1004967,11731,13000,6125,13210,6380,14032,7080
10,10,100,1,0,2,20,24,1,1290993,1690872,1712984,1929037,1997268,2099233,2162302,1589402,2288845,2618817,2974498,3254498,3244381,3524283,268736,622339,661943,850461,890494,1045669,1088634,13990,15321,8338,15753,8620,17323,9755
10,10,100,1,0,2,20,28,1,757087,1099192,1155571,1382580,1381722,1545899,1537646,1229402,1928845,2258817,2614498,2894498,2884381,3164283,196247,561422,601027,791299,830444,987974,1026681,15897,18107,8873,18707,9165,19609,9960
10,10,100,1,0,2,20,32,1,1336262,1583576,1534615,1841537,1760218,1996934,1964100,1689402,2388845,2718817,3074498,3354498,3344381,3624283,276242,643060,682627,871024,910508,1065619,1119763,20532,21677,9870,21919,10075,22967,11122
10,10,100,1,0,2,20,36,2,840158,1190571,1561595,1482195,1794276,1647311,2011669,1329402,2028845,2438817,2714498,3074498,2984381,3344283,216249,582851,662262,811273,902791,1007096,1122903,21989,23886,1699,24708,2046,25675,3364
10,10,100,1,0,2,20,40,2,1441834,1661295,1905690,1971550,2220294,2138639,2375067,1789402,2488845,2898817,3174498,3534498,3444381,3804283,296239,662436,763549,890560,990855,1085462,1201362,23800,25836,3266,27098,3453,28446,5952
10,10,100,1,0,2,20,44,2,900775,1274357,1616803,1612031,1865428,1754704,2066727,1429402,2128845,2538817,2814498,3174498,3084381,3444283,236255,602142,688671,831589,936331,1026333,1140508,26698,28347,4248,29559,4557,30626,5843
10,10,100,1,0,2,20,48,2,1563483,1775243,1978096,2069343,2253393,2226107,2474790,1889402,2588845,2998817,3274498,3634498,3544381,3904283,316239,682435,785629,910594,1010584,1105555,1225389,28288,31189,6378,32078,6625,33477,8074
10,10,100,1,0,2,20,52,2,978052,1374988,1706306,1725524,1936028,1868256,2144789,1529402,2228845,2638817,2914498,3274498,3184381,3544283,256254,623004,702041,851296,948001,1046332,1149937,35038,34725,6384,34981,6590,35821,7609
10,10,100,1,0,2,20,56,2,1650776,1914503,2084913,2194320,2398646,2343526,2551397,1989402,2688845,3098817,3374498,3734498,3644381,4004283,336242,702567,798379,931031,1030495,1126379,1238019,33639,36863,8262,37003,8457,38518,9578
10,10,100,1,0,2,20,60,2,1056093,1451904,1769043,1838528,1989909,1978134,2228000,1629402,2328845,2738817,3014498,3374498,3284381,3644283,276247,643668,723864,871181,948860,1065821,1174286,38084,39659,9562,40093,9790,41591,11258
10,10,100,1,0,2,20,64,2,1764469,2016992,2279139,2313618,2505461,2456534,2666685,2089402,2788845,3198817,3474498,3834498,3744381,4104283,356245,722448,823407,950481,1050644,1145570,1255245,38306,41587,11748,42082,11935,44045,13625
10,10,100,1,0,2,20,68,3,1139856,1529229,1471149,1971556,1693552,2128698,2577071,1729402,2428845,2918817,3114498,3554498,3384381,3824283,296255,663786,742057,891610,970634,1086248,1209865,44187,44779,2104,45646,2437,48066,5270
10,10,100,1,0,2,20,72,3,1909066,2142216,1971198,2416267,2162436,2606227,2928007,2189402,2888845,3378817,3574498,4014498,3844381,4284283,376262,742588,821151,970534,1051421,1165588,1291232,46205,47355,3012,47956,3330,49586,5171
10,10,100,1,0,2,20,76,3,1236139,1602770,1552042,2016681,1773933,2152628,2645705,1829402,2528845,3018817,3214498,3654498,3484381,3924283,316255,684131,764083,910860,990600,1106551,1236523,48215,49854,4840,50513,4889,52101,6652
10,10,100,1,0,2,20,80,3,1935158,2223220,2064305,2503666,2223821,2667671,3009498,2289402,2988845,3478817,3674498,4114498,3944381,4384283,396246,763017,843309,990539,1070532,1185594,1317858,49135,52545,5567,53049,5778,54465,7679
10,10,100,1,0,2,20,84,3,1328976,1712136,1634825,2119715,1848748,2319726,2766885,1929402,2628845,3118817,3314498,3754498,3584381,4024283,336257,702667,781229,930649,1010533,1126115,1253013,52368,55114,5605,55460,5860,59810,10349
10,10,100,1,0,2,20,88,3,1902775,2253644,2115378,2548864,2300615,2683007,3159296,2389402,3088845,3578817,3774498,4214498,4044381,4484283,416237,782089,862409,1010648,1090995,1205529,1335994,45296,54516,9545,57095,9671,59082,11632
10,10,100,1,0,2,20,92,3,1407030,1791154,1721126,2175797,1924587,2333488,2790492,2029402,2728845,3218817,3414498,3854498,3684381,4124283,356237,722721,802004,951358,1030532,1146940,1264845,55704,59619,9650,60533,10057,63006,12346
10,10,100,1,0,2,20,96,3,2063870,2344810,2224276,2640850,2372223,2788338,3221859,2489402,3188845,3678817,3874498,4314498,4144381,4584283,436235,802869,883603,1031119,1110506,1225808,1354104,55372,61988,10251,62789,10532,64467,12273
10,10,100,1,0,2,20,100,4,1476888,1897682,1822784,2246465,1991364,2439698,2147945,2129402,2828845,3398817,3514498,4034498,3784381,4304283,376246,742823,841160,970609,1070623,1165937,1273462,61007,65190,2606,65722,3111,68291,6003
10,10,100,1,0,2,20,104,4,2161042,2432495,2296055,2712100,2488413,2849379,2615115,2589402,3288845,3858817,3974498,4494498,4244381,4764283,456237,822579,922796,1051266,1151492,1248212,1356493,61374,67739,3842,68014,4324,69578,6094
10,10,100,1,0,2,20,108,4,1600552,1990640,1895117,2326771,2067001,2495446,2162382,2229402,2928845,3498817,3614498,4134498,3884381,4404283,396247,761837,861213,990895,1090503,1185805,1285074,68982,70022,4196,70774,4461,72337,6351
10,10,100,1,0,2,20,112,4,2260663,2585963,2438059,2890554,2630010,3060137,2677353,2689402,3388845,3958817,4074498,4594498,4344381,4864283,476244,843098,943056,1071259,1170952,1268362,1365894,64458,72255,7005,72998,7290,75114,10193
10,10,100,1,0,2,20,116,4,1754595,2160698,2059168,2508604,2188519,2689250,2392577,2329402,3028845,3598817,3714498,4234498,3984381,4504283,416258,782307,880975,1011009,1110489,1205925,1311426,69499,74837,8174,75477,8432,77950,11070
10,10,100,1,0,2,20,120,4,2356192,2640947,2539844,2931061,2682711,3108643,2797525,2789402,3488845,4058817,4174498,4694498,4444381,4964283,496240,862927,962701,1091154,1190845,1286416,1387265,74486,78117,8551,78697,8966,81296,11744
10,10,100,1,0,2,20,124,4,1879323,2281022,2149160,2644812,2268065,2813880,2451872,2429402,3128845,3698817,3814498,4334498,4084381,4604283,436253,803392,901579,1031109,1130409,1228751,1324935,77986,80052,9762,81232,10154,83154,12679
10,10,100,1,0,2,20,128,4,2442310,2785419,2663037,3095111,2723996,3283959,2924799,2889402,3588845,4158817,4274498,4794498,4544381,5064283,516241,883047,982645,1111083,1210672,1305553,1406214,77122,81985,10394,82845,11228,87633,15881
10,10,100,1,0,2,20,132,5,1921646,2370655,2230386,2740335,2322814,2908989,2525414,2529402,3228845,3878817,3914498,4514498,4184381,4784283,456238,822546,941171,1051359,1170554,1246080,1373920,81222,85013,2226,85878,2585,88105,4876
10,10,100,1,0,2,20,136,5,2608160,3000049,2812956,3268188,2829491,3483411,3005981,2989402,3688845,4338817,4374498,4974498,4644381,5244283,536241,903698,1023351,1131269,1250578,1325691,1453789,81064,90422,6497,88558,3858,91101,6602
10,10,100,1,0,2,20,140,5,2068279,2518373,2331817,2860622,2412565,3027493,2588803,2629402,3328845,3978817,4014498,4614498,4284381,4884283,476253,843888,961629,1070959,1190599,1265182,1384924,87294,90030,5327,91093,5728,93058,8022
10,10,100,1,0,2,20,144,5,2703236,3043431,2850289,3344167,2882784,3504397,3062733,3089402,3788845,4438817,4474498,5074498,4744381,5344283,556252,924044,1043660,1151377,1270574,1345612,1468267,82518,93067,6689,94178,7080,96496,10003
10,10,100,1,0,2,20,148,5,2152020,2678413,2459036,3047762,2506945,3226273,2699648,2729402,3428845,4078817,4114498,4714498,4384381,4984283,496251,862373,981315,1091904,1210492,1286946,1412197,90101,95408,6858,96054,7290,98318,9798
10,10,100,1,0,2,20,152,5,2756294,3114546,2948186,3413201,2951850,3614808,3140384,3189402,3888845,4538817,4574498,5174498,4844381,5444283,576236,943064,1062476,1171280,1290573,1365353,1485523,94341,98919,9958,99443,10436,103814,15389
10,10,100,1,0,2,20,156,5,2592620,3247776,2860177,3590018,2782716,3775110,2963313,2829402,3528845,4178817,4214498,4814498,4484381,5084283,516236,883590,1003127,1111350,1230505,1306590,1425147,95277,101044,8794,101230,9036,104609,12367
10,10,100,1,0,2,20,160,5,2935649,3346260,3111511,3663482,3066216,3845364,3234605,3289402,3988845,4638817,4674498,5274498,4944381,5544283,596235,963179,1081952,1192292,1310710,1385532,1514104,95615,102770,10330,103372,10859,106454,14173
10,10,100,1,0,2,20,164,6,2657474,3211779,2926142,3569594,3036385,3746471,3183575,2929402,3628845,4358817,4314498,4994498,4584381,5264283,536256,903576,1042598,1131606,1308325,1326257,1469428,95766,105875,2398,106421,2885,109340,6081
10,10,100,1,0,2,20,168,6,3068738,3415740,3234811,3717546,3323148,3945660,3606181,3389402,4088845,4818817,4774498,5454498,5044381,5724283,616242,983185,1122378,1211077,1378577,1405464,1596928,98030,104196,3844,106480,4419,110296,8938
10,10,100,1,0,2,20,172,6,2860598,3409394,3051534,3773194,3208356,4008809,3317106,3029402,3728845,4458817,4414498,5094498,4684381,5364283,556257,923952,1063384,1151461,1355824,1346137,1498964,106128,110132,5718,111378,6233,114956,10294
10,10,100,1,0,2,20,176,6,3318263,3630683,3403731,3939246,3548843,4136894,3714594,3489402,4188845,4918817,4874498,5554498,5144381,5824283,636238,1003164,1142117,1231279,1424502,1425571,1615006,105896,113733,7377,113991,7716,117614,11546
10,10,100,1,0,2,20,180,6,2857425,3486969,3098638,3887404,3262480,4122232,3327685,3129402,3828845,4558817,4514498,5194498,4784381,5464283,576248,942490,1081922,1171359,1370208,1366198,1518303,102589,114523,7524,115325,8020,119091,11696
10,10,100,1,0,2,20,184,6,3532387,3861999,3565501,4175849,3698495,4457401,3864021,3589402,4288845,5018817,4974498,5654498,5244381,5924283,656238,1022640,1162292,1251097,1448366,1446681,1632701,111860,118533,9364,120023,11140,124442,16571
10,10,100,1,0,2,20,188,6,2861277,3384259,3045245,3726589,3230841,4009235,3405157,3229402,3928845,4658817,4614498,5294498,4884381,5564283,596264,962590,1102039,1191089,1383730,1385826,1540590,113534,120385,10804,121691,12250,125677,16957
10,10,100,1,0,2,20,192,6,3622283,4043199,3680023,4378611,3828100,4548659,3982626,3689402,4388845,5118817,5074498,5754498,5344381,6024283,676250,1043160,1182190,1270944,1476804,1465471,1651017,114298,121789,11372,123457,12491,127505,20072
10,10,100,1,0,2,20,196,7,2931861,3459386,3148901,3822720,3253266,4087302,3420130,3329402,4028845,4838817,4714498,5474498,4984381,5744283,616255,983137,1141808,1211161,1419867,1406531,1579919,114455,125313,2372,125801,2921,129093,6491
10,10,100,1,0,2,20,200,7,3756994,4186133,3869139,4505326,3943739,4744210,4072339,3789402,4488845,5298817,5174498,5934498,5444381,6204283,696267,1064517,1224611,1290810,1521080,1485622,1704991,114109,127953,3854,128690,4490,131905,8463
10,10,100,1,0,2,20,204,7,3341647,3871166,3404600,4212299,3453296,4504879,3695283,3429402,4128845,4938817,4814498,5574498,5084381,5844283,636251,1002984,1162519,1231423,1443852,1430509,1603174,122551,130000,5252,130711,6234,133997,9541
10,10,100,1,0,2,20,208,7,4077063,4477794,4018510,4806732,4055782,5064687,4208451,3889402,4588845,5398817,5274498,6034498,5544381,6304283,716240,1083357,1242235,1310888,1537029,1507364,1714359,124475,132486,5974,133282,6925,137274,11611
10,10,100,1,0,2,20,212,7,3387646,3919991,3511331,4503252,3604516,4761602,3739754,3529402,4228845,5038817,4914498,5674498,5184381,5944283,656245,1022998,1181608,1275550,1472595,1464627,1627213,129836,135649,7783,136659,8801,139785,12392
10,10,100,1,0,2,20,216,7,4157207,4471697,4064598,4778388,4113733,5018782,4268694,3989402,4688845,5498817,5374498,6134498,5644381,6404283,736238,1103205,1262508,1331836,1560451,1528449,1724522,125198,138092,10523,138984,11396,142221,15189
