repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,1,0,2,10,2,4,1,9409,24500,23362,25988,29049,32139,30713,9013,18429,20521,25472,26672,29833,31042,1994,7644,7177,11290,12335,13460,13543,35,57,48,57,51,79,70
2,2,10,1,0,2,10,6,4,1,14878,29838,26668,31524,32485,37856,37279,13813,22629,24721,29472,30672,33833,35042,2405,7503,7559,11718,12195,13892,14060,59,75,64,77,72,95,86
2,2,10,1,0,2,10,10,4,1,17784,32107,29662,34568,35643,41229,38445,15613,24429,26521,31272,32472,35633,36842,2815,7782,7952,12116,12602,14276,14430,48,89,79,86,86,102,102
2,2,10,1,0,2,10,14,4,1,18532,34347,32356,35581,38945,42851,40758,17413,26229,28321,33072,34272,37433,38642,3216,8172,8326,12520,12954,14644,14735,50,100,110,123,120,141,132
2,2,10,1,0,2,10,18,4,2,20838,38327,36251,38542,38972,42657,42312,19213,28029,30921,34872,36872,39233,41242,3619,8592,9289,12896,13803,15086,16203,64,144,45,168,53,190,69
2,2,10,1,0,2,10,22,4,2,23433,40595,38073,39365,42263,48160,44891,21013,29829,32721,36672,38672,41033,43042,4013,8971,9678,13300,14486,15603,16390,106,215,84,238,98,262,117
2,2,10,1,0,2,10,26,4,2,23474,41525,42512,42039,42887,48348,45742,22813,31629,34521,38472,40472,42833,44842,4418,9368,10039,13718,14758,15900,16699,70,160,93,209,103,189,126
2,2,10,1,0,2,10,30,4,2,25140,44111,44534,44506,43996,52298,49137,24613,33429,36321,40272,42272,44633,46642,4825,9775,10444,14018,15130,16229,17110,62,194,116,209,127,247,150
2,2,10,1,0,2,10,34,4,3,28359,49518,42077,43017,42894,56268,45948,26413,35229,38921,42072,44872,46433,49242,5222,10178,10927,14544,15403,16669,17204,146,323,61,347,78,365,98
2,2,10,1,0,2,10,38,4,3,29253,47203,46893,45926,44629,53032,48356,28213,37029,40721,43872,46672,48233,51042,5613,10566,11350,14920,15727,17036,17547,73,257,110,286,98,286,117
2,2,10,1,0,2,10,42,4,3,32297,53195,51109,50817,47203,61773,50697,30013,38829,42521,45672,48472,50033,52842,6016,10978,11737,15229,16291,17485,17992,108,308,114,386,140,354,150
2,2,10,1,0,2,10,46,4,3,34486,57153,53062,50655,47843,63936,55695,31813,40629,44321,47472,50272,51833,54642,6420,11413,12168,15793,16482,17872,18407,140,401,179,424,192,510,217
2,2,10,1,0,2,10,50,4,4,35068,51566,45444,50153,48221,57349,52374,33613,42429,46921,49272,52872,53633,57242,6816,11771,12596,16130,17271,18232,18960,104,309,88,337,97,451,143
2,2,10,1,0,2,10,54,4,4,36514,51025,46365,53334,50756,60599,53515,35413,44229,48721,51072,54672,55433,59042,7220,12184,12977,16447,17453,18660,19387,83,258,77,370,92,334,114
2,2,10,1,0,2,10,58,4,4,39830,52158,49676,55937,50844,66844,57417,37213,46029,50521,52872,56472,57233,60842,7620,12591,13381,16897,17990,19073,20056,124,462,119,511,123,474,153
2,2,10,1,0,2,10,62,4,4,42928,56922,52217,61917,57298,66640,61501,39013,47829,52321,54672,58272,59033,62642,8027,12975,13790,17279,18429,19579,20188,92,327,151,390,191,498,245
2,2,10,1,0,2,10,66,4,5,44326,58791,51049,58088,55643,66759,58418,40813,49629,54921,56472,60872,60833,65242,8426,13406,14404,17738,19020,19851,20855,101,379,72,376,93,460,96
2,2,10,1,0,2,10,70,4,5,44719,62442,55407,59264,58013,67083,60311,42613,51429,56721,58272,62672,62633,67042,8813,13784,14788,18128,19326,20275,21195,133,326,102,536,119,608,176
2,2,10,1,0,2,10,74,4,5,46884,62986,57130,61533,60222,70838,64415,44413,53229,58521,60072,64472,64433,68842,9214,14170,15174,18468,19725,20763,21591,144,403,146,427,160,639,180
