leaf,0,control,1,10,100,800,480,1,96522,0.000251359,1,2,15,219219108,196145130,28001822,15272117
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67827,0.000176633,0,2,15,256548779,265669243,33473185,15298167
leaf,6,coro-prefetch,4,10,100,800,480,1,55549,0.000144659,1,2,15,210095401,317667259,33552537,15461140
leaf,0,control,1,10,100,800,480,1,62177,0.000161919,1,2,15,235174327,196145128,27893918,15215347
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67785,0.000176523,0,2,15,256320750,265667262,33469893,15303148
leaf,6,coro-prefetch,4,10,100,800,480,1,55524,0.000144594,1,2,15,210007672,317667259,33539552,15462425
leaf,0,control,1,10,100,800,480,1,62211,0.000162008,1,2,15,235250183,196145127,27908547,15210269
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67752,0.000176437,0,2,15,256299674,265667262,33459380,15300986
leaf,6,coro-prefetch,4,10,100,800,480,1,55715,0.000145091,1,2,15,210181067,317667259,33537232,15465520
leaf,0,control,1,10,100,800,480,1,62173,0.000161909,1,2,15,235181896,196145127,27911958,15207094
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67805,0.000176576,0,2,15,256369619,265667262,33465047,15308515
leaf,6,coro-prefetch,4,10,100,800,480,1,55551,0.000144664,1,2,15,210126862,317667258,33536935,15471496
leaf,0,control,1,10,100,800,480,1,62157,0.000161867,1,2,15,235113466,196145127,27916047,15213117
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67799,0.00017656,0,2,15,256481712,265667262,33451538,15300782
leaf,6,coro-prefetch,4,10,100,800,480,1,55539,0.000144633,1,2,15,210065770,317667259,33552199,15469003
leaf,0,control,1,10,100,800,480,1,62177,0.000161919,1,2,15,235195713,196145127,27897956,15210994
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67749,0.00017643,0,2,15,256301647,265667261,33468735,15302037
leaf,6,coro-prefetch,4,10,100,800,480,1,55588,0.00014476,1,2,15,210064118,317667259,33540948,15475975
leaf,0,control,1,10,100,800,480,1,62188,0.000161948,1,2,15,235227638,196145127,27907071,15212693
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67858,0.000176714,0,2,15,256537213,265667262,33463952,15310856
leaf,6,coro-prefetch,4,10,100,800,480,1,55546,0.000144651,1,2,15,210097834,317667259,33540292,15465609
leaf,0,control,1,10,100,800,480,1,62202,0.000161984,1,2,15,235293496,196145127,27894738,15212018
leaf,5,coro-no-prefetch,4,10,100,800,480,1,68105,0.000177357,0,2,15,256831967,265667262,33468285,15312068
leaf,6,coro-prefetch,4,10,100,800,480,1,55649,0.000144919,1,2,15,210477563,317667259,33547848,15478890
leaf,0,control,1,10,100,800,480,1,62052,0.000161594,1,2,15,234650962,196145128,27859901,15200264
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67649,0.000176169,0,2,15,255903924,265667262,33406379,15298681
leaf,6,coro-prefetch,4,10,100,800,480,1,55638,0.000144891,1,2,15,210369959,317667259,33558225,15470532
leaf,0,control,1,10,100,800,480,1,62037,0.000161555,1,2,15,234647262,196145128,27858945,15204197
leaf,5,coro-no-prefetch,4,10,100,800,480,1,67934,0.000176911,0,2,15,256699526,265667262,33460170,15302893
leaf,6,coro-prefetch,4,10,100,800,480,1,55645,0.000144909,1,2,15,210463495,317667259,33556943,15477038
