repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,1,0,2,200,4,4,1,60844,116939,117777,125491,141816,145985,167383,166196,339013,430890,438411,530411,453480,541407,1617,1801,1737,1897,1870,1973,1905,1272,1352,1322,1476,1481,1488,1472
2,2,10,1,0,2,200,8,4,1,83968,145532,146076,164144,176830,183495,190118,230196,403013,494890,502411,594411,517480,605407,2607,2889,2852,2990,2930,3028,3044,2042,2302,2231,2332,2306,2407,2361
2,2,10,1,0,2,200,12,4,1,111337,173670,180919,197485,209182,210382,219715,294196,467013,558890,566411,658411,581480,669407,3557,3905,3847,4041,3965,4172,4170,2740,3008,2992,3089,3078,3156,3247
2,2,10,1,0,2,200,16,4,1,152322,219401,223301,241591,254779,264599,275812,358196,531013,622890,630411,722411,645480,733407,4788,5255,5207,5218,5247,5506,5533,3662,3912,3894,3999,3957,4071,3998
2,2,10,1,0,2,200,20,4,2,193639,273519,282732,291287,304817,314329,322155,422196,595013,706890,694411,806411,709480,817407,6540,6935,6900,7024,7030,7473,7387,4366,4755,4745,4778,4778,5017,4919
2,2,10,1,0,2,200,24,4,2,235095,323029,336131,349496,354955,365426,377823,486196,659013,770890,758411,870411,773480,881407,8610,9080,8983,9129,9102,9708,9375,5301,5657,5626,5604,5614,5822,5711
2,2,10,1,0,2,200,28,4,2,278868,368363,386310,387851,404231,412656,422228,550196,723013,834890,822411,934411,837480,945407,10954,11530,11501,11562,11609,12472,12054,5946,6244,6313,6330,6252,6542,6422
2,2,10,1,0,2,200,32,4,2,344164,417882,429285,439013,449990,458088,471029,614196,787013,898890,886411,998411,901480,1009407,12905,13294,13306,14667,13446,13972,13770,7011,7340,7308,7569,7393,7489,7384
2,2,10,1,0,2,200,36,4,3,399303,459112,473692,480836,491109,498042,507346,678196,851013,982890,950411,1082411,965480,1093407,15505,15942,15919,15995,16112,16523,17153,7561,8027,7930,8075,8025,8119,8112
2,2,10,1,0,2,200,40,4,3,442074,494574,517963,522334,532035,540624,577793,742196,915013,1046890,1014411,1146411,1029480,1157407,20440,20806,20647,20996,20918,21278,21155,8663,8892,8923,8993,8977,9046,9071
2,2,10,1,0,2,200,44,4,3,482438,546746,563276,569462,573873,584972,596694,806196,979013,1110890,1078411,1210411,1093480,1221407,21461,22045,21975,22305,22168,22466,22415,9465,9753,9750,9907,9871,9857,9894
2,2,10,1,0,2,200,48,4,3,534439,596012,606866,621010,617925,626499,639007,870196,1043013,1174890,1142411,1274411,1157480,1285407,25508,26000,25391,25870,25792,26249,26074,10632,10774,10764,10939,10775,11022,10923
2,2,10,1,0,2,200,52,4,4,573896,657191,645455,656282,662757,672707,674880,934196,1107013,1258890,1206411,1358411,1221480,1369407,25990,26548,26181,26628,26332,26912,26661,11089,11474,11393,11503,11444,11597,11476
2,2,10,1,0,2,200,56,4,4,618411,682282,701519,704821,725761,724170,733687,998196,1171013,1322890,1270411,1422411,1285480,1433407,30341,30952,30868,31017,31022,31327,31057,11753,12137,12235,12229,12908,12333,12373
2,2,10,1,0,2,200,60,4,4,673786,737318,741445,771900,787836,794716,797001,1062196,1235013,1386890,1334411,1486411,1349480,1497407,32814,33065,32851,33074,33038,33583,33154,13325,13836,13778,13800,14196,13903,13978
2,2,10,1,0,2,200,64,4,4,712462,799458,806259,839939,855901,854191,863957,1126196,1299013,1450890,1398411,1550411,1413480,1561407,35309,35636,35623,35748,35469,36025,35594,14321,15092,15126,15102,15006,15208,15083
