repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,100,4,1,780197,1568033,1815447,2266277,2459719,2692956,2897189,2949522,6619478,7969982,9522245,10722229,10953631,12153466,3664,3885,3790,3980,3901,9468,9676,2946,3196,3178,3332,3292,6673,6579
10,10,100,1,0,2,100,8,1,876723,1874196,2129153,2656112,2763104,2963571,3135738,3352882,7422838,8773342,10325605,11525589,11756991,12956826,7656,7879,8002,8032,8246,16816,17065,4667,5393,5305,5517,5353,9175,8567
10,10,100,1,0,2,100,12,1,1220098,2232732,2466117,3090478,3155006,3479545,3623471,5052952,9022908,10373412,11925675,13125659,13357061,14556896,29082,30537,29927,32123,32296,45814,45660,6434,7285,7298,7404,7357,10846,10579
10,10,100,1,0,2,100,16,1,1069373,2085938,2337062,2816421,2966448,3205509,3390129,4052952,8122908,9473412,11025675,12225659,12457061,13656896,76478,78902,77865,80447,80369,91896,91578,8290,9436,9305,9785,9733,13343,13213
10,10,100,1,0,2,100,20,1,1398506,2413659,2643225,3194987,3284571,3627460,3742804,5749522,9719478,11069982,12622245,13822229,14053631,15253466,126021,123228,123352,126824,128213,136012,134780,10699,11514,11309,11413,11258,14955,15056
10,10,100,1,0,2,100,24,1,1263638,2225253,2476313,2951576,3110846,3344144,3505209,4752882,8822838,10173342,11725605,12925589,13156991,14356826,155048,157896,158962,165074,164982,172402,170348,12782,14050,13789,14122,13766,17470,17562
10,10,100,1,0,2,100,28,1,1598488,2587507,2814244,3380511,3448159,3724660,3875707,6452952,10422908,11773412,13325675,14525659,14757061,15956896,192069,187540,190644,189475,196074,201018,200794,14598,16351,16078,16792,16235,20022,20136
10,10,100,1,0,2,100,32,1,1469726,2420423,2643031,3158809,3290992,3543363,3710461,5452952,9522908,10873412,12425675,13625659,13857061,15056896,210715,221318,220778,229413,225528,237118,232445,16961,18017,18418,18293,18840,22345,22204
10,10,100,1,0,2,100,36,2,1826424,2794469,3007059,3523555,3640019,3884332,4068766,7149522,11119478,12869982,14022245,15622229,15453631,17053466,238380,239272,246405,248777,253387,258565,262055,20181,22003,21949,22289,22171,26196,25986
10,10,100,1,0,2,100,40,2,1707648,2616920,2844578,3354260,3460704,3661375,3853507,6152882,10222838,11973342,13125605,14725589,14556991,16156826,273972,273586,281089,287794,291227,291799,298854,21260,23199,22879,23721,23941,28478,27784
10,10,100,1,0,2,100,44,2,2034767,2965268,3197821,3693259,3815896,4031926,4226015,7852952,11822908,13573412,14725675,16325659,16157061,17756896,295779,303193,307589,310504,312048,311960,322126,23346,25496,25561,26415,26793,31424,30248
10,10,100,1,0,2,100,48,2,1943279,2790449,3055333,3490275,3647333,3896059,4077603,6852952,10922908,12673412,13825675,15425659,15257061,16856896,311947,328828,326931,324827,335625,338237,347520,27355,29339,29581,31537,30254,35347,34278
10,10,100,1,0,2,100,52,2,2229263,3128522,3366550,3837642,3986637,4585016,4689660,8549522,12519478,14269982,15422245,17022229,16853631,18453466,336425,339519,356046,358591,365224,363250,369613,28414,31351,29019,30418,29725,35484,34589
10,10,100,1,0,2,100,56,2,2159060,2973336,3215660,3649156,3845583,4044239,4238558,7552882,11622838,13373342,14525605,16125589,15956991,17556826,369630,377163,373660,372168,387458,395714,399337,30735,34240,35213,37214,35258,40181,39473
