repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,10,100,2,0,2,100,4,4,1,1209264,2461721,2973549,3319952,3373661,3663875,3909068,4034926,8803978,10253907,11802868,13002612,13234121,14433826,77907,81856,77626,82312,81561,103433,97673,8887,9450,9243,9250,9273,13229,12646
2,10,100,2,0,2,100,8,4,1,1488128,2695290,3404344,3564766,3653700,3933153,4326593,4743426,9512523,10962452,12511510,13711112,13942666,15142327,234201,229411,229034,231076,227986,237947,233863,14364,15532,15522,15504,15471,19426,19072
2,10,100,2,0,2,100,12,4,1,1846274,3060776,3725052,3783146,3986861,4195915,4595369,5543426,10312523,11762452,13311520,14511112,14742673,15942327,370809,373439,373283,374364,372836,383166,380979,23255,25725,25561,26206,25642,30082,29885
2,10,100,2,0,2,100,16,4,1,2184691,3405651,3974432,4105095,4306502,4521390,4941952,6343426,11112526,12562455,14111468,15311112,15542888,16742327,485456,493340,492856,493709,491156,503106,501569,30213,33216,33315,33695,33138,38246,37530
2,10,100,2,0,2,100,20,4,2,2585096,3780883,4718221,4482024,5093018,4875319,5492670,7143426,11912525,14162455,14911484,16911112,16342970,18342326,616219,618114,618926,621434,615117,630888,623332,38072,42486,43024,43937,43556,48490,48137
2,10,100,2,0,2,100,24,4,2,2959052,4157490,5054732,4843519,5358557,5271434,5724453,7943426,12712523,14962452,15711530,17711112,17142693,19142326,733742,741277,739755,745182,735026,753265,746117,47635,53258,53930,54403,53876,59065,58518
2,10,100,2,0,2,100,28,4,2,3877179,4494883,5311261,5216602,5596924,5614556,6167326,8743426,13512525,15762455,16511484,18511112,17942978,19942327,868945,865680,862495,871718,855767,878883,865664,144269,62048,62663,64138,62547,68321,66815
2,10,100,2,0,2,100,32,4,2,3909914,4867373,5742765,5594793,6202500,6009049,6499361,9543426,14312525,16562455,17311462,19311112,18742829,20742328,986824,990035,986898,991423,975451,1000664,984670,62422,70822,71990,72451,72789,76575,76474
2,10,100,2,0,2,100,36,4,3,4330577,5314081,6117891,7759765,6991642,6316971,7025248,10343427,15112524,18162452,18111534,20911112,19542752,22342326,1106037,1117362,1090714,1130127,1090199,1131908,1099577,73047,77659,76970,83262,79926,84964,83632
2,10,100,2,0,2,100,40,4,3,4803120,5792412,6551897,6398278,6823864,6813280,7485000,11143426,15912528,18962457,18911504,21711112,20343480,23142326,1286686,1279380,1262731,1284564,1260144,1297209,1267407,78179,87032,87703,89033,88182,94090,93831
2,10,100,2,0,2,100,44,4,3,5235619,6130919,6845483,6758407,7360978,7150483,7898168,11943426,16712457,19762457,19711490,22511112,21143404,23942326,1353773,1356526,1337668,1359007,1321756,1375309,1325712,90305,99429,101842,101574,102189,107015,106714
2,10,100,2,0,2,100,48,4,3,5718121,6664159,7352838,7241668,7577123,7614723,8217382,12743426,17512528,20562457,20511496,23311112,21943188,24742327,1527784,1534164,1515990,1537087,1506170,1545357,1507160,96144,109253,111788,110892,110281,114806,115212
2,10,100,2,0,2,100,52,4,4,6241640,7055950,7989730,7692763,8283164,8015966,8788250,13543426,18312528,22162457,21311522,24911112,22743127,26342327,1634816,1620009,1572067,1622898,1577225,1640712,1570024,108672,121025,123301,122062,124418,127165,126057
2,10,100,2,0,2,100,56,4,4,6685303,7513314,8383746,8125367,8921547,8499139,9137508,14343427,19112526,22962455,22111484,25711112,23542979,27142327,1789186,1792232,1750879,1793420,1735037,1810045,1738710,119150,127739,125590,129200,126375,134982,131840
2,10,100,2,0,2,100,60,4,4,7159998,7894778,8672111,8437774,9141995,8891605,9522194,15143427,19912526,23762455,22911486,26511113,24342973,27942326,1873263,1855174,1814057,1861202,1784701,1879065,1797125,136106,151198,149887,153012,147855,157546,158108
2,10,100,2,0,2,100,64,4,4,7667657,8638662,9243682,9146296,9596026,9539022,9881573,15943426,20712526,24562455,23711469,27311112,25142830,28742327,2049828,2037874,2011178,2045330,1965651,2068684,1996423,140693,163055,164394,164241,161438,170073,168063
2,10,100,2,0,2,100,68,4,5,8172423,8880065,9657336,9499512,10226064,9844068,10484204,16743427,21512525,26162455,24511462,28911112,25942788,30342326,2111448,2100582,2017527,2106558,2018771,2130163,2007196,164514,185472,185173,186292,181960,195024,186910
2,10,100,2,0,2,100,72,4,5,8782351,9696581,10124242,10268847,10518147,10638591,10826933,17543426,22312523,26962453,25311491,29711113,26742696,31142328,2342410,2342559,2240356,2330235,2226989,2343730,2234708,165105,179611,176145,180624,172950,186442,179633
2,10,100,2,0,2,100,76,4,5,9178858,9877306,10586560,10385964,10835313,10826128,11340009,18343427,23112479,27762408,26111378,30511112,27542651,31942327,2359993,2351053,2259074,2360683,2247961,2382175,2237972,198758,213269,208581,215065,208551,221495,216769
2,10,100,2,0,2,100,80,4,5,9666494,10411552,10903384,10943320,11127501,11337687,11614593,19143426,23912528,28562458,26911509,31311112,28344471,32742327,2491306,2472797,2393545,2478471,2360044,2506265,2354407,213466,227102,225700,232540,223853,242255,234431
2,10,100,2,0,2,100,84,4,6,10387634,11039190,11621444,11521324,11851178,11950735,12316850,19943426,24712528,30162457,27711509,32911112,29144471,34342327,2634108,2610868,2500861,2616898,2463673,2640385,2484699,242807,272528,276382,272481,268072,281829,289141
2,10,100,2,0,2,100,88,4,6,11079297,11788835,12274015,12234573,12377860,12604547,12710857,20743427,25512529,30962457,28511509,33711113,29944471,35142327,2763861,2744839,2630153,2744478,2602633,2770836,2593233,289108,321133,314937,318814,304961,327638,313508
2,10,100,2,0,2,100,92,4,6,11628052,12276288,12708607,12856311,12808635,13313942,13281888,21543426,26312528,31762458,29311509,34511113,30744471,35942328,2922470,2934475,2826235,2934944,2758540,2958499,2767996,306133,327954,324101,335170,318200,347759,334424
2,10,100,2,0,2,100,96,4,6,12326258,12956778,13317408,13440225,13298013,13853582,13828410,22343427,27112529,32562458,30111509,35311113,31544471,36742328,2983010,2992961,2869640,2994377,2847343,3018828,2833813,373322,404481,402195,406027,400965,416835,407100
2,10,100,2,0,2,100,100,4,7,13122676,13740729,14089388,14332225,13827051,14747881,14407824,23143427,27912528,34162458,30911509,36911113,32344471,38342327,3137580,3141670,2962180,3149957,2914559,3168470,2943992,404886,442769,436070,445707,429272,462886,456408
2,10,100,2,0,2,100,104,4,7,13776104,14310296,14628644,14820082,14513662,15264095,14916867,23943427,28712528,34962458,31711509,37711113,33144471,39142327,3284065,3277913,3145301,3278835,3094411,3292412,3105781,445314,505180,499272,515168,483899,520392,498938
2,10,100,2,0,2,100,108,4,7,14599596,15068060,15197027,15593785,14984476,16013400,15451108,24743427,29512529,35762458,32511509,38511113,33944471,39942327,3440776,3468468,3309489,3471051,3235482,3492125,3250379,544494,587061,584032,589001,567371,603846,584509
2,10,100,2,0,2,100,112,4,7,15089906,15964252,15907688,16453352,15642865,16851160,16162768,25543427,30312529,36562458,33311509,39311113,34744471,40742327,3581113,3606528,3427917,3598646,3374136,3623853,3372742,559797,630066,619072,629430,601254,639428,624090
2,10,100,2,0,2,100,116,4,8,16050650,16821056,16819693,17134060,16223712,17535820,16702969,26343427,31112529,38162458,34111509,40911113,35544471,42342328,3634855,3690115,3483886,3683323,3429189,3715959,3443999,659189,706753,712620,717639,706399,736728,713431
2,10,100,2,0,2,100,120,4,8,16279049,17033209,17188869,17621710,16621183,17953770,17104902,27143427,31912529,38962458,34911509,41711113,36344471,43142328,3786518,3804306,3618111,3799003,3539773,3822570,3566621,654894,732230,739500,734707,720963,748835,736361
2,10,100,2,0,2,100,124,4,8,17363772,18045161,18255149,18609876,17466000,19103884,18366051,27943427,32712529,39762458,35711510,42511113,37144471,43942327,3959410,4008455,3764400,4003090,3731615,4031206,3742461,725276,800116,803589,815933,767553,840284,794913
2,10,100,2,0,2,100,128,4,8,17851743,18494578,18397107,18991808,17711268,19381979,18171350,28743427,33512529,40562458,36511509,43311114,37944471,44742327,4095295,4185358,3974114,4174075,3867987,4202892,3888351,846026,894089,890536,905975,868585,922110,881817
2,10,100,2,0,2,100,132,4,9,19495023,19600277,19800347,20121568,18660636,20511107,19057037,29543427,34312529,42162458,37311509,44911113,38744471,46342327,4248324,4266559,3985495,4271261,3967220,4292347,3996162,916466,991424,1001170,1007859,965730,1013801,974788
2,10,100,2,0,2,100,136,4,9,19781546,19912954,21109734,20410556,18941420,20829138,19430333,30343427,35112529,42962458,38111509,45711113,39544471,47142328,4269467,4369341,4131605,4363836,4036546,4400215,4045293,971078,1028806,1056950,1042159,1027367,1061301,1049032
2,10,100,2,0,2,100,140,4,9,19876550,20840344,21047516,21333819,19726909,21692669,20250103,31143427,35912529,43762458,38911509,46511113,40344471,47942328,4459609,4489355,4268090,4488046,4182425,4529403,4204557,991800,1099895,1108071,1106420,1074649,1129016,1098356
2,10,100,2,0,2,100,144,4,9,21355206,22213355,22246333,22767122,20617319,23146834,21176381,31943427,36712529,44562458,39711510,47311114,41144472,48742327,4683415,4766072,4470139,4755483,4386602,4777793,4418128,1096502,1198935,1178448,1205450,1135044,1221353,1152875
2,10,100,2,0,2,100,148,4,10,21683641,22488950,22591563,22995290,20793789,23397229,21405656,32743427,37512529,46162458,40511510,48911113,41944472,50342327,4716657,4779595,4531215,4778095,4461283,4800568,4476350,1223632,1297785,1282805,1307895,1238319,1330210,1254809
2,10,100,2,0,2,100,152,4,10,22512475,23162655,23434751,23744924,21350796,24130536,21861112,33543427,38312529,46962458,41311510,49711113,42744472,51142327,4898734,4955289,4660183,4951185,4601916,4983059,4612128,1268633,1352806,1354728,1382557,1299683,1398516,1321810
2,10,100,2,0,2,100,156,4,10,23775087,23833417,24326374,24400206,22368128,24826219,22926697,34343428,39112529,47762459,42111510,50511113,43544471,51942328,4952091,5080204,4775867,5079634,4693766,5110007,4714479,1384508,1500452,1490287,1522747,1461805,1545124,1483470
2,10,100,2,0,2,100,160,4,10,23790998,24634507,24893888,25303660,23206745,25714254,23603094,35143428,39912529,48562459,42911510,51311113,44344471,52742328,5174939,5223856,4897262,5215710,4832161,5245374,4857035,1421091,1565464,1530711,1582012,1491189,1597889,1501004
2,10,100,2,0,2,100,164,4,11,25573002,26394473,27829002,26988728,24855358,27380476,25480046,35943428,40712529,50162458,43711510,52911113,45144471,54342328,5351179,5495404,5057317,5497504,4999691,5545740,5037626,1539887,1660410,1630573,1677261,1600668,1696801,1626941
2,10,100,2,0,2,100,168,4,11,26056428,26552638,27056968,27078046,24575486,27459206,25802360,36743427,41512530,50962459,44511510,53711114,45944472,55142327,5324184,5442990,5128933,5440320,5056865,5476912,5087538,1670590,1761888,1752072,1788025,1716421,1807464,1763680
2,10,100,2,0,2,100,172,4,11,27527945,27382716,27844464,28002143,25163888,28385812,25721565,37543427,42312529,51762459,45311510,54511114,46744472,55942327,5539321,5615594,5300226,5606827,5213915,5641562,5241605,1792018,1878063,1829298,1904025,1782840,1921094,1818302
2,10,100,2,0,2,100,176,4,11,27830137,28642031,28631397,28293134,26146587,28715390,26726817,38343427,43112529,52562459,46111510,55311113,47544472,56742328,5619160,5797049,5434122,5789802,5286079,5811012,5309763,1745026,1887942,1852583,1891597,1833259,1918842,1851036
2,10,100,2,0,2,100,180,4,12,28243431,28498701,29240650,29032177,26750801,29415505,27123549,39143427,43912530,54162458,46911510,56911114,48344472,58342329,5883371,6003081,5511016,5999152,5484343,6038648,5504700,1837755,1959364,1922908,1972307,1877962,1995699,1891629
2,10,100,2,0,2,100,184,4,12,30238153,31031197,32128528,31616013,29263238,31708826,29758559,39943428,44712530,54962459,47711510,57711114,49144472,59142329,6064082,6163913,5632679,6167838,5563853,6186774,5638241,2037286,2165318,2095226,2182201,2095665,2185011,2098606
2,10,100,2,0,2,100,188,4,12,30025601,30495566,31481584,31054048,28880092,31493019,29196213,40743428,45512530,55762459,48511510,58511113,49944472,59942328,5916030,6166275,5791138,6161475,5711483,6193572,5736731,2079648,2216805,2193791,2230406,2172156,2255746,2190024
2,10,100,2,0,2,100,192,4,12,31478343,31783018,32351422,32319957,30040344,32702695,30252375,41543428,46312530,56562459,49311510,59311114,50744472,60742328,6241051,6348065,5984164,6345686,5895479,6376611,5927140,2196916,2345109,2294354,2369780,2297435,2383437,2307609
