repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,10,100,2,0,2,80,4,2,1,24222131,26268998,26385877,26856266,26826955,27387203,27308309,25295483,29159558,30359501,31264640,31744640,31203315,31763050,1689893,3780157,4218274,4846091,4925657,5206685,5284770,18406,22084,12121,22242,12312,22894,13054
2,10,100,2,0,2,80,8,2,1,47911007,49880170,50196319,50556109,50688993,51031217,51205088,49991923,53855998,55055941,55961080,56441080,55899797,56459490,3371053,5461101,5899278,6527148,6606630,6886520,6965662,32753,41697,40937,41927,41223,45586,44599
2,10,100,2,0,2,80,12,2,1,87611286,89715243,89860179,90524909,90602360,90686189,82817462,74675943,78540018,79739961,80645100,81125100,80583817,81143510,8890793,11498894,11777020,11718298,12447496,12497681,10539248,56024,57345,51116,57577,51410,61012,53074
2,10,100,2,0,2,80,16,2,1,116945082,119416137,119930505,122417207,111672210,110284559,110592322,99371993,103236068,104436011,105341150,105821150,105279867,105839560,11566664,14500261,15026514,15636940,13348952,13387218,13581731,65714,66734,66011,71273,67008,69078,67656
2,10,100,2,0,2,80,20,2,1,120350342,123108360,124006816,124490044,124745499,124772470,125093708,124058563,127922638,129122581,130027720,130507720,129966437,130526130,8413473,10504676,11014814,11913554,12088269,12142530,12318652,55306,80140,87202,83580,87372,88711,89139
2,10,100,2,0,2,80,24,2,1,144053472,146845929,147499810,148718094,148810436,148411858,148670501,148754823,152618898,153818841,154723980,155203980,154662697,155222390,10094490,12185577,12699494,13692695,13813884,13795396,14024992,59985,95050,89067,109320,114134,101316,95148
2,10,100,2,0,2,80,28,2,1,186772508,189286460,190567751,190893452,172426685,172277532,172805556,173441543,177305618,178505561,179410700,179890700,179349417,179909110,16152735,18983232,19479619,20226805,15447041,15423794,15691720,82402,103049,122190,102220,123015,110562,125697
2,10,100,2,0,2,80,32,2,1,191874309,194495769,195107379,195785731,195805716,196136833,196124339,198127333,201991408,203191351,204096490,204576490,204035207,204594900,13456616,15547602,16061935,16938846,17145878,17204533,17389571,70782,123025,114045,110897,112924,128128,117872
2,10,100,2,0,2,80,36,2,2,215764922,218401857,220312145,219908254,221852953,219685148,222093678,222819633,226683708,228443651,228788790,229828790,228727507,229847200,15136817,17228099,18203639,18625799,19264989,18882545,19304696,77379,147550,92897,152987,93327,143513,99522
2,10,100,2,0,2,80,40,2,2,239824024,242608104,244515092,243613255,246259624,243687387,246174285,247509653,251373728,253133671,253478810,254518810,253417527,254537220,16817758,18909659,19882698,20392324,20946439,20515014,20962430,82554,181651,122131,135563,122604,149835,127569
