repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,1,0,2,40,4,8,1,31051,54522,57091,63297,63152,69638,72342,35116,71878,77760,92597,97397,96696,102164,9013,29155,29060,37521,38385,42453,41443,196,307,308,336,329,362,360
2,2,10,1,0,2,40,8,8,1,45443,64049,61856,72058,71152,84922,80674,57516,94278,100160,114997,119797,119096,124564,15448,35555,35470,43950,44746,48891,47882,330,557,565,630,643,663,650
2,2,10,1,0,2,40,12,8,2,60703,78518,96916,87243,98534,90719,106180,79916,116678,125760,137397,145397,141496,150164,21865,41950,44735,50303,52227,55170,57011,447,560,484,686,509,736,550
2,2,10,1,0,2,40,16,8,2,80061,91779,107058,93945,113706,104804,121464,102316,139078,148160,159797,167797,163896,172564,28212,48334,50698,56733,59123,61572,63483,568,719,877,1142,889,1308,934
2,2,10,1,0,2,40,20,8,3,96758,110325,128586,114757,122557,121818,125704,124716,161478,173760,182197,193397,186296,198164,34656,54738,57298,63116,65509,68007,68615,533,694,573,1139,583,968,611
2,2,10,1,0,2,40,24,8,3,114725,125543,145440,135434,142117,138334,141548,147116,183878,196160,204597,215797,208696,220564,40998,61167,63376,69514,73186,74324,74918,538,770,938,1112,939,1489,1050
2,2,10,1,0,2,40,28,8,4,131971,141102,142112,157303,155202,157084,162886,169516,206278,221760,226997,241397,231096,246164,47401,67570,69902,78691,81417,81295,82690,572,1156,617,1172,743,1338,787
2,2,10,1,0,2,40,32,8,4,142038,152973,159378,170379,172672,169344,177112,191916,228678,244160,249397,263797,253496,268564,53802,73967,76264,83901,89278,88269,90242,650,977,946,1911,961,1766,1076
2,2,10,1,0,2,40,36,8,5,169299,176248,183921,185127,185615,196431,195644,214316,251078,269760,271797,289397,275896,294164,60255,80384,83483,90497,95954,94768,96698,668,1168,589,1803,599,1442,705
2,2,10,1,0,2,40,40,8,5,189585,196587,203601,204572,209648,212046,208828,236716,273478,292160,294197,311797,298296,316564,66647,86789,89859,97147,102793,101255,104132,644,927,1014,1322,1028,1769,1123
