repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,10,100,2,0,2,400,4,4,1,51017767,55621385,56107054,58996827,59971476,59611991,60473246,29648400,48270963,58069264,61930976,71130975,60379802,69979729,472963,473809,471305,475363,472363,480745,479215,35669,35931,35546,36717,35573,39592,38914
2,10,100,2,0,2,400,8,4,1,99149619,102223633,103535857,107732482,108736465,107740092,109045264,52848403,72270966,82069268,85130979,94330979,83579805,93179732,1013913,1067366,1053857,1067149,1054786,1074135,1061190,77627,72615,72979,73197,72298,76439,75926
2,10,100,2,0,2,400,12,4,1,148278742,150089522,150909675,154882831,155023677,154861818,155638697,76048406,96270969,106069271,108330982,117530982,106779808,116379735,1438761,1441253,1438700,1442210,1528733,1541275,1537726,134517,135182,134400,134412,125250,128304,128435
2,10,100,2,0,2,400,16,4,1,197230209,199066383,198727525,201021298,201952856,201604105,204840100,99248409,120270972,130069274,131530985,140730986,129979811,139579739,2172957,2172402,2156462,2172169,2159110,2183788,2173638,154651,155554,155581,154102,155531,158343,158402
2,10,100,2,0,2,400,20,4,2,246567103,246864963,247288585,250153401,251490698,250411076,251764537,122448412,144270975,158069277,154730988,167930989,153179814,166779742,2409275,2421886,2332901,2422776,2351510,2433316,2351431,241243,240878,239432,239768,240276,243191,243918
2,10,100,2,0,2,400,24,4,2,295396647,293741040,294925589,296799337,298817342,297633750,299249015,145648415,168270979,182069280,177930991,191130992,176379817,189979745,3094323,3104353,3016912,3104385,3031322,3122474,3060795,289314,282967,281874,284201,283653,287264,291316
2,10,100,2,0,2,400,28,4,2,344383106,345264813,342628574,346846021,348127365,345013636,345819009,168848419,192270982,206069283,201130995,214330995,199579821,213179748,3617024,3864152,3798524,3862704,3821398,3888937,3842688,368987,363032,362771,365361,362763,368385,368939
2,10,100,2,0,2,400,32,4,2,394174871,392338726,390360167,393730714,394923321,392470228,394029197,192048422,216270985,230069287,224330998,237530998,222779824,236379751,4140862,4155684,4073603,4156099,4087607,4182310,4123565,530537,539846,534277,536499,545349,551267,549933
2,10,100,2,0,2,400,36,4,3,453112502,440290703,440335035,444789636,444430160,442083345,440495860,215248425,240270988,258069290,247531001,264731001,245979827,263579754,4683267,4711376,4357673,4725406,4648940,5050714,4648253,733854,740960,758299,741128,675666,678627,683392
2,10,100,2,0,2,400,40,4,3,501224848,489827544,486719995,487603000,488660880,494171523,495658510,238448429,264270992,282069293,270731004,287931004,269179830,286779758,5197000,5221985,5029168,5226296,5060445,5583333,5366543,1011183,1029042,1011670,1008415,1013974,950607,930850
2,10,100,2,0,2,400,44,4,3,543724319,541027040,534462002,533639880,533252813,544156720,543638637,261648431,288270995,306069297,293931007,311131007,292379834,309979761,6103960,6126433,5842478,6128962,5890339,6166557,5925247,1186601,1218810,1170594,1187046,1177648,1238112,1187225
2,10,100,2,0,2,400,48,4,3,590971905,591550869,582753521,587154479,586662526,585263351,588029260,284848435,312270998,330069299,317131010,334331011,315579836,333179764,6651039,6682763,6432262,6678957,6471077,6717468,6504547,1519472,1525168,1504456,1523220,1511119,1526423,1524447
2,10,100,2,0,2,400,52,4,4,641421977,642519171,630078471,637192728,636512805,635105590,634294567,308048438,336271002,358069302,340331014,361531014,338779840,360379767,7233824,7268554,6560719,7266978,6881090,7299459,6901016,1900994,1919637,1813995,1893865,1906280,1914059,1883054
2,10,100,2,0,2,400,56,4,4,690295652,690090791,678544717,682383729,682167566,686436990,684757040,331248442,360271005,382069306,363531017,384731017,361979843,383579770,7332151,7361565,6965290,7362693,7047002,7845147,7420647,2532679,2531488,2491467,2525512,2655594,2301220,2279944
2,10,100,2,0,2,400,60,4,4,740754306,737063695,726450527,731840134,731621920,729657041,727548047,354448445,384271008,406069309,386731021,407931021,385179846,406779773,8342161,8366243,7919228,8405175,7999111,8433584,8028301,2758183,2767345,2734291,2732899,2974191,2736332,2732602
2,10,100,2,0,2,400,64,4,4,789624743,778315624,779399451,778913930,779086777,780545638,788085552,377648448,408271010,430069313,409931023,431131023,408379849,429979777,8921210,8968677,8528220,8987751,8562098,9031382,8602646,3119343,3114145,3062358,3117941,3092518,3110999,3087311
