repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,1,0,2,80,4,8,1,51509,96605,87919,101421,106754,115638,111973,61097,119114,143710,176626,199026,176497,198208,17783,52667,55800,69319,72575,74587,77455,470,642,342,684,369,755,397
2,2,10,1,0,2,80,8,8,1,74601,116374,113354,134249,128916,141547,138770,99497,157514,182110,215026,237426,214897,236608,30589,65459,68605,82112,85325,87378,90270,639,911,906,1130,716,1312,949
2,2,10,1,0,2,80,12,8,2,102421,141765,163699,147287,184334,164183,191702,137897,195914,226910,253426,282226,253297,281408,43383,78314,86025,94963,102982,100296,110939,745,1260,537,1643,628,1849,768
2,2,10,1,0,2,80,16,8,2,127696,165976,183650,169338,208083,188345,205449,176297,234314,265310,291826,320626,291697,319808,56190,91115,97623,107737,115834,113102,122246,725,1818,1371,1884,1367,2402,1509
2,2,10,1,0,2,80,20,8,3,154408,184511,183978,192258,205056,206308,197101,214697,272714,310110,330226,365426,330097,364608,68989,103855,110198,120549,126900,125803,131907,738,1743,539,2261,562,2515,704
2,2,10,1,0,2,80,24,8,3,183519,213335,206287,225728,245793,227197,241068,253097,311114,348510,368626,403826,368497,403008,81787,116704,123055,133362,141743,138581,146968,814,2367,1367,4319,1523,2653,1604
2,2,10,1,0,2,80,28,8,4,207594,233579,226816,265888,271205,268393,259982,291497,349514,393310,407026,448626,406897,447808,94579,129480,137411,148925,155801,153934,160129,856,2294,745,3571,837,2735,1522
2,2,10,1,0,2,80,32,8,4,233725,270734,260624,287778,280627,284276,274113,329897,387914,431710,445426,487026,445297,486208,107378,142301,150259,161739,168969,165924,173575,912,4704,1377,5325,1472,3214,1575
2,2,10,1,0,2,80,36,8,5,274938,293549,314691,331998,335531,325207,340072,368297,426314,476510,483826,531826,483697,531008,120172,155085,164642,174704,184719,177759,188851,953,2078,558,4916,577,2721,1325
2,2,10,1,0,2,80,40,8,5,301900,331094,344876,352329,350584,358300,353775,406697,464714,514910,522226,570226,522097,569408,132996,167845,177449,186881,196434,192213,201392,995,4299,1442,5418,1481,4414,1687
