norm,0,control,1,10,100,200,800,2,1261864,0.00788665,1,4,50,4852761002,2323248712,54922408,42159291
norm,5,coro-no-prefetch,4,10,100,200,800,2,1300325,0.00812703,0,4,50,5054415433,2338479044,55283779,42189582
norm,6,coro-prefetch,4,10,100,200,800,2,1343336,0.00839585,1,4,50,5221842806,2372077073,46937240,33927792
norm,0,control,1,10,100,200,800,2,1248026,0.00780016,1,4,50,4850718592,2323248711,54819082,42069278
norm,5,coro-no-prefetch,4,10,100,200,800,2,1300591,0.00812869,0,4,50,5055323729,2338477064,55292662,42189907
norm,6,coro-prefetch,4,10,100,200,800,2,1342811,0.00839257,1,4,50,5219929158,2372077073,46918285,33912834
norm,0,control,1,10,100,200,800,2,1252646,0.00782904,1,4,50,4868706277,2323248712,54813003,42213949
norm,5,coro-no-prefetch,4,10,100,200,800,2,1300637,0.00812898,0,4,50,5055589344,2338477063,55284149,42199145
norm,6,coro-prefetch,4,10,100,200,800,2,1342999,0.00839374,1,4,50,5220394698,2372077075,46935926,33947814
norm,0,control,1,10,100,200,800,2,1251158,0.00781974,1,4,50,4863222399,2323248710,54813469,42059771
norm,5,coro-no-prefetch,4,10,100,200,800,2,1306562,0.00816601,0,4,50,5078920177,2338477063,55300712,42216978
norm,6,coro-prefetch,4,10,100,200,800,2,1353770,0.00846106,1,4,50,5262757708,2372077075,46766074,33791641
norm,0,control,1,10,100,200,800,2,1258419,0.00786512,1,4,50,4891468179,2323248711,54807953,42073012
norm,5,coro-no-prefetch,4,10,100,200,800,2,1313857,0.00821161,0,4,50,5107400432,2338477064,55298563,42214521
norm,6,coro-prefetch,4,10,100,200,800,2,1347085,0.00841928,1,4,50,5236781025,2372077074,46829042,33853338
norm,0,control,1,10,100,200,800,2,1263254,0.00789534,1,4,50,4910142890,2323248714,54811318,42075412
norm,5,coro-no-prefetch,4,10,100,200,800,2,1306538,0.00816586,0,4,50,5078947513,2338477063,55293399,42248782
norm,6,coro-prefetch,4,10,100,200,800,2,1366716,0.00854198,1,4,50,5313186779,2372077079,46827475,33844526
norm,0,control,1,10,100,200,800,2,1261729,0.00788581,1,4,50,4904256478,2323248711,54805865,42066818
norm,5,coro-no-prefetch,4,10,100,200,800,2,1300379,0.00812737,0,4,50,5054810420,2338477064,55281613,42215394
norm,6,coro-prefetch,4,10,100,200,800,2,1342692,0.00839183,1,4,50,5219489338,2372077073,46919463,33923372
norm,0,control,1,10,100,200,800,2,1248250,0.00780156,1,4,50,4851585463,2323248711,54818686,42094867
norm,5,coro-no-prefetch,4,10,100,200,800,2,1300764,0.00812978,0,4,50,5056239500,2338477062,55284407,42190193
norm,6,coro-prefetch,4,10,100,200,800,2,1342816,0.0083926,1,4,50,5219967543,2372077072,46921947,33901770
norm,0,control,1,10,100,200,800,2,1248215,0.00780134,1,4,50,4851302640,2323248711,54784686,42103464
norm,5,coro-no-prefetch,4,10,100,200,800,2,1300354,0.00812721,0,4,50,5054670545,2338477062,55283741,42181635
norm,6,coro-prefetch,4,10,100,200,800,2,1342828,0.00839268,1,4,50,5220046818,2372077073,46934671,33922828
norm,0,control,1,10,100,200,800,2,1248429,0.00780268,1,4,50,4852139324,2323248711,54818455,42074147
norm,5,coro-no-prefetch,4,10,100,200,800,2,1300927,0.00813079,0,4,50,5056804324,2338477065,55292739,42284335
norm,6,coro-prefetch,4,10,100,200,800,2,1344352,0.0084022,1,4,50,5221053227,2372077134,46951183,33978493
