repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,64,2,6,72963013,0,0,0,0,81332085,67334257,125745116,0,0,0,0,195237256,233637047,8208809,0,0,0,0,9266414,9291064,4868769,0,0,0,0,4393754,4100448
10,10,100,1,0,8,800,176,65,2,6,74367708,0,0,0,0,82085715,67530533,125745116,0,0,0,0,195237256,233637047,8492375,0,0,0,0,9395283,9323138,4894142,0,0,0,0,4539151,4048426
10,10,100,1,0,8,800,176,66,2,6,73751906,0,0,0,0,81398489,67815883,125745116,0,0,0,0,195237256,233637047,8298102,0,0,0,0,9333848,9412514,4822093,0,0,0,0,4423008,4038917
10,10,100,1,0,8,800,176,67,2,6,74778490,0,0,0,0,82014720,67784910,125745116,0,0,0,0,195237256,233637047,8162858,0,0,0,0,9403356,9380015,5063972,0,0,0,0,4488309,4108459
10,10,100,1,0,8,800,176,68,2,6,73334845,0,0,0,0,80858420,68004294,125745116,0,0,0,0,195237256,233637047,8026571,0,0,0,0,9262689,9337361,4967040,0,0,0,0,4418135,4162879
10,10,100,1,0,8,800,176,69,2,6,74211973,0,0,0,0,82311617,67986411,125745116,0,0,0,0,195237256,233637047,8320106,0,0,0,0,9301492,9309138,4855386,0,0,0,0,4465539,4191769
10,10,100,1,0,8,800,176,70,2,6,76035779,0,0,0,0,83319293,68149280,125745116,0,0,0,0,195237256,233637047,8214866,0,0,0,0,9481123,9448007,5259541,0,0,0,0,4553129,4179566
10,10,100,1,0,8,800,176,71,2,6,73728608,0,0,0,0,80951705,67798057,125745117,0,0,0,0,195237256,233637047,8201585,0,0,0,0,9426657,9357760,4813092,0,0,0,0,4425604,4136198
10,10,100,1,0,8,800,176,72,2,6,73078422,0,0,0,0,79931107,68432123,125745116,0,0,0,0,195237256,233637047,8248820,0,0,0,0,9258949,9387431,4775087,0,0,0,0,4359509,4106940
10,10,100,1,0,8,800,176,73,2,6,74308481,0,0,0,0,83825320,68382087,125745116,0,0,0,0,195237256,233637047,8355679,0,0,0,0,9355676,9218786,5073396,0,0,0,0,4752492,4297643
10,10,100,1,0,8,800,176,74,2,6,74502964,0,0,0,0,81636362,67707319,125745116,0,0,0,0,195237256,233637047,8399840,0,0,0,0,9424707,9457294,4813106,0,0,0,0,4436535,4199140
10,10,100,1,0,8,800,176,75,2,6,74470517,0,0,0,0,82704739,68375929,125745116,0,0,0,0,195237256,233637047,8181539,0,0,0,0,9296225,9247375,5163688,0,0,0,0,4596568,4121006
10,10,100,1,0,8,800,176,76,2,6,74071632,0,0,0,0,82065936,67831688,125745116,0,0,0,0,195237256,233637047,8289850,0,0,0,0,9308633,9332732,4904934,0,0,0,0,4616450,4155822
10,10,100,1,0,8,800,176,77,2,6,74920933,0,0,0,0,82793920,67622808,125745117,0,0,0,0,195237256,233637047,8337522,0,0,0,0,9358875,9268221,4968677,0,0,0,0,4557788,4132111
10,10,100,1,0,8,800,176,78,2,6,72860573,0,0,0,0,81602442,67996708,125745116,0,0,0,0,195237256,233637047,8341621,0,0,0,0,9317819,9357883,4808404,0,0,0,0,4626661,4236433
10,10,100,1,0,8,800,176,79,2,6,74366347,0,0,0,0,83609654,68445532,125745116,0,0,0,0,195237256,233637047,8398828,0,0,0,0,9353255,9262474,4922167,0,0,0,0,4687064,4194509
10,10,100,1,0,8,800,176,80,2,6,72757374,0,0,0,0,81113518,67795199,125745116,0,0,0,0,195237256,233637047,8187958,0,0,0,0,9290244,9292014,4879858,0,0,0,0,4359909,4101649
10,10,100,1,0,8,800,176,81,2,6,72512851,0,0,0,0,82171850,68138555,125745116,0,0,0,0,195237256,233637047,8275201,0,0,0,0,9225140,9215596,4769680,0,0,0,0,4636248,4293700
10,10,100,1,0,8,800,176,82,2,6,75017813,0,0,0,0,82722429,68085444,125745116,0,0,0,0,195237256,233637047,8148704,0,0,0,0,9419410,9384438,5168240,0,0,0,0,4467097,4071273
10,10,100,1,0,8,800,176,83,2,6,73173192,0,0,0,0,81353457,67877537,125745116,0,0,0,0,195237257,233637047,8270924,0,0,0,0,9285908,9328892,4811023,0,0,0,0,4448842,4197559
10,10,100,1,0,8,800,176,84,2,6,76530619,0,0,0,0,84422615,68683044,125745117,0,0,0,0,195237257,233637047,8424909,0,0,0,0,9451617,9325775,5007908,0,0,0,0,4811057,4325935
10,10,100,1,0,8,800,176,85,2,6,72997907,0,0,0,0,81167157,68050102,125745116,0,0,0,0,195237256,233637047,8153138,0,0,0,0,9236826,9213042,4901988,0,0,0,0,4559876,4261662
10,10,100,1,0,8,800,176,86,2,6,73066007,0,0,0,0,81685319,67707111,125745116,0,0,0,0,195237256,233637047,8215941,0,0,0,0,9239159,9249170,4894530,0,0,0,0,4670718,4260578
10,10,100,1,0,8,800,176,87,2,6,76694746,0,0,0,0,83588464,68418898,125745116,0,0,0,0,195237256,233637047,8349363,0,0,0,0,9474785,9334786,5101263,0,0,0,0,4675424,4221733
10,10,100,1,0,8,800,176,88,2,6,72973855,0,0,0,0,82000053,67902657,125745116,0,0,0,0,195237256,233637047,8256508,0,0,0,0,9302800,9288467,4947844,0,0,0,0,4526769,4214679
10,10,100,1,0,8,800,176,89,2,6,74000740,0,0,0,0,83176659,68138939,125745116,0,0,0,0,195237256,233637047,8245643,0,0,0,0,9237392,9273670,4931001,0,0,0,0,4831211,4298853
10,10,100,1,0,8,800,176,90,2,6,73406208,0,0,0,0,82072661,68136849,125745116,0,0,0,0,195237257,233637047,8313286,0,0,0,0,9240872,9186915,4900261,0,0,0,0,4533367,4254002
10,10,100,1,0,8,800,176,91,2,6,74107524,0,0,0,0,83345955,69336306,125745116,0,0,0,0,195237256,233637047,8239705,0,0,0,0,9345336,9216771,5027516,0,0,0,0,4650901,4300145
10,10,100,1,0,8,800,176,92,2,6,73507992,0,0,0,0,81863309,68447558,125745116,0,0,0,0,195237256,233637047,8286166,0,0,0,0,9315825,9388118,4937113,0,0,0,0,4696069,4285212
10,10,100,1,0,8,800,176,93,2,6,75647597,0,0,0,0,85621673,69243184,125745116,0,0,0,0,195237256,233637047,8396075,0,0,0,0,9384102,9223161,5168888,0,0,0,0,5013026,4503654
10,10,100,1,0,8,800,176,94,2,6,75103817,0,0,0,0,81872657,68270669,125745116,0,0,0,0,195237256,233637047,8454756,0,0,0,0,9500630,9588584,4867386,0,0,0,0,4554654,4357716
10,10,100,1,0,8,800,176,95,2,6,72170442,0,0,0,0,81087677,68049299,125745116,0,0,0,0,195237256,233637047,8259380,0,0,0,0,9322635,9304654,4841674,0,0,0,0,4568482,4239581
10,10,100,1,0,8,800,176,96,2,6,73439979,0,0,0,0,82251220,68112471,125745116,0,0,0,0,195237256,233637047,8310470,0,0,0,0,9289821,9190607,4920297,0,0,0,0,4595503,4323421
10,10,100,1,0,8,800,176,97,2,6,71380459,0,0,0,0,80530895,67662684,125745116,0,0,0,0,195237256,233637047,8245002,0,0,0,0,9256112,9263820,4832028,0,0,0,0,4556030,4194767
10,10,100,1,0,8,800,176,98,2,6,74725082,0,0,0,0,81894790,68342211,125745116,0,0,0,0,195237256,233637047,8194601,0,0,0,0,9325302,9360621,5031427,0,0,0,0,4584936,4275784
10,10,100,1,0,8,800,176,99,2,6,72072149,0,0,0,0,82188739,68226173,125745116,0,0,0,0,195237256,233637047,8124195,0,0,0,0,9268014,9271591,5001313,0,0,0,0,4655562,4265884
10,10,100,1,0,8,800,176,100,2,6,72821700,0,0,0,0,81813788,68193497,125745116,0,0,0,0,195237256,233637047,8354194,0,0,0,0,9174903,9198667,4869707,0,0,0,0,4861057,4317159
10,10,100,1,0,8,800,176,101,2,6,72325243,0,0,0,0,82151602,68203027,125745116,0,0,0,0,195237256,233637047,8183422,0,0,0,0,9172219,9205381,4915755,0,0,0,0,4603608,4336092
10,10,100,1,0,8,800,176,102,2,6,73266043,0,0,0,0,85978026,71629386,125745116,0,0,0,0,195237256,233637047,8386526,0,0,0,0,9289992,9198896,4921818,0,0,0,0,4775727,4406808
10,10,100,1,0,8,800,176,103,2,6,73369371,0,0,0,0,83354162,68402555,125745116,0,0,0,0,195237256,233637047,8300236,0,0,0,0,9221454,9154638,4938017,0,0,0,0,4756088,4340085
10,10,100,1,0,8,800,176,104,2,6,72111765,0,0,0,0,82860310,68452039,125745117,0,0,0,0,195237256,233637047,8387863,0,0,0,0,9148344,9186375,4880984,0,0,0,0,4775828,4331639
10,10,100,1,0,8,800,176,105,2,6,72060020,0,0,0,0,81575518,68046705,125745116,0,0,0,0,195237256,233637047,8228284,0,0,0,0,9285296,9286589,4952407,0,0,0,0,4548270,4211181
10,10,100,1,0,8,800,176,106,2,6,70923272,0,0,0,0,81564742,67970027,125745117,0,0,0,0,195237256,233637047,8371328,0,0,0,0,9299266,9302129,4783026,0,0,0,0,4543604,4175253
10,10,100,1,0,8,800,176,107,2,6,73097511,0,0,0,0,83335087,68469405,125745116,0,0,0,0,195237256,233637047,8361754,0,0,0,0,9273104,9182726,4928442,0,0,0,0,4716880,4337576
10,10,100,1,0,8,800,176,108,2,6,73078231,0,0,0,0,83032415,68246449,125745116,0,0,0,0,195237256,233637047,8261770,0,0,0,0,9287458,9146831,5005622,0,0,0,0,4809974,4367574
10,10,100,1,0,8,800,176,109,2,6,73540993,0,0,0,0,83131716,68827173,125745117,0,0,0,0,195237256,233637047,8295630,0,0,0,0,9227292,9246163,5098809,0,0,0,0,4783866,4303292
10,10,100,1,0,8,800,176,110,2,6,74460657,0,0,0,0,83308389,68092938,125745116,0,0,0,0,195237256,233637047,8351022,0,0,0,0,9282375,9196254,5014280,0,0,0,0,4714083,4259537
10,10,100,1,0,8,800,176,111,2,6,75667661,0,0,0,0,83574579,68347852,125745117,0,0,0,0,195237256,233637047,8611477,0,0,0,0,9702628,9600213,4920960,0,0,0,0,4712053,4395994
10,10,100,1,0,8,800,176,112,2,6,74672017,0,0,0,0,83981262,68416511,125745116,0,0,0,0,195237256,233637047,8248494,0,0,0,0,9278857,9164177,5090362,0,0,0,0,4774071,4308348
10,10,100,1,0,8,800,176,113,2,6,72100478,0,0,0,0,82041679,68493290,125745116,0,0,0,0,195237256,233637047,8225796,0,0,0,0,9253881,9206474,4958260,0,0,0,0,4654417,4365745
10,10,100,1,0,8,800,176,114,2,6,73485236,0,0,0,0,83417981,68078238,125745116,0,0,0,0,195237256,233637047,8554819,0,0,0,0,9251251,9179876,4945692,0,0,0,0,4768389,4222854
10,10,100,1,0,8,800,176,115,2,6,74522039,0,0,0,0,83748068,68468010,125745116,0,0,0,0,195237256,233637047,8181107,0,0,0,0,9281161,9173318,5173059,0,0,0,0,4758734,4252498
10,10,100,1,0,8,800,176,116,2,6,74307891,0,0,0,0,84638381,68768388,125745116,0,0,0,0,195237257,233637047,8323315,0,0,0,0,9211276,9099026,4988545,0,0,0,0,4862505,4437838
10,10,100,1,0,8,800,176,117,2,6,75139252,0,0,0,0,83563024,68495472,125745116,0,0,0,0,195237256,233637047,8142075,0,0,0,0,9330504,9206870,5180074,0,0,0,0,4698529,4351514
10,10,100,1,0,8,800,176,118,2,6,73598980,0,0,0,0,82566347,68370304,125745116,0,0,0,0,195237256,233637047,8300275,0,0,0,0,9244600,9196293,4896370,0,0,0,0,4669669,4349384
