repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,2,0,2,800,4,2,1,29786860,35608849,37977942,41381407,44122535,41228466,42776947,40837275,73662852,84462860,97713091,107313092,107196506,116796329,538817,531821,531914,536945,533848,543563,538217,32207,33104,32737,33151,32782,37796,37289
10,10,100,2,0,2,800,8,2,1,58528814,61532411,67523470,70803562,74514004,68799478,68895163,76037277,108862854,119662862,132913093,142513093,142396514,151996331,1087271,1093095,1098573,1098379,1086973,1119930,1112480,72607,72831,71740,73440,72863,77946,76150
10,10,100,2,0,2,800,12,2,1,86597639,86992001,96971579,100231507,103354313,93593570,95077904,111237279,144062864,154862873,168113095,177713095,177596856,187196332,1657035,1674134,1669069,1655979,1669148,1687644,1677781,113516,113209,113347,115261,113705,117511,117609
10,10,100,2,0,2,800,16,2,1,114302614,116537143,126263003,129722901,131882301,119997875,121332956,146437281,179262866,190062875,203313097,212913097,212796857,222396334,2165684,2242830,2246266,2222519,2200153,2264428,2267857,162523,156544,155912,158683,160636,160418,159930
10,10,100,2,0,2,800,20,2,1,142096052,140099838,155890307,159194113,161507914,146179669,147772721,181637283,214462868,225262877,238513099,248113099,247996859,257596336,2791409,2822916,2783538,2826583,2760951,2842843,2834759,203000,200194,203493,199624,203844,203367,203570
10,10,100,2,0,2,800,24,2,1,169452349,166392884,185344237,188804835,189387486,172717719,174079552,216837285,249662869,260462879,273713101,283313101,283196861,292796338,3397213,3363015,3390297,3370056,3360619,3384809,3327516,257367,264797,259250,265919,263972,269434,275492
10,10,100,2,0,2,800,28,2,1,197045263,193175418,215103677,218402876,219856578,199913994,200560229,252037287,284862871,295662881,308913103,318513104,318396863,327996339,3873022,3927269,3870712,3977473,3920152,4005151,3992631,358065,355692,362912,346059,355670,362952,355258
10,10,100,2,0,2,800,32,2,1,224503026,220777390,244864255,248186275,249216328,231547163,226655521,287237288,320062873,330862883,344113105,353713105,353596864,363196341,4474906,4502370,4550107,4544363,4497502,4590334,4467028,509955,511633,501468,498680,513121,507944,530231
10,10,100,2,0,2,800,36,2,2,251807873,245325786,280822984,277927516,279713218,252174273,254241178,322437290,355262874,372462885,379313107,395313107,388796866,404796343,4911136,4817366,4996510,4948027,5017920,5037605,5053365,721664,745046,696441,713480,693416,709206,701683
10,10,100,2,0,2,800,40,2,2,302566400,273061475,311401596,308086337,309182752,279315498,280618607,357637294,390462876,407662887,414513109,430513109,423996868,439996344,5616260,5635894,5586271,5637325,5630113,5735676,5573400,955528,958608,967852,966007,955169,957350,974481
10,10,100,2,0,2,800,44,2,2,326388004,299640512,333132224,338138060,339299788,306103678,307552035,392837295,425662878,442862888,449713112,465713111,459196870,475196346,6090312,6193817,6136925,6283488,6222447,6296739,6113377,1303837,1278039,1298004,1278236,1274967,1270407,1339331
10,10,100,2,0,2,800,48,2,2,333991216,326216311,363262694,368421517,368412239,333129157,333352251,428037296,460862880,478062891,484913113,500913113,494396871,510396348,6830134,6628410,6803490,6842983,6842806,6816889,6874921,1585785,1663456,1578022,1580282,1603950,1622605,1603122
10,10,100,2,0,2,800,52,2,2,361811730,354113799,393446352,398779755,399016321,360426239,360899242,463237298,496062881,513262892,520113115,536113115,529596873,545596350,7310575,7340079,7356319,7346896,7399073,7475362,7426365,2063945,2065143,2030004,2073817,2042391,2080874,2043688
10,10,100,2,0,2,800,56,2,2,389584035,380695875,423294217,428894502,428703053,386964972,387289096,498437299,531262883,548462894,555313117,571313117,564796875,580796352,7677936,7811787,7817634,7817504,7765156,7954253,7797480,2442346,2405448,2351211,2410243,2424379,2362497,2429115
10,10,100,2,0,2,800,60,2,2,416862812,407111188,453202494,459026269,459185263,414171013,414648996,533637301,566462885,583662897,590513119,606513119,599996877,615996353,8340817,8263815,8479854,8588155,8451710,8635157,8516062,2855948,2930706,2756378,2761244,2824379,2767832,2800501
