repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,10,4,1,240392,473931,529107,615832,673242,764189,818537,509455,885864,1044326,1247500,1387500,1532383,1672285,95326,311846,331396,458459,477456,611377,631439,198,230,192,267,221,1215,1312
10,10,100,1,0,2,10,8,1,275724,515246,547305,669512,718456,815263,866638,489455,885864,1044326,1247500,1387500,1532383,1672285,105325,311389,330413,457638,477467,611023,630872,698,799,400,995,539,2146,1288
10,10,100,1,0,2,10,12,1,444523,641571,681955,768996,836469,951257,998740,759495,1135864,1294326,1497500,1637500,1782383,1922285,148198,332211,353215,477939,497463,638281,658595,1904,2503,2399,2583,2340,4399,4067
10,10,100,1,0,2,10,16,1,411158,603711,643104,762396,784507,902979,909874,609495,1005864,1164326,1367500,1507500,1652383,1792285,136724,331899,351436,477979,497471,631070,651373,2186,3262,1251,3484,1411,4723,2257
10,10,100,1,0,2,10,20,1,511727,714821,787490,839157,902723,998191,1061422,880435,1255864,1414326,1617500,1757500,1902383,2042285,158498,353893,372770,497478,517648,652413,671215,1843,3268,3339,3783,3820,5219,5777
10,10,100,1,0,2,10,24,1,530985,689434,736068,820704,874954,979841,1025051,730385,1125864,1284326,1487500,1627500,1772383,1912285,151508,351873,371912,497477,517494,651075,670930,4517,4893,4651,5083,4906,6856,5685
10,10,100,1,0,2,10,28,1,676872,843033,891289,960695,1017868,1127759,1180415,1000345,1375864,1534326,1737500,1877500,2022383,2162285,190773,372463,392388,517534,537404,672011,691128,2638,6237,6570,6678,6835,8065,8730
10,10,100,1,0,2,10,32,1,745791,828811,851685,964420,972243,1155526,1151157,849855,1245864,1404326,1607500,1747500,1892383,2032285,218570,372816,393224,517914,537545,681451,699968,2515,8275,5545,8751,5808,10462,6639
10,10,100,1,0,2,10,36,2,806904,947717,1116567,1084647,1278516,1248489,1428443,1119635,1495864,1694326,1857500,2037500,2142383,2322285,219951,392733,437816,538311,588457,692510,751641,3569,9057,1534,10090,1968,11879,3568
10,10,100,1,0,2,10,40,2,739245,943885,1112228,1059742,1261698,1206799,1388998,969515,1365864,1564326,1727500,1907500,2012383,2192285,198507,391924,438043,537498,596398,693408,753146,2246,9853,1001,10168,1196,11369,2039
10,10,100,1,0,2,10,44,2,959264,1063543,1231814,1179724,1361360,1370975,1508940,1239945,1615864,1814326,1977500,2157500,2262383,2442285,268345,412805,455076,558032,608496,720496,761652,3198,11271,3704,11427,3919,12768,4521
10,10,100,1,0,2,10,48,2,912287,1024986,1166083,1166613,1308427,1318498,1451908,1089905,1485864,1684326,1847500,2027500,2132383,2312285,263895,412081,457446,557971,624531,711851,769889,3158,12477,1645,12956,1913,14637,3207
10,10,100,1,0,2,10,52,2,924683,1173086,1317504,1283749,1441630,1447559,1578847,1360265,1735864,1934326,2097500,2277500,2382383,2562285,256134,433501,470693,577877,629219,732435,781644,4290,14139,5896,14336,6149,16492,6843
10,10,100,1,0,2,10,56,2,902303,1146796,1279709,1272916,1398527,1490769,1618769,1210345,1605864,1804326,1967500,2147500,2252383,2432285,239882,431998,476260,577553,640812,731097,789781,3846,15636,5527,15756,5744,22731,11406
10,10,100,1,0,2,10,60,2,1097828,1254269,1436080,1376936,1570259,1534007,1698184,1479915,1855864,2054326,2217500,2397500,2502383,2682285,307338,454464,494836,598009,662452,752608,802748,3816,14548,8113,16039,8342,18237,10581
10,10,100,1,0,2,10,64,2,1066435,1229812,1379781,1364875,1490575,1520853,1650784,1330075,1725864,1924326,2087500,2267500,2372383,2552285,302648,452067,489985,597658,655679,751987,801736,4080,16148,6327,16115,6528,19130,7510
10,10,100,1,0,2,10,68,3,1091327,1353929,1576549,1475724,1396091,1636965,1580977,1599635,1975864,2214326,2337500,2557500,2622383,2842285,293412,473351,516906,618003,657916,772445,818133,6066,16693,1656,18446,2377,20815,4177
10,10,100,1,0,2,10,72,3,1051050,1327088,1586645,1429012,1389550,1620321,1528784,1449605,1845864,2084326,2207500,2427500,2492383,2712285,287944,472155,519801,617763,657557,780534,820173,3510,17058,1428,17631,1693,20228,2786
10,10,100,1,0,2,10,76,3,1154016,1461010,1700441,1565755,1531072,1762155,1698202,1719525,2095864,2334326,2457500,2677500,2742383,2962285,314015,492987,538526,637882,677620,792477,840462,3986,17448,3749,18269,4039,23697,5857
10,10,100,1,0,2,10,80,3,1106765,1396282,1667607,1512553,1449423,1714565,1635043,1569575,1965864,2204326,2327500,2547500,2612383,2832285,303126,492030,538626,638065,677587,792056,840489,3901,16426,1758,17478,2135,23874,4403
10,10,100,1,0,2,10,84,3,1303904,1548503,1788826,1643119,1629998,1822984,1765557,1839765,2215864,2454326,2577500,2797500,2862383,3082285,357552,513026,556835,657780,697591,812780,850947,4306,17400,5930,18455,6347,22945,7340
10,10,100,1,0,2,10,88,3,1281492,1531189,1762158,1620802,1584853,1817568,1731814,1690105,2085864,2324326,2447500,2667500,2732383,2952285,340844,512326,558331,657667,697524,811480,851072,4407,19424,5141,20933,5914,26450,7723
10,10,100,1,0,2,10,92,3,1341331,1625388,1895405,1731684,1732009,1926137,1902641,1960215,2335864,2574326,2697500,2917500,2982383,3202285,363678,533832,576156,678086,717585,832608,880695,4543,17135,8340,19148,8567,24668,10252
10,10,100,1,0,2,10,96,3,1399158,1576936,1854985,1693353,1684248,1855408,1841258,1809925,2205864,2444326,2567500,2787500,2852383,3072285,383071,532013,578537,678025,717625,832551,877805,4159,16987,6177,19563,7071,22689,7716
10,10,100,1,0,2,10,100,4,1444111,1712385,1656080,1798981,1747268,2023224,1922453,2080255,2455864,2734326,2817500,3077500,3102383,3362285,388042,554376,602459,698374,747554,860320,909049,4532,17906,1657,18828,1964,25283,2977
10,10,100,1,0,2,10,104,4,1479029,1666195,1649646,1754833,1699172,1953174,1878391,1929775,2325864,2604326,2687500,2947500,2972383,3232285,390998,551976,602490,697757,747510,851365,900999,5728,18361,1574,18440,1773,24879,3058
10,10,100,1,0,2,10,108,4,1578386,1798568,1778016,1943906,1889829,2102100,2021418,2200095,2575864,2854326,2937500,3197500,3222383,3482285,418474,573710,622285,718456,767696,872928,921375,6029,18222,4574,25087,6152,27676,6689
10,10,100,1,0,2,10,112,4,1506764,1732153,1706153,1845161,1806318,2053392,1935266,2050145,2445864,2724326,2807500,3067500,3092383,3352285,401453,572259,622575,717591,767514,871966,921200,6003,17845,1913,19466,2116,27335,3343
10,10,100,1,0,2,10,116,4,1663106,1856818,1856394,1925168,1951981,2174242,2101847,2319925,2695864,2974326,3057500,3317500,3342383,3602285,449183,592649,642392,737808,787530,892255,941243,4682,17783,6130,18293,6412,28189,7644
10,10,100,1,0,2,10,120,4,1610485,1829868,1845520,1898040,1920535,2195345,2069447,2170175,2565864,2844326,2927500,3187500,3212383,3472285,428949,592255,642032,737612,787561,891312,941089,4527,19166,5440,18706,5838,35727,8178
10,10,100,1,0,2,10,124,4,1708029,1943912,1970070,2104472,2059137,2320051,2210303,2439715,2815864,3094326,3177500,3437500,3462383,3722285,453540,613591,662652,757869,807586,912823,961206,5215,18288,8387,26971,8709,34749,10863
10,10,100,1,0,2,10,128,4,1719382,1977279,1903768,1984749,2004556,2271628,2166325,2290035,2685864,2964326,3047500,3307500,3332383,3592285,465083,612229,662606,757878,807501,912135,961632,4318,25949,6332,19423,6644,33541,8151
10,10,100,1,0,2,10,132,5,1812604,2035057,2019056,2180804,2088948,2364283,2251122,2559855,2935864,3254326,3297500,3597500,3582383,3882285,482199,633473,692335,777834,837591,932599,991106,5008,18449,1808,25896,2002,29816,3178
10,10,100,1,0,2,10,136,5,1814860,2052362,2009382,2068721,2040729,2326528,2219711,2410075,2805864,3124326,3167500,3467500,3452383,3752285,482465,632503,692165,778002,837528,931538,991614,4967,24311,1676,19322,1910,32100,4126
10,10,100,1,0,2,10,140,5,1870644,2104702,2107740,2187638,2186701,2505236,2375554,2679665,3055864,3374326,3417500,3717500,3702383,4002285,491860,653925,712561,797927,858248,953238,1011268,5493,18457,4028,19737,4217,36251,6160
10,10,100,1,0,2,10,144,5,1879283,2049641,2077583,2319212,2141261,2396628,2276165,2530045,2925864,3244326,3287500,3587500,3572383,3872285,498592,652358,711966,798227,857673,951894,1010955,5659,17186,1880,36467,3102,30668,3468
10,10,100,1,0,2,10,148,5,1980485,2179496,2198253,2302915,2277931,2545344,2445071,2800095,3175864,3494326,3537500,3837500,3822383,4122285,523263,674202,732603,817974,878018,972406,1031454,5464,18274,6239,24569,6465,33801,8632
10,10,100,1,0,2,10,152,5,1956108,2140489,2197386,2251070,2244422,2557357,2401127,2649875,3045864,3364326,3407500,3707500,3692383,3992285,513925,672003,731954,817541,877489,971250,1031107,5347,19162,6100,21361,6735,38556,8842
10,10,100,1,0,2,10,156,5,2070990,2279964,2338892,2418043,2409954,2669894,2590339,2920045,3295864,3614326,3657500,3957500,3942383,4242285,541502,693702,752553,837857,898464,992379,1051057,6766,20573,10034,27539,10279,37193,12310
10,10,100,1,0,2,10,160,5,2059876,2291431,2277497,2424491,2397838,2621978,2646732,2770045,3165864,3484326,3527500,3827500,3812383,4112285,546181,692166,752212,837937,905870,992051,1064708,5157,23842,6723,30158,7052,37990,9037
10,10,100,1,0,2,10,164,6,2153256,2318810,2361935,2469003,2606048,2705814,2670062,3039995,3415864,3774326,3777500,4117500,4062383,4402285,565640,713147,782461,858935,972267,1012432,1106688,6430,17687,1898,24604,2120,35359,3623
10,10,100,1,0,2,10,168,6,2155058,2312035,2341412,2365262,2547396,2662205,2682508,2889925,3285864,3644326,3647500,3987500,3932383,4272285,567360,712369,782060,857955,963446,1011678,1108728,6313,20809,1875,19414,2290,35198,4200
